round,mean,std,n
0,3.4485,0.053898051912847425,5
1,3.3594999999999997,0.05696490147450447,5
2,3.207,0.07882734297183942,5
3,3.074,0.11898791955488594,5
4,2.9859999999999998,0.1178929599255189,5
5,2.8645,0.11588518024320447,5
6,2.7994999999999997,0.1389626748447222,5
7,2.7485000000000004,0.14873004067773246,5
8,2.6505,0.18187736252761083,5
9,2.575,0.13137494053281243,5
10,2.5215,0.1589771996230906,5
11,2.474,0.116479611949903,5
12,2.4765,0.11718841666308158,5
13,2.419,0.10962435860701766,5
14,2.3335,0.12339722444204324,5
15,2.3245,0.10276490159582696,5
16,2.3095,0.11836648596625647,5
17,2.27,0.1488077618943312,5
18,2.256,0.08495587089777845,5
19,2.1980000000000004,0.12113267519542358,5
20,2.154,0.14731556265378076,5
21,2.08,0.16489580043166652,5
22,2.089,0.15275184123276558,5
23,2.033,0.18006422465331642,5
24,2.0015,0.18356368104829449,5
25,1.9805,0.18596370613643945,5
26,1.9425000000000001,0.1783605898173697,5
27,1.8955000000000002,0.16238842323269237,5
28,1.8445,0.1390525979620661,5
29,1.8145000000000002,0.1550947291174011,5
30,1.8015,0.16864904387514326,5
31,1.7710000000000001,0.16865830842268048,5
32,1.7295000000000003,0.17423403800635506,5
33,1.686,0.2193213965850117,5
34,1.6795000000000002,0.20643098120195036,5
35,1.6585,0.19256979254285964,5
36,1.658,0.2002919743774074,5
37,1.6215000000000004,0.1874466590793231,5
38,1.582,0.19552333620312437,5
39,1.5275,0.20690426530161238,5
40,1.5014999999999998,0.21021268991190797,5
41,1.4905,0.1757964021247307,5
42,1.4445000000000001,0.1716318734967372,5
43,1.438,0.18728654516542284,5
44,1.4235,0.20282073365413117,5
45,1.404,0.17951845309048317,5
46,1.3575,0.1740061062146958,5
47,1.342,0.18788626879045742,5
48,1.3425,0.15246925919673118,5
49,1.335,0.16435479913893603,5
50,1.314,0.16569550386175239,5
51,1.2875,0.1734755025933057,5
52,1.2429999999999999,0.13861367176436817,5
53,1.2349999999999999,0.17210098779495717,5
54,1.214,0.14457480762567174,5
55,1.2135,0.13373948556802517,5
56,1.1955,0.1030230556720193,5
57,1.1885,0.08959282895410767,5
58,1.186,0.08772471145578077,5
59,1.186,0.08980186523675332,5
60,1.175,0.09638788824328504,5
61,1.1440000000000001,0.058619535992704676,5
62,1.1199999999999999,0.0797652806677191,5
63,1.157,0.08136338242723197,5
64,1.1165,0.06987936032907,5
65,1.138,0.06863399303552145,5
66,1.1085,0.04515943976623267,5
67,1.1189999999999998,0.049199847560739425,5
68,1.0989999999999998,0.02815137652051849,5
69,1.106,0.040256986971207886,5
70,1.096,0.0258360213655276,5
71,1.1010000000000002,0.04512482686947401,5
72,1.0915,0.03380088756231113,5
73,1.093,0.01708434956326988,5
74,1.1055,0.024962471832733205,5
75,1.069,0.03457781080404015,5
76,1.0699999999999998,0.035750874115187674,5
77,1.0755000000000001,0.02307596151842864,5
78,1.0775000000000001,0.022569337606584736,5
79,1.0675,0.024558603380485607,5
80,1.0534999999999999,0.03204489038832869,5
81,1.0899999999999999,0.017047727121232314,5
82,1.077,0.019716744153130367,5
83,1.0745,0.01832007096056128,5
84,1.063,0.03360617502781297,5
85,1.06,0.024558603380485603,5
86,1.057,0.02432848125140569,5
87,1.0735,0.04638830671624043,5
88,1.0505000000000002,0.009746794344808995,5
89,1.0610000000000002,0.027248853186877385,5
90,1.065,0.02979093821953244,5
91,1.0605,0.030587987838365544,5
92,1.0585,0.02066095351139437,5
93,1.0825,0.009519716382329917,5
94,1.061,0.021183720164314874,5
95,1.049,0.02491234633670622,5
96,1.053,0.011510864433221359,5
97,1.0485,0.015268431484602479,5
98,1.057,0.029015082284908268,5
99,1.0535,0.024849547279578377,5
100,1.0655000000000001,0.034250912396606326,5
101,1.0615,0.018674849396983138,5
102,1.054,0.018422133426940573,5
103,1.0455,0.00836660026534077,5
104,1.0514999999999999,0.0290258505474,5
105,1.0425,0.017765838004439906,5
106,1.0455,0.01575198400202336,5
107,1.056,0.04403833557254407,5
108,1.052,0.012549900398011175,5
109,1.0554999999999999,0.0240052077683156,5
110,1.0465,0.03238440982942254,5
111,1.0525,0.02099106952968328,5
112,1.043,0.016046806535881197,5
113,1.0470000000000002,0.016526493881038423,5
114,1.0505,0.02146217603133479,5
115,1.0334999999999999,0.024147981282086502,5
116,1.0505,0.02196588263648882,5
117,1.041,0.020961273816254608,5
118,1.036,0.016639561292293714,5
119,1.0345,0.01472667647502316,5
120,1.0485,0.024974987487484397,5
121,1.029,0.009453835200594536,5
122,1.043,0.013157697366940727,5
123,1.0524999999999998,0.033213325638966104,5
124,1.0485,0.01807968473176453,5
125,1.046,0.012942179105544752,5
126,1.0465,0.01387443692551156,5
127,1.0370000000000001,0.026832815729997482,5
128,1.044,0.013532368602724311,5
129,1.051,0.019493588689617924,5
130,1.0554999999999999,0.027579430741043236,5
131,1.0439999999999998,0.025896428325157133,5
132,1.039,0.023887758371182483,5
133,1.0394999999999999,0.01575198400202337,5
134,1.0295,0.018489862087100614,5
135,1.0414999999999999,0.023291629397704215,5
136,1.0305,0.015350081433008752,5
137,1.032,0.010517841983981301,5
138,1.0370000000000001,0.0287445647036096,5
139,1.029,0.008403868156985801,5
140,1.0345,0.017266296649832036,5
141,1.036,0.010839741694339416,5
142,1.0325,0.022638462845343498,5
