time_sec,value
25.3657,2.258962
47.1024,2.17552
68.8169,2.121108
87.2052,2.082517
106.8679,2.076082
127.1383,2.12015
142.1628,2.052643
157.4521,2.026944
177.9259,2.179684
193.0441,2.263603
214.3298,2.033847
235.5808,2.158202
256.7614,2.22801
277.8275,1.987774
299.4597,2.179748
318.4279,2.117773
339.8245,2.069824
361.215,1.978231
382.4228,2.036597
403.7934,2.070664
425.4952,1.968563
447.3161,1.908558
469.1717,1.955957
490.7037,1.822089
512.1138,1.941917
533.379,1.954433
554.5298,1.964554
576.005,1.89283
597.4114,1.856556
618.8872,1.805498
640.1924,1.850248
661.6434,1.812403
683.0171,1.98575
704.3683,1.899843
725.6899,1.730378
746.9503,1.708344
768.2363,1.783149
789.439,1.830317
810.7745,1.873455
832.027,1.998099
853.4486,1.796973
874.7192,1.787753
896.0256,1.749823
917.4245,1.738719
939.1383,1.740262
960.136,1.759512
981.2723,1.739019
1002.6016,1.629666
1023.9885,1.660518
1044.9901,1.569349
1066.3504,1.581036
1087.683,1.621555
1108.4788,1.504476
1129.9181,1.505974
1150.769,1.669032
1172.2121,1.607124
1193.6396,1.467889
1214.8865,1.56776
1236.2065,1.56436
1257.5324,1.59927
1278.8712,1.534218
1299.9647,1.454914
1321.262,1.469377
1342.5803,1.382942
1363.8793,1.493518
1385.22,1.615319
1406.4504,1.423358
1427.7796,1.509293
1449.0563,1.509453
1470.3604,1.350614
1490.0896,1.449532
1511.4503,1.435046
1533.1569,1.303108
1554.8001,1.38744
1576.4043,1.44005
1598.1203,1.320888
1619.4814,1.369313
1640.7942,1.283737
1662.112,1.239612
1683.394,1.346125
1704.7832,1.26634
1726.1307,1.272705
1746.8904,1.265933
1768.3568,1.246624
1789.8812,1.196268
1811.2587,1.24518
1832.6211,1.181907
1854.1286,1.146574
1875.9563,1.186392
1897.6672,1.154566
1919.3865,1.180486
1940.8467,1.181963
1962.5866,1.135868
1984.2367,1.141717
2005.5482,1.219679
2026.9106,1.086591
2048.6619,1.080428
2070.2546,1.182048
2086.3803,1.161203
2105.3259,1.120425
2126.7997,1.128509
2145.113,1.151687
2166.8698,1.134427
2188.6872,1.06235
2209.6074,1.001259
2230.9334,1.039864
2252.2283,1.076291
2272.2337,1.036828
2287.6457,0.96943
2309.0854,1.007157
2330.3813,0.917731
2351.631,1.013542
2373.0572,1.144484
2394.3574,0.98315
2415.6479,0.930377
2436.7706,0.940566
2456.5121,0.929594
2478.0761,1.079386
2499.3224,0.908816
2520.6818,0.960342
2542.1123,0.986962
2563.3156,0.911426
2584.6376,1.033876
2606.3574,1.048801
2627.8894,0.87704
2649.7443,0.962868
2671.4322,0.883503
2693.2562,0.852413
2715.0211,0.92134
2736.4612,0.875262
2757.8877,0.841207
2779.2979,0.865185
2800.5999,0.810974
2818.8119,0.778861
2839.7038,0.873359
2859.6048,0.887562
2881.2962,0.756713
2902.8071,0.759971
2924.2258,0.797096
2945.7663,0.77284
2966.664,0.822818
2988.4503,0.815632
3010.1518,0.735125
3030.1095,0.759231
3051.7687,0.759703
3073.5899,0.696662
3095.4591,0.793659
3117.1248,0.700175
3138.8967,0.682456
3160.6188,0.683665
3182.3593,0.721061
3204.0935,0.685046
3225.2709,0.655674
3243.4591,0.649384
3265.2079,0.664895
3285.1455,0.721679
3306.9066,0.64505
3328.2566,0.63479
3349.5171,0.687361
3370.7744,0.617844
3392.0805,0.629427
3412.6022,0.722034
3432.0469,0.69445
3453.3298,0.597121
3474.7402,0.636894
3496.5287,0.674914
3517.4057,0.592864
3538.6095,0.638366
3560.4246,0.611338
3582.2875,0.613166
3603.9276,0.624793
3625.6417,0.606054
3647.1971,0.691793
3668.6661,0.683305
3689.7375,0.603939
3711.0389,0.727281
3732.3862,0.582094
3753.6821,0.623748
3775.0018,0.75205
3796.3358,0.65171
3816.3893,0.614415
3837.2112,0.602014
3858.4519,0.652043
3879.301,0.60032
3900.6738,0.686748
3921.864,0.674233
3943.0298,0.517094
3964.3695,0.61191
3985.6678,0.588578
4006.9902,0.510005
4028.2814,0.629531
4049.4684,0.671148
4070.7972,0.531292
4092.1292,0.579747
4113.4525,0.577573
4134.6842,0.472788
4155.9286,0.621037
4177.2463,0.634425
4198.5559,0.524124
4219.8599,0.544467
4241.252,0.661723
4262.6138,0.559804
4283.8814,0.621546
4305.2584,0.700825
4326.4394,0.524091
4347.6969,0.627689
4368.8665,0.548438
4390.0447,0.47532
4411.3894,0.571747
4432.5716,0.653003
4453.8841,0.465869
4473.6689,0.521075
4491.1235,0.48713
4511.4348,0.431391
4532.3002,0.507623
4552.1069,0.675263
4572.9758,0.534072
4590.3948,0.418185
4611.427,0.494863
4632.7576,0.485336
4654.145,0.429595
4675.8346,0.503148
4694.7446,0.432458
4716.3475,0.417698
4735.4812,0.482836
4752.5905,0.475947
4773.7675,0.415341
4795.1167,0.413998
4815.9651,0.415168
4836.5937,0.425844
4857.8736,0.402596
4879.3329,0.448311
4900.9388,0.48925
4922.2947,0.428545
4942.0298,0.460104
4963.4061,0.508881
4984.9639,0.441948
5006.1587,0.441729
5027.4988,0.402428
5048.8163,0.421599
5070.1771,0.431939
5091.0679,0.401004
5112.4082,0.369041
5133.7174,0.41568
5155.1395,0.406348
5176.34,0.344962
5195.1407,0.395603
5216.7305,0.391554
5238.1743,0.368891
5259.8777,0.427072
5281.138,0.356386
5302.479,0.354663
5323.8357,0.367913
5345.1847,0.34524
5366.5337,0.383713
5387.8741,0.394205
5409.2293,0.341732
5430.5599,0.369969
5451.8174,0.34985
5473.526,0.374797
5494.9068,0.35249
5515.0185,0.333801
5536.3142,0.39201
5557.5631,0.416534
5578.5691,0.344798
5599.6512,0.358538
5620.9584,0.331226
5642.0178,0.302429
5663.3453,0.379524
5684.6633,0.45595
5705.9744,0.372377
5727.3647,0.311016
5748.7417,0.351177
5770.0877,0.306547
5791.3953,0.363476
5812.7092,0.415899
5833.8948,0.420332
5855.2492,0.349262
5876.9794,0.316821
5898.8018,0.353635
5920.4798,0.367789
5941.9734,0.323514
5963.1561,0.289501
5984.5444,0.323839
6005.6399,0.320372
6024.1153,0.302334
6045.4338,0.31165
6066.6853,0.370489
6088.0671,0.295512
6109.4167,0.312642
6130.7441,0.331672
6152.0378,0.29993
6173.5218,0.324074
6194.8007,0.293286
6216.0995,0.288432
6237.3894,0.347155
6258.7008,0.284309
6280.0175,0.284803
6301.7823,0.393173
6323.2814,0.317874
6344.5895,0.359391
6365.8976,0.40854
6387.2181,0.295001
6408.5465,0.262539
6430.0586,0.314699
6450.5415,0.280194
6472.2965,0.283781
6493.3704,0.261104
6514.7592,0.270351
6536.0478,0.33508
6557.3343,0.280978
6579.0938,0.292199
6600.6944,0.348755
6622.4621,0.351036
6644.2149,0.308328
6665.728,0.258476
6687.3737,0.305473
6707.8941,0.240732
6729.2866,0.267736
6750.473,0.33231
6771.7721,0.283109
6793.1384,0.22232
6814.4647,0.279315
6835.6732,0.246068
6855.5044,0.236607
6874.3259,0.363503
6895.9494,0.323022
6917.4702,0.328964
6938.8533,0.377819
6960.6147,0.326093
6982.3651,0.221287
7004.1203,0.31644
7025.4771,0.338011
7046.9826,0.24004
7068.7403,0.373893
7089.9195,0.306555
7111.3444,0.241828
7132.8112,0.347088
7149.0188,0.315599
7170.7082,0.255969
7192.4388,0.235039
7213.7598,0.267682
7235.3341,0.252809
7257.0073,0.233838
7278.582,0.235344
7300.0308,0.265276
7319.9527,0.281047
7336.4235,0.281152
7357.1735,0.300196
7378.4515,0.285394
7399.6532,0.301334
7421.0472,0.256271
7442.3871,0.250939
7463.8687,0.305514
7485.5832,0.266751
7507.0042,0.21858
7528.4803,0.236421
7550.0037,0.19256
7571.179,0.216146
7592.5524,0.239053
7614.1295,0.197431
7635.5503,0.191673
7656.8214,0.20758
7678.2016,0.208411
7699.9397,0.224845
7718.5932,0.293859
7739.9172,0.306476
7759.8371,0.205294
7780.4963,0.28951
7801.8547,0.266647
7823.1281,0.209877
7844.4353,0.220125
7865.7785,0.289917
7887.1074,0.271505
7908.3471,0.245467
7929.5857,0.213305
7950.9751,0.238679
7972.5775,0.240157
7993.9293,0.217097
8015.604,0.234834
8037.1524,0.268211
8058.7977,0.240351
8080.4967,0.261586
8101.7407,0.287337
8123.1294,0.225231
8144.4572,0.199447
8165.7641,0.228036
8186.8332,0.216596
8207.937,0.200609
8229.1971,0.217051
8250.4937,0.199248
8269.273,0.205656
8287.7815,0.204991
8307.333,0.200884
8328.6725,0.256203
8349.9624,0.244031
8371.2565,0.186047
8392.6463,0.196189
8413.9757,0.214905
8434.8828,0.195145
8454.6385,0.191284
8476.3576,0.253836
8498.165,0.22704
8518.9661,0.185297
8540.0843,0.264642
8561.3615,0.319863
8583.0421,0.1783
8598.2625,0.22978
8619.571,0.256207
8641.2175,0.170134
8662.85,0.176252
8684.3055,0.202344
8705.7297,0.193513
8722.0622,0.169378
8743.8368,0.227038
8765.5921,0.2307
8787.1025,0.206494
8808.4373,0.187911
8829.8299,0.179134
8851.2375,0.156295
8872.9952,0.256516
8894.36,0.230767
8916.0884,0.173194
8937.6391,0.25565
8958.7663,0.226544
