time_sec,value
23.9026,2.344656
44.5078,2.196458
66.0296,2.214704
87.2342,2.059731
108.7602,2.078684
130.0437,2.049684
152.1798,2.049941
173.0042,2.074036
194.4263,1.967648
215.5586,2.147132
237.1769,1.970578
259.7064,2.048621
280.8894,1.895681
301.3319,1.984791
323.3766,1.882023
344.7148,1.838595
366.6849,1.805632
388.3132,1.861404
410.4079,1.794115
432.6033,1.758416
452.1388,1.819788
468.8681,1.75514
491.2054,1.778546
513.1194,1.732701
534.9481,1.67608
557.3844,1.769746
579.4463,1.753326
601.8297,1.668081
624.8725,1.659428
646.6488,1.642023
667.3949,1.662231
688.9679,1.666566
710.9109,1.678256
727.703,1.643257
749.3552,1.718838
771.433,1.600244
792.5136,1.580183
813.7478,1.588506
835.3156,1.563258
858.7428,1.747173
880.4813,1.57937
901.956,1.565137
924.7231,1.598853
946.3265,1.568153
968.4839,1.576437
989.7859,1.623902
1011.8534,1.515882
1033.6206,1.520096
1056.276,1.539386
1077.6787,1.519863
1100.6111,1.479707
1122.2521,1.521136
1143.4761,1.508212
1166.3551,1.506676
1188.8949,1.501676
1211.3763,1.535946
1233.7281,1.448122
1255.6828,1.443861
1278.4254,1.457474
1300.2168,1.565432
1321.6361,1.525316
1343.1022,1.54626
1365.3157,1.500313
1387.9463,1.585114
1409.5609,1.588231
1432.8595,1.45599
1454.5362,1.444614
1476.9853,1.377083
1499.2902,1.346002
1520.9478,1.429931
1542.3225,1.429912
1562.3408,1.513463
1582.5382,1.512159
1601.7166,1.417725
1622.3372,1.396568
1644.6447,1.344008
1667.372,1.352444
1689.1341,1.35191
1711.0525,1.329724
1732.6181,1.33684
1753.9862,1.352893
1774.4278,1.317915
1794.53,1.348547
1817.1469,1.593983
1839.4095,1.33963
1860.5327,1.405966
1882.0019,1.310899
1903.5379,1.336174
1925.7877,1.281018
1948.6063,1.249317
1969.2572,1.233251
1991.9569,1.378994
2013.783,1.322939
2035.9364,1.268778
2058.1904,1.424573
2080.7793,1.309368
2102.5544,1.230388
2124.2207,1.3774
2146.5483,1.246756
2167.4793,1.276431
2189.1176,1.240789
2210.2929,1.356568
2231.9646,1.21083
2254.6891,1.359024
2276.7247,1.302377
2297.943,1.271284
2319.8082,1.218319
2342.6269,1.234995
2364.9927,1.253458
2386.9088,1.244803
2409.3285,1.255333
2431.3781,1.159667
2452.1256,1.188261
2473.4797,1.16325
2494.4449,1.153615
2516.6103,1.167822
2537.6781,1.163105
2557.5128,1.15285
2579.1446,1.198826
2600.903,1.149505
2622.7877,1.161351
2643.8993,1.122881
2665.314,1.128694
2685.1056,1.194832
2706.5442,1.110104
2727.7141,1.143802
2749.2208,1.128764
2770.8901,1.120905
2792.9347,1.173613
2816.4372,1.166908
2837.0172,1.116808
2858.7507,1.148648
2879.5853,1.110613
2900.7086,1.122644
2921.2733,1.112528
2942.8817,1.080857
2964.07,1.128132
2984.6578,1.067263
3006.0127,1.078934
3028.7394,1.115373
3050.226,1.115751
3072.4345,1.049728
3094.2306,1.118194
3116.7191,1.104034
3138.6418,1.08213
3160.6324,1.021316
3181.1793,1.035913
3202.4472,1.025895
3224.0076,1.057215
3245.9562,1.112678
3267.1304,1.07681
3288.8724,1.012587
3310.6234,1.012589
3333.6283,0.981538
3354.8403,1.005617
3376.462,1.043763
3398.5714,0.989894
3419.7204,1.093146
3440.5469,1.099504
3462.0263,1.080128
3481.5295,1.00871
3501.5766,1.041969
3523.571,0.978555
3545.7181,1.028577
3567.5215,0.957085
3588.9674,0.956239
3610.3151,0.988302
3632.1619,1.008798
3653.7337,1.010458
3674.7066,0.976609
3696.5062,1.018579
3718.5667,1.017279
3741.001,0.930305
3762.587,0.997541
3784.177,0.992513
3805.4408,1.018868
3826.7688,0.950268
3848.0311,0.946988
3868.6062,0.951283
3890.0883,0.966126
3911.8992,1.013069
3932.9001,0.943541
3953.5235,1.050178
3975.2293,0.961064
3997.2246,1.017111
4017.6386,0.952658
4039.8037,1.077072
4061.8969,0.926537
4082.4252,0.93696
4104.5475,1.071368
4126.0153,0.919232
4147.5065,0.934744
4168.3339,0.956975
4188.7788,0.928197
4209.9997,0.961443
4231.8914,0.940107
4252.9824,0.9878
4273.5492,0.979066
4295.314,0.911804
4317.6294,0.884555
4339.6833,0.91476
4359.9693,0.875196
4382.6702,0.892106
4404.7419,0.974716
4426.8876,0.891177
4448.3081,0.875567
4469.1528,0.853768
4490.6352,0.885463
4512.9529,0.864713
4535.6892,0.919215
4558.6352,0.899958
4580.8234,0.854408
4602.2232,0.86276
4622.7333,0.851623
4644.441,0.867381
4666.741,0.91852
4686.8461,0.887731
4706.804,0.856629
4728.4365,0.946665
4749.7772,0.903901
4771.0923,0.838731
4792.7003,0.84763
4814.1013,0.812657
4835.6404,0.875157
4857.0034,0.824902
4877.9228,0.905972
4900.0605,0.828245
4921.3846,0.930177
4942.6054,0.875296
4963.3205,0.956098
4985.1295,0.897055
5006.6374,0.866911
5027.1597,0.861849
5047.9693,0.828213
5069.0936,0.844624
5088.1582,0.779587
5109.4266,0.907497
5131.2423,0.85349
5153.6235,0.860085
5174.6318,0.853938
5196.5282,0.823118
5219.5515,0.807228
5241.6057,0.855168
5262.8324,0.891414
5284.0706,0.816534
5305.2472,0.814167
5327.8766,0.804487
5345.3369,0.794916
5367.1274,0.805381
5389.2739,0.815063
5409.6429,0.824789
5431.0176,0.791216
5451.5496,0.840434
5473.344,0.836581
5495.4914,0.770551
5517.331,0.914789
5539.3097,0.788555
5561.0002,0.827873
5583.4753,0.821199
5605.0739,0.826486
5626.6768,0.776089
5649.3289,0.790914
5670.8232,0.799298
5692.8018,0.845458
5713.9627,0.887594
5736.1413,0.901626
5755.9477,0.764191
5777.1774,0.878393
5799.6435,0.797579
5821.4635,0.809244
5841.6788,0.789304
5863.6574,0.832563
5886.0861,0.776503
5909.1289,0.737876
5931.112,0.720351
5952.2494,0.804138
5973.0182,0.7768
5994.5652,0.801649
6016.0392,0.770256
6037.1669,0.754266
6059.6864,0.818484
6081.1148,0.759378
6103.041,0.761412
6124.3197,0.772025
6145.092,0.729288
6165.1186,0.755304
6187.5207,0.77335
6209.9917,0.771987
6231.435,0.730486
6253.1798,0.770089
6274.542,0.786044
6296.2849,0.706541
6318.3236,0.831187
6339.679,0.716396
6361.9728,0.730982
6384.1679,0.71477
6405.3118,0.74165
6426.6015,0.78543
6449.0403,0.71598
6471.9021,0.736998
6492.804,0.74979
6514.428,0.720948
6536.1496,0.685385
6557.9381,0.812105
6579.2468,0.716934
6601.7842,0.761799
6623.5798,0.706366
6641.1193,0.681843
6660.4361,0.720352
6682.7097,0.771949
6704.8575,0.729998
6725.2481,0.724312
6741.5075,0.762372
6763.6059,0.778071
6786.4569,0.79073
6808.5163,0.772453
6831.5784,0.715741
6853.9435,0.691234
6874.7658,0.655962
6897.6392,0.721868
6918.796,0.841541
6940.8994,0.732425
6962.5321,0.679692
6983.2859,0.766382
7005.2229,0.648046
7025.7947,0.746987
7047.4015,0.706212
7068.9636,0.693655
7088.9803,0.677634
7110.8073,0.715999
7131.7049,0.673179
7153.2772,0.793561
7175.9231,0.680264
7197.4621,0.701679
7219.5872,0.731746
7241.3498,0.675955
7261.5159,0.651621
7282.8487,0.690524
7305.0363,0.689921
7326.9147,0.692431
7347.8742,0.670666
7368.8978,0.655635
7390.3766,0.650398
7411.7066,0.666551
7434.4213,0.626809
7455.7768,0.659617
7477.6712,0.65409
7499.9493,0.710283
7522.1444,0.646153
7540.8702,0.659149
7560.0091,0.656769
7581.0411,0.662592
7603.3344,0.66945
7623.8458,0.639424
7646.0805,0.674543
7668.7064,0.668742
7690.397,0.648721
7712.9559,0.640699
7734.1438,0.666702
7756.7244,0.624157
7776.9646,0.632303
7795.8087,0.672705
7814.5599,0.729207
7833.5831,0.655076
7852.5631,0.698924
7871.5331,0.647398
7889.8207,0.653052
7908.0357,0.691534
7926.9075,0.661806
7948.4755,0.662929
7968.674,0.654994
7989.1312,0.632346
8009.6387,0.622565
8031.0525,0.643088
8052.3579,0.602763
8075.0285,0.623563
8095.8255,0.611908
8117.603,0.632298
8139.3142,0.605658
8159.4916,0.604213
8180.0325,0.682848
8200.9251,0.729401
8222.3725,0.720173
8242.6063,0.599074
8264.636,0.598243
8285.4268,0.590557
8306.5978,0.593585
8329.3269,0.585877
8351.3196,0.623256
8373.6656,0.601532
8394.8376,0.610207
8417.9389,0.688128
8440.1417,0.674869
8462.3368,0.712897
8485.0407,0.581479
8507.4634,0.650321
8530.4038,0.599201
8553.0917,0.614999
8575.7492,0.629149
8597.7962,0.575601
8620.5622,0.596861
8641.5469,0.634301
8663.39,0.620241
8686.0174,0.590541
8708.4881,0.613324
8729.9185,0.631193
8751.4533,0.59678
8773.5763,0.604348
8795.5523,0.62456
8816.8187,0.568982
8839.2238,0.605624
8861.2657,0.61213
8882.9374,0.633134
8902.3664,0.630041
8921.15,0.585145
8942.5853,0.615539
8964.3432,0.599214
8986.9715,0.571056
9009.7315,0.60855
9031.2801,0.565705
9052.2014,0.53734
9073.5133,0.581269
9096.1814,0.574872
9118.8689,0.595895
9141.6283,0.575833
9163.396,0.551006
9185.673,0.578318
9208.4621,0.571692
9230.8364,0.588839
9252.0558,0.566945
9274.2576,0.560969
9296.9004,0.625895
9317.97,0.700223
9339.8009,0.575783
9362.5742,0.544043
9383.9809,0.554856
9406.8416,0.612278
9429.6832,0.530586
9451.6964,0.528509
9473.1587,0.548291
9496.1263,0.568491
9518.2303,0.553295
9540.3673,0.596459
9563.7081,0.552185
9586.8655,0.577083
9610.0849,0.588283
9632.89,0.596585
9655.3995,0.634569
9676.2189,0.536819
9695.1174,0.637292
9716.97,0.517215
9737.5352,0.525378
9758.6636,0.544051
9780.9218,0.575464
9801.9938,0.592326
9823.456,0.520566
9845.6018,0.570162
9868.2855,0.529124
9890.5152,0.622005
9913.1052,0.633399
9935.6965,0.551642
9958.118,0.541357
9979.0186,0.52415
10000.9721,0.599071
10020.9124,0.564329
10041.2202,0.565575
10062.1883,0.548914
10085.1343,0.534636
10106.516,0.606854
10127.6169,0.535867
10149.3564,0.551833
10165.0284,0.540204
10186.7909,0.600385
10208.3184,0.566263
10229.9586,0.55459
10252.527,0.588816
10274.9683,0.517702
10297.6597,0.531731
10319.6803,0.505318
10342.0425,0.532246
10363.1653,0.592306
10384.6063,0.600621
10407.086,0.5385
10428.6202,0.529874
10448.3786,0.570439
10470.6319,0.536004
10490.6675,0.562922
10512.3326,0.57363
10533.0973,0.511799
10555.4329,0.518613
10577.8785,0.532203
10598.7783,0.505233
10620.6332,0.539282
10642.9076,0.523053
10665.2782,0.541624
10687.437,0.53756
10707.58,0.531144
10730.2879,0.587787
10751.6582,0.534496
10774.7671,0.502581
10797.5349,0.503512
10817.8803,0.552565
10840.1212,0.526693
10860.1537,0.514018
10882.7189,0.494565
10905.2841,0.571362
10927.4536,0.573793
10949.7447,0.52892
10972.0049,0.481546
10994.3805,0.50091
11017.0343,0.496116
11035.5791,0.556656
11058.4896,0.511864
11078.2847,0.606345
11101.0419,0.497933
11123.9362,0.519486
11146.9453,0.580294
11168.3428,0.676532
11188.5032,0.546788
11210.9372,0.484278
11232.9147,0.594864
11251.5724,0.501208
11267.887,0.508461
11287.4656,0.497943
11309.7103,0.495044
11329.3234,0.533902
11350.9492,0.561179
11372.746,0.494295
11394.4742,0.528651
11415.9349,0.572733
11437.7961,0.517607
11459.5297,0.491168
11477.465,0.481844
11499.0385,0.57384
11521.3822,0.553056
11543.4627,0.494138
11561.5484,0.512332
11584.3286,0.501438
11607.3526,0.519626
11628.4989,0.519681
11650.9603,0.53055
11670.8115,0.572779
11692.4234,0.491998
11712.8685,0.546739
11734.3094,0.53473
11754.4978,0.519312
11775.3959,0.468765
11795.4483,0.547098
11818.1218,0.532692
11839.8499,0.508085
11861.6468,0.484787
11884.575,0.47011
11906.3052,0.498872
11925.6005,0.508734
11948.1543,0.482496
11971.1104,0.523601
11993.7343,0.541162
12015.5477,0.525116
12038.4707,0.495054
12061.4011,0.470844
12084.1334,0.451812
12107.1108,0.521403
12128.4268,0.455314
12150.8544,0.461759
12173.1186,0.461201
12195.5405,0.547904
12218.2493,0.48767
12240.9129,0.465192
12263.7128,0.477988
12286.5231,0.535019
12309.99,0.490156
12331.8736,0.489045
12354.201,0.47417
12375.4078,0.487557
12398.1724,0.482162
12420.7317,0.62815
12443.8774,0.489999
12466.4268,0.446546
12487.2208,0.500645
12509.8316,0.534688
12532.6449,0.488034
12553.4024,0.50627
12574.4413,0.48974
12596.753,0.48148
12618.4077,0.468984
12640.741,0.498693
12662.4697,0.461404
12683.0,0.438313
12705.4671,0.479734
12728.2882,0.471703
12750.5454,0.462369
12771.7293,0.491349
12792.4014,0.530234
12814.431,0.530442
12837.2801,0.534189
12860.1792,0.509141
12882.7188,0.454031
12901.1812,0.520805
12923.2942,0.54202
12944.1973,0.443872
12965.2566,0.436236
12986.9334,0.459329
13009.4747,0.516202
13032.0287,0.486895
13054.1178,0.448642
13074.9806,0.492305
13097.5599,0.437461
13119.8531,0.462581
13142.4638,0.451901
13165.1822,0.451595
13187.7577,0.467395
13208.5694,0.451236
13230.4567,0.446772
13252.1943,0.439213
13274.2815,0.468681
13296.6282,0.499966
13319.5111,0.442091
13342.0037,0.472509
13365.1203,0.508122
13388.5867,0.445821
13410.794,0.477464
13433.5459,0.469243
13456.6792,0.437705
13479.4135,0.457179
13502.3627,0.453112
13525.0215,0.442228
13548.7088,0.443982
13571.4594,0.439046
13593.5503,0.460217
13615.5867,0.48288
13638.176,0.45543
13660.1787,0.441677
13682.7133,0.464081
13705.4919,0.463345
13728.258,0.438476
13751.7205,0.454954
13774.2843,0.426328
13797.2417,0.446326
13819.2488,0.435255
13839.8914,0.427452
13862.154,0.452765
13884.1963,0.442628
13906.1128,0.459128
13928.7104,0.514422
13951.2283,0.463761
13973.5786,0.426467
13996.075,0.451352
14018.5133,0.428366
14039.3863,0.441225
14062.4115,0.427611
14084.5062,0.432688
14107.8882,0.439577
14130.9926,0.418677
14152.4638,0.427442
14174.9884,0.471148
14197.3159,0.444396
14219.5861,0.437745
14242.0846,0.472763
14263.6735,0.444384
14286.449,0.438558
14309.2075,0.514936
14331.9458,0.488495
14353.8276,0.428687
14375.7206,0.415016
14397.6019,0.435271
14419.0995,0.498775
14441.3812,0.430449
14464.5621,0.446936
14486.5755,0.437863
14509.6904,0.456403
14532.6636,0.502865
14556.1024,0.514215
14578.9616,0.478158
14601.6942,0.454453
14624.6604,0.453126
14647.3868,0.415526
14669.9514,0.439071
14692.5212,0.459249
14715.4245,0.432834
14737.565,0.461053
14757.071,0.506352
14779.8803,0.431148
14801.9079,0.447
14822.8025,0.397595
14844.7157,0.424541
14867.2569,0.433271
14889.8285,0.465453
14912.4794,0.442691
14934.2747,0.490284
14956.5995,0.46888
14978.3917,0.40156
15000.1203,0.433217
15022.4841,0.450357
15045.3023,0.455082
15067.5425,0.405318
15089.4704,0.433158
15111.9084,0.429578
