time_sec,value
24.2472,2.289464
40.8418,2.261629
62.2053,2.232604
83.891,2.15114
101.6518,2.161994
123.0434,2.081194
144.1885,2.114424
165.6041,2.165012
186.9921,2.187585
208.4138,2.137548
229.5433,2.174972
250.0742,2.105566
270.9886,2.044942
292.2525,2.208285
313.5234,2.037789
334.9449,1.925063
356.0935,2.028355
377.5895,2.104316
398.453,1.934834
419.9272,2.09054
437.167,2.099745
458.3015,1.848647
479.999,1.88332
498.1209,2.000673
513.5822,1.932009
534.8628,1.806938
556.7062,1.896147
578.0132,1.956051
599.401,1.811769
620.8317,1.779306
641.9817,1.87067
663.4169,1.896435
684.7817,1.876253
706.3713,1.814005
727.5776,1.796379
744.1542,1.841852
765.9902,1.807938
787.8433,1.795623
809.7228,1.824107
831.2992,1.724866
853.3172,1.679516
875.2216,1.721445
897.0748,1.785466
918.3176,1.644329
939.8812,1.757746
960.9726,1.802213
981.2707,1.594548
1000.0632,1.62586
1021.6123,1.632483
1043.1864,1.675879
1063.4719,1.668463
1084.4812,1.723766
1105.8532,1.593096
1127.6504,1.614497
1149.3285,1.579255
1170.7687,1.697206
1191.9377,1.686158
1213.2691,1.657006
1234.5994,1.519029
1255.8005,1.497511
1276.7939,1.590713
1296.8235,1.551813
1312.0136,1.526385
1329.4065,1.694773
1349.5814,1.481687
1371.3029,1.502524
1391.0675,1.673643
1410.1092,1.620957
1429.0275,1.456291
1445.4318,1.51654
1461.6464,1.414865
1477.3104,1.344975
1498.766,1.399593
1519.2939,1.338377
1538.8939,1.361245
1560.8216,1.453047
1581.5116,1.3249
1597.6245,1.310143
1616.1804,1.334228
1637.6274,1.300581
1658.1463,1.239692
1680.0392,1.398185
1699.2716,1.453962
1722.2412,1.258699
1743.6093,1.171852
1762.5013,1.371958
1784.201,1.319573
1805.4247,1.23043
1827.2869,1.341523
1842.4074,1.284034
1860.9416,1.210312
1882.3272,1.299546
1903.7677,1.327996
1925.6014,1.181954
1943.8852,1.22579
1964.8836,1.333874
1984.5517,1.262497
2003.8829,1.10822
2022.7949,1.120259
2039.6285,1.280834
2059.9372,1.126751
2081.5706,1.10624
2103.3929,1.126234
2119.7696,1.14654
2135.5763,1.102266
2154.7021,1.108819
2176.0134,1.123211
2195.76,1.098949
2216.5596,1.069662
2235.7428,1.081687
2254.0129,1.039532
2276.1458,0.987823
2297.1313,1.036468
2314.4489,0.976183
2333.2174,0.997501
2351.5776,1.063797
2373.6954,0.977522
2392.1595,0.989354
2413.4045,0.943172
2431.7352,0.984459
2447.2674,1.008332
2467.0407,0.970853
2488.8677,0.883495
2510.8334,0.932664
2532.6475,1.103148
2554.1968,0.936798
2575.2797,0.984928
2594.1736,0.978581
2609.5698,0.865667
2628.4647,0.890587
2648.5579,1.021885
2668.6221,0.84081
2689.4504,0.871678
2705.2835,0.932039
2722.4573,0.842236
2742.8583,0.848787
2764.5874,0.902279
2784.7368,0.831412
2801.5182,0.89397
2823.3899,0.894262
2844.3393,0.852216
2864.8154,0.882775
2886.2625,0.800615
2907.7367,0.833832
2928.9697,0.824443
2946.8808,0.765954
2967.6788,0.756172
2989.103,0.8277
3010.3984,0.755596
3031.7516,0.769391
3052.2769,0.760967
3071.0425,0.817061
3086.8963,0.816287
3105.5873,0.761636
3126.6053,0.757701
3148.0995,0.774101
3168.4039,0.828632
3189.2477,0.741699
3207.37,0.745957
3225.4006,0.802876
3244.5272,0.680065
3264.9731,0.652106
3284.3974,0.658097
3305.07,0.655284
3324.6326,0.665292
3345.8237,0.622018
3366.1569,0.606709
3387.4173,0.659276
3408.738,0.66144
3429.0258,0.68521
3450.2225,0.660845
3471.5729,0.617835
3493.303,0.657362
3513.9396,0.647673
3534.7662,0.621832
3555.778,0.625817
3576.1449,0.600852
3596.1087,0.58526
3617.1743,0.596474
3639.0087,0.637515
3655.8109,0.585898
3671.1355,0.663234
3688.1427,0.697859
3708.0283,0.570113
3727.0884,0.686017
3746.6785,0.659164
3765.6494,0.619318
3786.5356,0.617568
3807.1995,0.680267
3825.2381,0.620324
3844.8053,0.567969
3864.9314,0.674103
3885.2841,0.523911
3904.9604,0.590718
3924.5217,0.678416
3945.0186,0.559918
3965.1589,0.555531
3985.4455,0.574252
4004.8788,0.5606
4029.657,0.524259
4054.0542,0.517317
4080.4328,0.531394
4098.247,0.555422
4116.7058,0.526914
4136.4542,0.539445
4153.7394,0.519876
4174.6045,0.532093
4195.9102,0.473961
4215.3252,0.514502
4236.4785,0.459917
4256.9198,0.528858
4278.0794,0.55889
4299.4595,0.467741
4319.0772,0.485246
4339.4807,0.515235
4359.4881,0.485398
4380.1117,0.562171
4400.1077,0.515814
4420.9323,0.466263
4441.4795,0.52006
4461.7158,0.468529
4481.9904,0.44923
4503.5506,0.551855
4523.9774,0.519799
4543.9983,0.469409
4563.841,0.549563
4585.9451,0.574011
4608.3624,0.476676
4629.9148,0.478973
4650.6732,0.554592
4668.7332,0.494463
4690.6117,0.425707
4711.4719,0.475043
4733.0285,0.510275
4754.7481,0.450906
4776.0756,0.425972
4797.0139,0.456984
4819.2068,0.421469
4840.5795,0.447038
4862.034,0.477129
4883.0361,0.428465
4903.5631,0.446143
4922.6297,0.454018
4944.1239,0.382766
4965.5833,0.417404
4983.1968,0.386043
5003.9086,0.421805
5025.5161,0.494385
5047.1604,0.483234
5068.7674,0.411461
5090.3047,0.408089
5111.3652,0.522719
5132.4708,0.442464
5147.7485,0.370493
5169.4576,0.430568
5190.8532,0.419584
5212.5028,0.428736
5234.2314,0.452787
5255.9971,0.416751
5277.5875,0.398696
5299.2955,0.388798
5320.6972,0.412383
5342.2553,0.399461
5363.7442,0.373012
5385.1196,0.361426
5406.5041,0.372016
5428.041,0.42322
5449.5862,0.385229
5471.1362,0.429126
5492.6697,0.383383
5514.1776,0.402883
5529.2699,0.388544
5549.2569,0.415346
5564.0846,0.421261
5585.5169,0.33267
5607.0349,0.337176
5628.6126,0.323078
5650.1568,0.376294
5671.6958,0.401904
5693.45,0.338665
5715.0384,0.328831
5732.903,0.351765
5754.7912,0.30574
5775.6993,0.346849
5797.1272,0.342287
5818.8646,0.324514
5840.296,0.335659
5862.2407,0.352115
5883.8558,0.336781
5904.3758,0.348633
5925.7974,0.308184
5944.2659,0.374861
5966.0587,0.298088
5986.6084,0.376271
6007.9229,0.504593
6029.7892,0.361079
6051.2687,0.348598
6072.8338,0.362443
6093.7782,0.33728
6114.8724,0.317553
6135.9072,0.352542
6157.3957,0.425446
6178.567,0.32126
6193.3182,0.299363
6214.5509,0.324204
6234.1557,0.268096
6255.8921,0.307575
6277.5464,0.349187
6298.7224,0.290122
