time_sec,mean,std,n
60.0,3.0111632,0.02176751971860833,5
120.0,2.6151337999999997,0.02380186339764173,5
180.0,2.368107,0.02383205978298991,5
240.0,2.2008967999999998,0.024698228857551557,5
300.0,2.0808446000000003,0.02509254830223501,5
360.0,1.9874307999999998,0.02519521084849262,5
420.0,1.9136243999999998,0.024341467885072153,5
480.0,1.8519442000000002,0.023132804168539568,5
540.0,1.8013084,0.022319938783518213,5
600.0,1.756479,0.021791477944370783,5
660.0,1.7183476000000002,0.022109564679115696,5
720.0,1.6849249999999998,0.02156380928778579,5
