time_sec,value
29.5394,4.682905
55.4346,4.567366
79.2753,4.438698
103.8259,4.360696
127.6109,4.288855
150.0562,4.254857
173.6105,4.208896
199.4582,4.194199
225.0563,4.097728
248.5617,4.073693
273.9412,4.027931
300.9317,3.994501
327.2418,4.037022
353.5467,3.927991
379.3056,3.910282
403.473,3.868237
429.2585,3.824267
454.3011,3.825255
480.7128,3.786485
509.0119,3.731953
534.9077,3.765552
558.1779,3.708535
580.7128,3.668215
605.8476,3.658068
631.1051,3.669043
656.3946,3.610482
682.2119,3.573185
709.1662,3.521983
734.6277,3.578997
761.4497,3.542148
788.7129,3.470807
815.7777,3.486423
842.1853,3.445362
868.8046,3.458991
894.3537,3.441438
921.0985,3.363296
946.6324,3.353875
973.0931,3.349439
999.0801,3.351978
1025.1337,3.348471
1051.7383,3.336858
1078.0762,3.304075
1103.078,3.268314
1129.3255,3.267986
1155.6463,3.276157
1181.3286,3.210322
1205.9853,3.189619
1232.2883,3.218721
1258.7675,3.237969
1285.1348,3.181607
1311.7018,3.103791
1338.1047,3.154296
1363.824,3.116587
1390.6669,3.102108
1417.6612,3.132485
1443.5976,3.08082
1466.5896,3.028008
1488.7488,3.085476
1514.3063,3.02983
1540.1232,3.057033
1565.7965,3.017843
1589.9688,2.97979
1614.4255,3.015872
1640.6002,2.998398
1666.7852,2.939572
1692.6529,2.95977
1718.3648,2.932698
1743.0645,2.945198
1768.444,2.910076
1794.8752,2.915856
1821.1112,2.880527
1847.5548,2.909616
1874.0413,2.879046
1900.6571,2.896545
1927.3367,2.855425
1953.9289,2.871366
1979.6541,2.843376
2004.3823,2.836563
2030.3132,2.828105
2056.4454,2.835532
2082.8552,2.810243
2108.5154,2.799696
2134.6995,2.818946
2160.7631,2.757645
2185.7829,2.74692
2211.5773,2.805702
2237.7401,2.807813
2264.1166,2.724232
2290.7986,2.713095
2315.9835,2.728155
2341.8025,2.747221
2366.7,2.681313
2392.9478,2.682211
2419.4947,2.713738
2446.0333,2.656466
2472.4139,2.636908
2497.7093,2.630687
2524.0134,2.645676
2550.655,2.658406
2576.3728,2.644505
2601.7674,2.62325
2626.4893,2.610282
2652.0504,2.612467
2678.0943,2.583143
2704.4967,2.57401
2730.2105,2.592449
2756.2508,2.575556
2782.6121,2.559842
2808.4373,2.543126
2835.0204,2.529996
2859.6543,2.550378
2884.9228,2.568412
2910.9443,2.566218
2937.2583,2.501712
2963.5517,2.481162
2987.6091,2.521095
3010.288,2.500132
3035.5882,2.502806
3061.6513,2.507733
3088.4782,2.50565
3114.7351,2.475622
3141.05,2.481341
3167.4488,2.493126
3194.1078,2.46082
3220.7666,2.450808
3247.423,2.423506
3272.3238,2.427088
3298.2646,2.444212
3324.7194,2.438886
3350.5184,2.428777
3375.4119,2.41677
3401.5284,2.416247
3427.5558,2.40363
3451.6309,2.427533
3476.2929,2.380153
3501.2115,2.344774
3527.4391,2.34959
3551.9033,2.346847
3577.6814,2.326345
3603.3133,2.340088
3629.2453,2.317054
3655.5772,2.331746
3681.9041,2.395924
3708.6714,2.315173
3735.3184,2.324838
3761.2811,2.284202
3786.1829,2.295161
3812.2031,2.275729
3838.4738,2.308465
3864.4289,2.290382
3890.9309,2.243834
3917.6336,2.278594
3943.4494,2.320965
3969.4816,2.248036
3996.2184,2.239669
4022.1918,2.269577
4048.4959,2.236282
4073.6615,2.224713
4099.8805,2.214606
4124.144,2.219632
4149.184,2.218165
4175.9952,2.227448
4202.1007,2.232893
4228.5697,2.216627
4254.3003,2.229004
4279.582,2.225307
4306.2448,2.172423
4332.8491,2.173022
4358.8514,2.150207
4385.1252,2.15238
4410.5487,2.183898
4436.3779,2.173483
4462.0066,2.147093
4487.6316,2.149843
4511.6319,2.161715
4537.4533,2.148524
4563.2928,2.140036
4588.5843,2.147837
4614.4933,2.156287
4640.0665,2.139128
4664.4868,2.136096
4690.4746,2.153987
4716.1568,2.101322
4742.3103,2.129359
4770.2232,2.078325
4796.6404,2.07714
4820.4878,2.116694
4843.5718,2.090321
4869.2235,2.092781
4894.6091,2.088129
4920.7992,2.049136
4947.3357,2.098985
4973.7754,2.09764
5000.4994,2.099028
5026.1388,2.044807
5052.0102,2.048845
5077.922,2.044066
5104.2813,2.035238
5129.8072,2.025698
5155.7216,2.049158
5180.2243,2.028425
5206.422,2.028935
5232.6389,2.046491
5257.2531,2.011251
5282.5839,2.015144
5309.164,2.050214
5334.7489,2.028418
5361.4209,2.002301
5387.9338,1.991517
5414.3264,1.95304
5440.5202,1.989795
5466.6049,1.982815
5491.5767,1.977782
5517.2588,1.983983
5543.1727,1.962768
5569.9046,1.985091
5596.2708,1.958061
5621.9494,1.955714
5648.4676,1.904117
5674.2572,1.947496
5701.0136,1.949334
5725.7203,1.925479
5749.0891,1.911556
5774.8526,1.906172
5800.9495,1.946841
5826.9091,1.918625
5852.3894,1.915478
5878.6158,1.893634
5902.7198,1.935433
5928.7451,1.917609
5953.9911,1.896858
5980.3179,1.92244
6006.6043,1.918662
6033.0914,1.912877
6059.2343,1.9178
6085.1658,1.898483
6111.4538,1.881631
6137.4422,1.892069
6163.9405,1.882263
6190.2461,1.860004
6216.7113,1.880715
6241.9519,1.878521
6267.3318,1.851587
6293.7357,1.849626
6320.0572,1.823517
6345.8964,1.835495
6369.9507,1.866411
6396.3101,1.888994
6422.1321,1.844806
6448.7743,1.846857
6475.0228,1.863266
6501.3315,1.844257
6527.9891,1.832288
6554.4189,1.817088
6581.1033,1.800351
6607.5542,1.838576
6632.5384,1.842998
6658.843,1.818326
6684.9551,1.826446
6711.1072,1.81338
6736.9667,1.812747
6761.4623,1.791645
6785.6319,1.791918
6809.6446,1.835973
6835.4072,1.77139
6862.125,1.793244
6885.7286,1.832397
6911.5483,1.760206
6937.5368,1.771939
6963.8546,1.762141
6990.0732,1.805425
7016.2408,1.729323
7042.237,1.796358
7068.2452,1.763956
7094.4708,1.760577
7120.7841,1.773554
7147.1039,1.766983
7172.3857,1.778885
7198.0224,1.732186
7224.6997,1.748838
7251.2666,1.731889
7277.3356,1.728415
7302.9962,1.726391
7328.4703,1.729438
7354.3003,1.760639
7380.2736,1.730186
7405.1512,1.715377
7430.1243,1.727212
7455.8651,1.728222
7481.8256,1.747401
7505.9872,1.708408
7531.4538,1.708946
7557.4154,1.684706
7582.1304,1.681659
7608.0949,1.680837
7633.9998,1.686192
7660.2603,1.70715
7685.0529,1.699531
7710.3807,1.699048
7736.8631,1.661185
7763.4765,1.667097
7789.4425,1.676216
7815.3278,1.671033
7841.3513,1.69268
7867.5079,1.691311
7893.9085,1.692908
7920.804,1.675812
7947.7049,1.693702
7974.343,1.657795
8000.5061,1.640894
8026.3355,1.666974
8052.097,1.674607
8078.0519,1.67276
8103.5524,1.65256
8127.531,1.663337
8151.02,1.633216
8175.5234,1.638087
8201.6281,1.689144
8225.6967,1.68382
8249.7059,1.65958
8275.3478,1.642945
8299.6455,1.634299
8324.7408,1.636615
8350.4801,1.64099
8375.3353,1.63127
8401.2757,1.612053
8427.1,1.609747
8452.9623,1.590264
8479.0389,1.611385
8505.3183,1.600495
8531.1389,1.614648
8556.6054,1.610482
8582.465,1.604845
8607.1898,1.608564
8633.0812,1.590759
8658.8548,1.607245
8684.8517,1.643145
8710.4815,1.632509
8736.3176,1.586493
8762.0588,1.63602
8787.318,1.588883
8812.992,1.574814
8839.2286,1.598946
8866.7209,1.588906
8893.376,1.650224
8920.5698,1.590614
8945.9877,1.584598
8971.8575,1.615544
8995.6788,1.599406
9021.4932,1.575285
9047.8725,1.617027
9074.1866,1.601631
9099.925,1.575906
9125.976,1.576936
9152.0884,1.589604
9176.4702,1.585624
9201.3673,1.555761
9227.3441,1.568824
9253.2235,1.56167
9279.2369,1.545626
9305.237,1.550798
9331.0418,1.551891
9356.5229,1.574776
9382.3068,1.556284
9408.4134,1.561551
9434.7445,1.608413
9460.9814,1.569216
9487.3051,1.579438
9513.8968,1.568033
9539.6877,1.568022
9566.1162,1.553237
9591.9147,1.591315
9616.958,1.54306
9641.9757,1.529699
9667.798,1.53696
9693.4666,1.505839
9720.1261,1.52447
9745.646,1.537549
9769.9273,1.503401
9795.742,1.505975
9821.4517,1.526394
9847.2125,1.549113
9873.0373,1.526558
9898.0893,1.536385
9923.9442,1.504176
9948.7124,1.501815
9974.7485,1.535435
10000.7652,1.507997
10024.5393,1.522031
10050.0187,1.503988
10076.2854,1.493766
10100.5576,1.510973
10126.8687,1.508981
10151.0708,1.509257
10177.2099,1.505014
10202.0877,1.510861
10227.9056,1.494433
10253.2941,1.517079
10279.0145,1.509193
10304.9076,1.486251
10330.8705,1.505797
10356.9203,1.517053
10382.3863,1.496458
10407.6396,1.473842
10431.1598,1.483137
10457.0724,1.517869
10483.4727,1.510485
10509.5283,1.482116
10535.4025,1.542179
10561.7233,1.467245
10588.5657,1.463904
10615.1986,1.476233
10639.8652,1.502829
10665.6885,1.505498
10691.3957,1.505344
10717.1457,1.466362
10741.8666,1.480052
10767.595,1.491382
10793.0383,1.456646
10817.754,1.486972
10843.3248,1.477686
10869.3837,1.490247
10897.6439,1.472106
10923.1146,1.464023
10950.5485,1.455483
10976.6719,1.423692
11002.7154,1.460042
11028.4438,1.469197
11052.9942,1.462612
11079.8294,1.459465
11106.0579,1.483328
11129.8482,1.456887
11152.9031,1.491061
11178.6978,1.421338
11201.2418,1.448832
11227.3882,1.44711
11253.804,1.439218
11279.6895,1.444131
11305.5955,1.465715
11331.5428,1.452171
11357.2578,1.483567
11382.8765,1.430515
11408.9412,1.458328
11435.8059,1.442582
11461.5808,1.424379
11486.5781,1.460116
11513.2749,1.430104
11539.0566,1.425362
11565.3094,1.416887
11590.6728,1.430151
11615.6986,1.478852
11641.7878,1.423802
11667.6529,1.424926
11693.6695,1.41907
11719.4055,1.45048
11745.2898,1.435131
11770.2026,1.409866
11795.1976,1.435852
11821.5115,1.410591
11847.7173,1.403549
11874.7118,1.406439
11901.4816,1.401394
11928.0562,1.394444
11954.4661,1.40709
11981.2287,1.395431
12007.7787,1.442103
12033.539,1.38481
12060.1705,1.397003
12086.6929,1.386236
12112.838,1.384885
12138.0538,1.396296
12164.4168,1.356591
12190.74,1.400715
12216.6618,1.384986
12243.1793,1.371528
12269.1473,1.346928
12295.5122,1.387427
12322.2429,1.354963
12347.58,1.349721
12373.5629,1.374535
12400.0449,1.369731
12425.9888,1.374072
12452.2818,1.344349
12478.8245,1.369288
12505.1518,1.383692
12531.6523,1.343723
12558.2657,1.342138
12584.1471,1.345344
12608.6257,1.344854
12635.335,1.358751
12661.4732,1.310461
12687.8884,1.31779
12714.4315,1.333736
12741.1225,1.353018
12767.6761,1.314121
12793.807,1.295077
12819.0897,1.321992
12844.8161,1.302553
12871.2175,1.331337
12896.4296,1.333456
12921.9894,1.343218
12947.4243,1.33344
12973.233,1.306147
12999.439,1.321197
13024.5546,1.324315
13049.5748,1.30827
13075.0162,1.303866
13100.7467,1.291691
13126.2478,1.301742
13151.3369,1.286063
13176.3492,1.288503
13201.8395,1.309034
13227.785,1.325759
13253.4074,1.336636
13279.6769,1.278466
13305.4358,1.323611
13330.9803,1.262242
13357.1366,1.263615
13382.1634,1.271238
13408.1915,1.29761
13433.5881,1.278037
13459.0633,1.266651
13485.2078,1.27197
13512.6766,1.247774
13538.8197,1.296514
13566.5947,1.270341
13592.8834,1.274829
13617.882,1.266582
13644.047,1.271768
13670.1435,1.245109
13696.8654,1.234487
13722.9214,1.262183
