time_sec,value
29.6474,4.670888
55.3194,4.597724
81.3675,4.525664
109.1858,4.386425
136.8955,4.340539
164.4271,4.259222
187.87,4.213738
211.9709,4.179405
238.1219,4.13899
265.4073,4.076395
292.5966,4.056989
319.7688,4.041633
347.5387,4.053002
374.1162,3.997881
398.7593,3.97568
424.8898,3.886448
452.7449,3.89896
480.1311,3.924727
505.5035,3.863117
532.7425,3.842537
558.8641,3.87662
583.5659,3.819784
607.8595,3.768729
634.5543,3.70789
662.6886,3.71085
689.9254,3.714793
717.3149,3.693795
744.0341,3.689762
769.6335,3.643906
795.6622,3.643185
822.935,3.560799
850.065,3.537934
877.1196,3.503568
904.4384,3.520883
930.1767,3.493672
956.5548,3.43886
983.4521,3.435743
1009.4995,3.444717
1034.5578,3.430695
1060.7509,3.374167
1087.6158,3.400888
1114.1996,3.392298
1141.0841,3.368903
1168.1556,3.392954
1195.204,3.298796
1222.0713,3.293341
1247.9191,3.234502
1273.3178,3.287084
1299.5342,3.280281
1326.6466,3.219466
1352.4709,3.21355
1378.1869,3.17795
1403.9738,3.216096
1429.7586,3.167901
1456.673,3.2363
1483.5584,3.182232
1510.2443,3.144222
1536.922,3.103645
1563.5925,3.138356
1589.0519,3.094595
1615.8195,3.050138
1641.3589,3.075251
1667.4533,3.108589
1694.2786,3.064416
1720.9742,3.038728
1745.8915,3.015738
1771.8874,3.046755
1798.7766,2.963292
1825.6813,2.987739
1852.4398,2.976885
1879.1501,2.939574
1905.8176,2.943393
1932.6864,2.932142
1959.5573,2.929501
1986.5045,2.882769
2012.1389,2.885611
2037.3419,2.908961
2064.0605,2.861133
2090.7715,2.853204
2117.1592,2.839747
2143.685,2.90623
2170.4731,2.88065
2197.2518,2.824672
2222.3825,2.850883
2249.3172,2.842282
2276.0512,2.789944
2302.7174,2.820476
2328.0524,2.804891
2354.7596,2.803038
2379.8938,2.794236
2406.568,2.774972
2432.8882,2.785723
2457.72,2.741993
2484.1305,2.764278
2511.1982,2.692053
2537.515,2.723209
2563.7796,2.703773
2590.5795,2.694061
2616.6296,2.680609
2643.9085,2.665063
2670.8508,2.685322
2697.2963,2.677795
2724.5522,2.660969
2751.6653,2.647253
2777.9509,2.633
2804.8169,2.614565
2831.4543,2.650705
2858.3723,2.640919
2885.4003,2.610736
2912.2888,2.593409
2938.9741,2.586513
2965.7479,2.587768
2991.4962,2.613671
3018.3287,2.584461
3045.4001,2.561952
3072.1522,2.563894
3096.9198,2.537467
3122.9777,2.537758
3149.7447,2.545825
3176.6244,2.507038
3203.2357,2.545767
3228.1532,2.499813
3253.1594,2.498657
3280.3458,2.531593
3304.661,2.478839
3328.8947,2.48762
3356.0192,2.474789
3379.444,2.45965
3406.6091,2.475621
3434.1754,2.445429
3461.3782,2.435702
3487.09,2.403896
3514.1599,2.433158
3540.7973,2.389689
3567.9879,2.457642
3595.2986,2.438147
3622.2675,2.378405
3648.9204,2.352851
3675.5144,2.355653
3700.9076,2.378183
3728.0913,2.361373
3754.5588,2.330784
3779.7331,2.353737
3806.6507,2.342606
3832.5186,2.346559
3859.7153,2.33199
3886.2165,2.350399
3913.3626,2.334762
3940.3788,2.353405
3967.165,2.356337
3993.7486,2.293597
4020.6888,2.333956
4047.823,2.323808
4074.5785,2.288923
4101.0164,2.306467
4127.9689,2.249436
4154.5556,2.274834
4180.3809,2.266143
4205.72,2.260182
4231.9037,2.297315
4259.0287,2.297189
4286.1529,2.296308
4311.6124,2.237639
4338.6928,2.228622
4365.5621,2.229878
4391.4109,2.204974
4416.4167,2.247217
4443.535,2.187419
4470.6048,2.214362
4497.76,2.18951
4524.8381,2.254004
4551.8346,2.158128
4577.9541,2.170395
4603.6755,2.16738
4629.2816,2.209468
4655.8534,2.195373
4682.9251,2.194579
4708.7998,2.179188
4735.8046,2.138242
4762.5561,2.114931
4789.4146,2.114615
4816.4369,2.121578
4843.4065,2.15422
4870.337,2.102853
4896.0235,2.118175
4921.3932,2.103067
4948.0529,2.087822
4974.6386,2.079062
5001.4589,2.159527
5028.5639,2.106448
5053.9407,2.145442
5080.9478,2.121256
