time_sec,value
20.2635,4.811477
39.8528,4.660163
58.7617,4.62603
77.1029,4.606882
94.8266,4.57473
112.2648,4.565672
129.6165,4.576115
146.4646,4.549035
162.894,4.551558
178.9631,4.516666
194.9663,4.538645
210.923,4.562648
226.0185,4.615671
240.8628,4.640729
255.7667,4.486002
270.7194,4.401222
285.9337,4.544148
301.1804,4.528241
316.3566,4.493716
331.6097,4.567435
346.7732,4.349847
361.8411,4.335636
376.9473,4.332621
391.9703,4.330219
406.9204,4.383344
422.064,4.415463
437.2803,4.321427
452.5563,4.367615
467.744,4.253986
482.6757,4.235252
497.7051,4.213464
513.0913,4.225734
528.2897,4.24223
543.7197,4.322987
558.5549,4.129003
573.2999,4.124327
587.8784,4.122862
602.4394,4.155464
617.3487,4.252053
632.5648,4.41233
647.538,3.961269
662.4779,3.904379
677.57,3.929677
692.5629,3.906011
707.5508,4.099474
722.2009,4.145403
737.0997,3.879926
752.3251,3.844613
767.5857,3.89459
782.8301,3.903955
798.083,3.959773
813.4864,4.025396
828.8,3.809217
844.2544,3.790684
859.2864,3.865059
874.0725,3.920011
888.3944,3.765627
902.8617,3.773231
917.9089,3.818847
933.0434,3.893614
948.0056,3.721649
963.5372,3.718273
978.8368,3.687549
994.0781,3.644109
1009.2861,3.725516
1024.7086,3.801699
1039.8519,3.712254
1055.0622,3.66172
1070.3229,3.607546
1085.5733,3.585098
1100.7407,3.564482
1116.0258,3.605183
1131.2373,3.572955
1146.4668,3.576633
1161.7787,3.57672
1177.1357,3.632594
1192.1604,3.39673
1207.36,3.4105
1222.4123,3.468092
1237.5561,3.654356
1252.2112,3.414392
1267.1687,3.441167
1282.1396,3.478451
1296.6447,3.583315
1311.8249,3.354836
1327.0432,3.311228
1342.321,3.404467
1357.5367,3.419157
1372.7595,3.457437
1387.9739,3.527631
1402.8498,3.239515
1417.0418,3.239439
1431.9737,3.287044
1447.0106,3.39147
1461.9997,3.298291
1477.0101,3.306217
1492.1172,3.29061
1507.4358,3.237793
1522.4575,3.38014
1537.2796,3.350854
1552.3796,3.279022
1567.37,3.2664
1582.2291,3.304159
1597.196,3.255416
1612.2837,3.25952
1627.336,3.187057
1642.3201,3.275001
1657.2389,3.207561
1672.113,3.314434
1687.1276,3.23703
1702.2614,3.260813
1717.4416,3.17654
1732.6541,3.235452
1747.753,3.205161
1762.8127,3.097981
1777.7788,3.121479
1792.759,3.063076
1807.7675,3.052442
1822.6845,3.112894
1837.8153,3.332314
1852.7264,2.918839
1867.9086,2.86576
1882.92,3.021002
1897.9619,3.002547
1913.0584,3.238043
1928.0984,3.275704
1942.4135,3.083946
1957.3897,3.078544
1972.6805,2.903499
1987.8466,2.819569
2003.1337,2.951975
2018.1942,2.928175
2033.1582,3.063929
2048.1573,3.225477
2063.3963,2.87888
2078.2302,2.821542
2093.357,2.924913
2108.5273,3.078889
2122.8953,2.879869
2137.9786,2.942
2153.0617,2.943151
2168.0752,2.902636
2183.056,2.984974
2198.3211,3.172711
2213.3536,2.702962
2228.2845,2.646408
2243.2966,2.878127
2258.5468,3.12218
2273.3318,2.656752
2288.5764,2.605342
2303.5622,2.707737
2318.5778,2.665523
2333.152,2.944735
2348.0017,3.018989
2362.3928,2.785006
2377.1199,2.72935
2391.9867,2.855147
2407.2581,3.089818
2422.3218,2.605528
2437.2887,2.486512
2452.8141,2.593434
2468.31,2.593844
2483.6244,2.817751
2498.8327,2.937182
2513.3462,2.6277
2528.3299,2.504057
2543.4247,2.728634
2558.7068,2.978146
2573.6018,2.484903
2588.5994,2.646669
2603.6325,2.549911
2618.8901,2.477474
2634.0655,2.600763
2649.5458,2.541414
2664.7008,2.77466
2680.0539,2.659097
2695.3254,2.737575
2710.7143,2.610762
2725.9019,2.697426
2740.6119,2.561828
2755.6594,2.728612
2770.7401,2.688135
2785.8691,2.681157
2800.8982,2.639097
2815.9862,2.620178
2831.1215,2.497453
2845.466,2.611788
2859.7956,2.475173
2874.5669,2.552365
2890.2804,2.555602
2905.6542,2.524285
2921.3486,2.727873
2936.5589,2.272467
2951.8716,2.183946
2966.9762,2.473598
2981.5978,2.393315
2996.5133,2.491376
3011.5579,2.387866
3026.5164,2.475671
3041.8222,2.605683
3056.3216,2.327421
3071.0926,2.182341
3085.8051,2.45585
3101.2042,2.659042
3116.1357,2.271921
3130.4958,2.173309
3145.7092,2.255917
3160.9647,2.180096
3175.9792,2.412026
3191.3687,2.471007
3205.9923,2.393146
3220.909,2.259213
3236.1527,2.375639
3251.6222,2.234555
3266.9737,2.306159
3282.4728,2.268132
3297.4794,2.296126
3312.8719,2.175476
3327.8013,2.408736
3342.2203,2.40339
3357.2063,2.270608
3371.8387,2.108027
3386.9313,2.282082
3402.3292,2.321735
3417.4643,2.209356
3432.4673,1.981578
3447.8269,2.172345
3463.141,2.070398
3478.2602,2.275057
3493.6488,2.352568
3508.7423,2.262918
3524.1833,2.124271
3539.6021,2.43726
3555.605,2.96602
3570.6793,1.977402
3585.9003,1.814006
3601.1059,1.998307
3616.3846,1.929143
3631.5587,2.124694
3646.7792,1.975625
3661.9055,2.199223
3677.077,2.206477
3691.6414,2.232551
3706.6037,2.078634
3721.9051,2.270698
3737.2495,2.036887
3752.4173,2.250339
3767.9042,2.216485
3783.1143,2.195269
3798.4862,2.160206
3813.698,2.079142
3829.015,1.731365
3844.2123,1.865453
3859.2232,1.738631
3874.2775,1.943642
3889.3909,2.042859
3904.6852,2.161522
3920.1001,1.869742
3935.3378,2.013298
3950.8334,1.956585
3966.0281,2.213254
3981.3503,2.083906
3996.5459,2.22871
4012.0965,2.169846
4027.259,1.853054
4042.6782,1.765101
4057.9356,2.258056
4073.2773,2.049104
4088.3724,1.984564
4103.5448,1.696407
4118.7366,1.902648
4133.9181,1.766011
4148.906,1.916816
4164.0915,1.888614
4179.4148,2.097011
4194.1766,2.300141
4208.2978,1.794729
4223.1312,1.688314
4238.3944,1.83054
4253.631,1.616098
4268.6572,2.026345
4284.383,2.529034
4299.6519,1.768767
4314.9971,1.562891
4330.2378,1.800192
4345.6108,1.596149
4360.8136,1.772489
4376.11,1.611365
4391.2781,1.881633
4406.19,1.742311
4420.3992,1.955999
4435.6541,1.915975
4450.6389,1.820597
4465.6988,1.54903
4480.5213,1.823384
4495.5871,1.706561
4510.5331,1.87244
4525.6482,1.544578
4540.7038,1.820859
4555.815,1.722655
4571.011,1.877785
4586.2715,1.717803
4601.5518,1.823117
4616.6856,1.598174
4631.9913,1.90992
4647.4214,1.971515
4662.5162,1.652503
4677.952,1.441222
4693.2367,1.637618
4708.5255,1.383865
4723.817,1.475809
4739.1637,1.316583
4754.3849,1.338642
4769.5955,1.328204
4784.8163,1.357298
4799.7052,1.297031
4814.7169,1.397662
4829.651,1.319767
4844.5351,1.498841
4859.4538,1.50572
4874.4166,1.726407
4889.422,1.443576
4904.4085,1.691025
4919.5577,1.427531
4934.7869,1.57257
4949.9512,1.390304
4965.0914,1.575369
4980.2175,1.463701
4995.3733,1.622963
5010.5374,1.397716
5025.5728,1.559207
5040.7327,1.358846
5055.7981,1.494165
5070.8109,1.294523
5085.4109,1.316527
5099.9588,1.2291
5114.8967,1.236301
5129.8568,1.196265
5144.8719,1.1923
5159.8478,1.244921
5174.9707,1.173733
5190.1825,1.308425
5205.4025,1.165394
5220.5523,1.274684
5235.7967,1.154961
5251.0021,1.256455
5266.3481,1.146366
5280.5859,1.171822
5294.792,1.129214
5309.7106,1.290718
5324.7922,1.209264
5339.731,1.385947
5354.8907,1.220057
5369.4335,1.34763
5384.5465,1.147184
5399.5014,1.327958
5414.6059,1.151591
5429.5544,1.279573
5444.5499,1.164556
5459.4403,1.295598
5473.6201,1.117371
5487.7594,1.296551
5503.051,1.188137
5518.2748,1.351439
5533.3737,1.244829
5548.6123,1.362113
5563.8252,1.277358
5579.0167,1.382227
5594.4914,1.270013
5609.7148,1.464888
5625.1963,1.209159
5640.3844,1.288295
5655.8092,1.102573
5671.0512,1.213329
5685.9132,1.085979
5700.8968,1.166348
5715.9988,1.052534
5730.7944,1.012274
5745.0319,0.981356
5759.2168,1.048349
5774.1547,1.061956
5789.1312,1.156011
5804.0745,1.024224
5818.9968,1.166837
5833.945,1.037767
5848.7782,0.998947
5863.052,0.993157
5877.3558,1.053617
5892.5171,1.011422
5907.7191,1.104487
5922.8557,0.998693
5937.9469,1.085787
5953.2387,0.979905
5968.4125,1.023483
5983.6931,0.971025
5998.9087,1.076727
6014.123,0.958981
6029.3353,1.113899
6044.3518,0.971309
6059.3103,1.054978
6074.5278,0.956193
6089.9096,1.020839
6105.0035,0.936403
6120.023,1.073641
6135.3407,0.961443
6150.6693,1.058824
6165.6658,0.967552
6180.6838,1.096695
6195.6259,0.954769
6210.6153,1.077102
6225.7045,0.964041
6240.6686,1.053434
6255.9543,0.947053
6271.0575,0.99241
6286.1848,0.892073
6300.6507,0.9251
6315.6556,0.89985
6330.6215,0.873573
6345.373,0.879048
6359.6002,0.887471
6373.8231,0.874213
6388.0203,0.878391
6402.6951,0.857165
6417.5935,0.913708
6432.7054,0.849679
6447.9093,0.861987
6463.1828,0.848419
6478.5453,0.831136
6493.8324,0.869846
6509.0453,0.839658
6524.208,0.889809
6539.3594,0.81079
6554.4228,0.841008
6569.1197,0.822509
6583.752,0.830398
6598.553,0.811206
6613.2022,0.806387
6628.6502,0.823892
6643.809,0.796691
6659.2543,0.793158
6674.6197,0.823821
6689.8819,0.787999
6705.2949,0.772193
6720.612,0.807615
6735.9902,0.783243
6751.3188,0.826556
6766.6618,0.763833
6781.9453,0.757984
6797.3725,0.849668
6812.5703,0.775345
6827.9843,0.772137
6843.2269,0.774664
6857.6963,0.765925
6871.9558,0.745153
6887.1946,0.791883
6902.3713,0.760913
6917.7099,0.803627
6933.0014,0.727051
6948.4707,0.792027
6963.7056,0.739421
6979.0291,0.772424
6994.3506,0.731221
7009.6645,0.729624
7025.0428,0.785411
7040.3837,0.720289
7055.9632,0.781175
7071.4644,0.721496
7086.8375,0.744163
7101.9405,0.722241
7116.8719,0.75979
7132.2205,0.736647
7147.5633,0.720094
7163.0786,0.678832
7178.3645,0.705249
7193.3876,0.718887
7208.4286,0.69164
7223.7359,0.751929
7238.9036,0.7054
7254.2092,0.698629
7269.6018,0.672014
7285.1378,0.651899
7300.3084,0.667191
7315.8598,0.665689
7331.3002,0.665635
7346.9278,0.651338
7362.4792,0.677459
7377.736,0.646223
7393.2249,0.65186
7408.6625,0.67602
7424.1589,0.679527
7439.7576,0.661439
7455.24,0.643544
7470.6208,0.658387
7485.967,0.630498
7501.442,0.633796
7516.9161,0.635202
7532.4579,0.610657
7547.914,0.590752
7563.3953,0.633339
7578.8445,0.623903
7594.3563,0.609259
7609.8253,0.608456
7625.3582,0.600096
7640.8905,0.634795
7656.4297,0.561086
7671.8097,0.590524
7687.1363,0.580747
7702.4132,0.582492
7717.7663,0.594168
7733.0979,0.581824
7748.3883,0.586607
7763.7207,0.56031
7779.0927,0.573092
7794.4035,0.571631
7809.7978,0.553641
7825.3195,0.555055
7840.8941,0.597246
7856.4161,0.560207
7871.881,0.552981
7887.1496,0.573458
7902.925,0.524409
7918.436,0.522924
7933.9804,0.53181
7949.5083,0.557136
7965.032,0.532412
7980.421,0.519881
7995.8316,0.541537
8011.1898,0.520418
8026.6331,0.539012
8042.2037,0.512973
8057.8118,0.537775
8073.4658,0.509917
8089.1954,0.509114
8104.8623,0.508044
8120.0591,0.53836
8134.719,0.512351
8149.3523,0.52434
8164.3247,0.487091
8179.6255,0.506486
8194.8811,0.484054
8210.6469,0.510044
8226.2422,0.488973
8241.9746,0.481243
8257.585,0.474001
8273.2712,0.464485
8288.8963,0.459718
8304.2183,0.442899
8319.5011,0.448581
8334.8272,0.447817
8349.4773,0.435671
8364.6512,0.422938
8379.4058,0.428625
8394.3194,0.453945
8409.8599,0.414242
8425.3935,0.390333
8440.9432,0.404353
8456.9116,0.414409
8472.6898,0.416009
8488.1479,0.404926
8503.6725,0.39672
8519.606,0.377235
8535.3928,0.387587
8551.228,0.365885
8566.9912,0.38203
8582.7335,0.374055
8598.4394,0.392076
8614.3256,0.364783
8630.1199,0.359084
8646.1628,0.360021
8662.0808,0.373047
8677.9464,0.346103
8693.8228,0.375491
8709.6679,0.35299
8725.4748,0.31917
8741.4538,0.32738
8757.4106,0.330055
8773.2866,0.31913
8789.3346,0.321698
8805.3177,0.314634
8820.3067,0.308047
8835.9185,0.290575
8851.6762,0.297694
8867.4219,0.302591
8883.1094,0.299431
8898.789,0.290196
8914.5947,0.279513
8930.4238,0.281874
8946.1957,0.275543
8961.9965,0.27653
8977.8404,0.263359
8993.9569,0.267366
9009.9608,0.268691
9026.1322,0.27087
9042.2691,0.2617
9058.3503,0.256531
9074.4964,0.25247
9090.7181,0.243373
9106.8195,0.234141
9123.0597,0.245286
9139.057,0.244266
9155.0672,0.248233
9171.2303,0.239269
9187.4525,0.234736
9203.4604,0.242822
9219.6078,0.224091
9235.9954,0.225299
9252.0422,0.221806
9268.0312,0.21589
9284.0785,0.210458
9299.6849,0.208679
9315.7309,0.225529
9331.6328,0.207325
9347.5813,0.203834
9363.614,0.204035
9379.6466,0.221465
9395.0929,0.201738
9411.1432,0.190091
9426.8246,0.18901
9442.0021,0.183092
9457.9732,0.18626
9474.2762,0.183037
9489.8534,0.179295
9505.3494,0.17401
9520.9209,0.179083
9536.9281,0.185754
9553.0215,0.172767
9569.1326,0.175798
9585.1745,0.176252
9601.3491,0.179577
9617.5057,0.161951
9633.5935,0.182847
9649.1074,0.169339
9665.3258,0.169087
9681.4189,0.158945
9697.147,0.158655
9713.3057,0.155226
9729.6094,0.154128
9745.4645,0.155342
9761.0295,0.151387
9776.2962,0.156196
9792.302,0.146702
9808.4779,0.142993
9824.6516,0.145428
9840.9289,0.147135
9857.1358,0.138903
9873.4453,0.131377
9889.9939,0.13997
9906.472,0.131076
9922.7592,0.132149
9938.8627,0.132057
9955.0701,0.133327
9971.1554,0.127093
9987.665,0.125702
10003.2854,0.123739
10019.1221,0.120022
10035.3303,0.118076
10051.9101,0.11879
10068.389,0.117307
10084.9562,0.114576
10101.3939,0.109966
10117.5852,0.11556
10133.7999,0.118635
10149.2678,0.107829
10164.7117,0.112296
10180.2762,0.107561
10195.8717,0.10795
10211.4374,0.104383
10226.9415,0.117621
10243.3177,0.107237
10259.5953,0.098503
10276.0134,0.105787
10291.7375,0.098961
10308.005,0.100298
10324.0802,0.098092
10340.492,0.094819
10356.2798,0.092207
10372.8221,0.094472
10389.4159,0.093218
10406.0815,0.088255
10422.6683,0.085496
10439.3752,0.090749
10455.7765,0.094124
10472.2343,0.08745
10488.6993,0.083919
10505.1537,0.080179
10521.5407,0.088357
10538.0636,0.086856
10554.1004,0.080304
10569.8194,0.079215
10585.9395,0.079598
10602.5486,0.075507
10619.1841,0.07792
10635.9836,0.075929
10652.8224,0.073033
10669.5931,0.071405
10686.3815,0.078447
10703.1254,0.074096
10719.7741,0.074313
10736.3221,0.072701
10752.9916,0.069003
10769.5824,0.072864
10786.0434,0.068274
10802.5281,0.06908
10818.977,0.064674
10835.5321,0.064866
10851.9583,0.06451
10868.5319,0.064897
