time_sec,value
21.1213,4.647432
41.6817,4.581756
63.0067,4.499318
81.9799,4.435362
96.7188,4.3651
111.431,4.316744
126.1514,4.281233
143.0245,4.237478
164.1038,4.185931
185.3352,4.162981
205.6383,4.129827
226.9043,4.113147
248.1485,4.087642
266.0213,4.063954
280.828,4.055252
295.5827,4.030402
310.4793,4.007616
325.2455,3.992449
339.9927,3.987854
354.8009,3.961412
369.6169,3.943931
390.6553,3.934819
411.0971,3.924238
431.8283,3.903457
451.698,3.882723
466.4595,3.860029
481.2114,3.83723
496.0238,3.826215
510.7834,3.824457
526.1315,3.8206
540.8682,3.801816
555.6343,3.768904
570.4563,3.759561
585.2779,3.732938
600.1121,3.731363
614.8604,3.724633
629.6249,3.703079
644.4213,3.699357
664.824,3.66961
686.37,3.668411
707.7212,3.639283
728.9327,3.643229
749.9856,3.620345
771.1518,3.612542
792.3179,3.590879
813.5034,3.584818
834.5759,3.567453
855.8789,3.562254
877.1701,3.565595
898.4452,3.534613
919.7942,3.513764
940.6159,3.515013
961.915,3.521529
983.2381,3.493724
1004.4778,3.500411
1025.8205,3.479935
1047.3309,3.479491
1068.6854,3.467126
1090.0536,3.446152
1111.4907,3.444719
1132.8437,3.43636
1154.0952,3.430225
1175.4997,3.415776
1196.8216,3.406405
1218.1863,3.391151
1239.4468,3.40576
1260.7114,3.372382
1281.9274,3.386266
1301.1841,3.348637
1322.4789,3.357136
1343.7769,3.338654
1363.7911,3.341903
1385.1333,3.327866
1406.401,3.324045
1427.6759,3.318358
1448.9691,3.303499
1470.2423,3.307087
1491.5432,3.296298
1512.8394,3.279772
1534.5212,3.292432
1556.2064,3.274088
1577.9988,3.25816
1599.1872,3.248025
1620.474,3.247954
1639.6196,3.25712
1658.3592,3.232928
1679.8306,3.246588
1697.1015,3.25423
1711.9304,3.226615
1726.6878,3.223655
1746.9445,3.208217
1768.2547,3.194213
1788.8844,3.211621
1810.1955,3.19372
1831.2625,3.200639
1852.5823,3.167628
1873.9751,3.163877
1895.3063,3.193472
1916.6089,3.150949
1937.9688,3.151919
1959.2752,3.14817
1980.604,3.145715
2001.8816,3.139265
2016.6407,3.134168
2031.4281,3.124812
2051.4879,3.106968
2069.0026,3.123028
2089.8041,3.097285
2111.4131,3.105044
2132.6456,3.096167
2153.9622,3.0909
2175.1159,3.08457
2196.3713,3.073765
2217.5645,3.074209
2238.7638,3.084293
2259.946,3.047172
2281.1518,3.063415
2302.4199,3.05536
2323.6312,3.049075
2344.9456,3.037863
2366.3143,3.040722
2387.6203,3.026026
2408.9154,3.030935
2429.2339,3.026051
2450.5591,3.034821
2471.8923,3.015926
2492.4221,3.011565
2512.1564,3.004901
2533.4454,3.012275
2554.63,2.996099
2574.2379,2.990907
2590.1901,2.984208
2610.0165,2.981426
2631.3118,2.999073
2652.5524,2.966356
2673.773,2.965477
2695.0875,2.964843
2716.2532,2.953705
2737.3058,2.95473
2758.4753,2.953186
2779.692,2.950361
2796.2707,2.943648
2816.185,2.938175
2837.2873,2.930246
2858.7925,2.932334
2879.8809,2.927741
2901.1214,2.930112
2922.2065,2.924056
2943.3279,2.925671
2964.6109,2.907115
2985.9964,2.907249
3007.1368,2.906412
3028.602,2.913082
3049.8671,2.914035
3071.1488,2.885422
3092.4144,2.899088
3113.6851,2.872192
3134.9734,2.876158
3156.3261,2.887115
3177.5892,2.869932
3198.9782,2.870118
3220.2501,2.863682
3241.534,2.852189
3262.7938,2.854058
3284.15,2.843627
3305.458,2.844271
3326.7747,2.849513
3348.1607,2.847476
3369.3573,2.840675
3390.7151,2.827645
