round,mean,std,n
0,3.7154298,0.0026538001431909075,5
1,3.6825479999999997,0.007371851972198054,5
2,3.6648422,0.004926281833188234,5
3,3.6484794000000003,0.006636909356017985,5
4,3.6340125999999997,0.006218440584262213,5
5,3.6184418000000003,0.007475584505575464,5
6,3.6055819999999996,0.006966143552927978,5
7,3.5907019999999994,0.00618865389240662,5
8,3.5763971999999997,0.005725560732365038,5
9,3.5637625999999996,0.004691483486062844,5
10,3.5505594,0.004849936112981218,5
11,3.5371522,0.005541080959524094,5
12,3.5239588,0.005215752505631295,5
13,3.5115576000000006,0.005058107926883233,5
14,3.4986948,0.0055808694394332515,5
15,3.4857934,0.005219092574384934,5
16,3.4728610000000004,0.00553857251464668,5
17,3.4607252,0.005819627410754009,5
18,3.4484184,0.005815825461617606,5
19,3.4364144000000003,0.005476405691692287,5
20,3.4250312000000003,0.0053887234759264465,5
21,3.4133027999999994,0.0049944964410839855,5
22,3.4015335999999996,0.004968056893796504,5
23,3.3898946000000003,0.005414284560308967,5
24,3.3784066000000004,0.005327904118881926,5
25,3.366603,0.005391931240288455,5
26,3.3554367999999997,0.00552928717828986,5
27,3.3436307999999997,0.004874310279413843,5
28,3.3320958,0.00499979591583503,5
29,3.32151,0.005033869436129571,5
30,3.3105232,0.004803685949351827,5
31,3.2992194000000006,0.004675407287071344,5
32,3.2889451999999997,0.00492810665468989,5
33,3.278271,0.004903983278927444,5
34,3.267626,0.00467250783840962,5
35,3.256868,0.004758797379590934,5
36,3.2467996,0.004633651454306783,5
37,3.2362738,0.004581296454061978,5
38,3.2260704,0.004056772214458178,5
39,3.2165881999999995,0.005109195308460965,5
40,3.2061484,0.00420036317477437,5
41,3.1964040000000002,0.0044669753189378394,5
42,3.1868434,0.00492688068660079,5
43,3.1770711999999994,0.0043545181937843895,5
44,3.1671492,0.004124917659784271,5
45,3.1577916000000004,0.003950676245910277,5
46,3.148435,0.004538528120437234,5
47,3.1387354,0.0043414321715304505,5
48,3.130102,0.0040882389240356354,5
49,3.1202238,0.00429950022677058,5
50,3.111173,0.0038774617341760086,5
51,3.1018490000000005,0.003989547530735893,5
52,3.093076,0.004295242891851487,5
53,3.0841802,0.0035206917218070653,5
54,3.0760534,0.0037033587862912473,5
55,3.0670586,0.003194373616219577,5
56,3.0585333999999995,0.0038393660023499318,5
57,3.0495056,0.003567764187835178,5
58,3.0413984000000003,0.002646805017374705,5
59,3.0325883999999994,0.003852956306526118,5
60,3.0243212,0.003473528062359787,5
61,3.0157066,0.0034288529131474834,5
62,3.008087,0.003096760646223817,5
63,3.0001691999999998,0.0032230224479516674,5
64,2.9918532,0.003077868288280082,5
65,2.9838351999999997,0.003619677982915069,5
66,2.9759294,0.0028911991110955213,5
67,2.9677888,0.0033631605224847443,5
68,2.9604492000000002,0.003375198023820159,5
69,2.9523824000000003,0.003032409405077058,5
70,2.9450918,0.002852131431052841,5
71,2.9372388000000003,0.0031559795943573894,5
72,2.9303362,0.0028396788022592013,5
73,2.9226007999999997,0.00315515295984194,5
74,2.9153258,0.0030778699127805387,5
75,2.9078222,0.003023604917974458,5
76,2.9005734,0.002755792136573461,5
77,2.8935608000000004,0.0029243107222045117,5
78,2.8862624,0.003034040919302037,5
79,2.8795545999999996,0.002913254932202234,5
80,2.8725714,0.0029030685145204405,5
81,2.8655403999999995,0.002344045285398725,5
82,2.8586392,0.002802212108317252,5
83,2.8516869999999996,0.002498258693570311,5
84,2.8449349999999995,0.0025833237311649665,5
85,2.8379285999999997,0.0022891680366456586,5
86,2.8313384,0.002673242469361864,5
87,2.8253312,0.0025588913028887364,5
88,2.8185575999999997,0.002846112137636093,5
89,2.8121123999999997,0.002309687597923246,5
90,2.805644,0.002646120462110427,5
91,2.7992382000000005,0.0026706172881938465,5
92,2.7928144,0.0024632933848812346,5
93,2.786834,0.002538738170824195,5
94,2.7805,0.0021759805835530614,5
95,2.7740196000000004,0.0024564629653222383,5
96,2.7680242,0.0024932452145747406,5
97,2.7618634,0.0021154307599162573,5
98,2.7561974,0.002420317189956686,5
99,2.7501162,0.0019160317586095175,5
100,2.74422,0.00237083424135895,5
101,2.7382928,0.0020776862612049206,5
102,2.7323794,0.0023760457276744465,5
103,2.7269916000000003,0.002213826167520849,5
104,2.7208616,0.002098439253350051,5
105,2.7156488,0.002535719562570071,5
106,2.7097881999999998,0.002126800578333458,5
107,2.7039207999999997,0.0020143127115719245,5
108,2.698754,0.001939422078867825,5
109,2.6930468,0.0026726001758588117,5
110,2.687698,0.002078674337167808,5
111,2.6822483999999998,0.0021879687612029637,5
112,2.6765770000000004,0.0018829422455295488,5
113,2.6713462,0.002142030858788019,5
114,2.6661816000000003,0.0021252826400270635,5
115,2.661043,0.001864760842574653,5
116,2.6556194,0.001716854478399288,5
117,2.6501162000000003,0.002151454786882693,5
118,2.6450978,0.0017495031294626955,5
119,2.6400668,0.001794113067785893,5
120,2.6352276,0.0019265210354419127,5
121,2.6305368000000002,0.0021114345123636586,5
122,2.6254608,0.001959433004723609,5
123,2.6204284,0.0019829746090154554,5
124,2.6155814,0.0019578264223366784,5
125,2.610533,0.002047429485965263,5
126,2.6059434,0.00158081412569611,5
127,2.6010061999999996,0.0019788322819279773,5
128,2.5964717999999998,0.0018776676223443052,5
129,2.591775,0.001805913619196557,5
130,2.5866726,0.0018327999890877839,5
131,2.5818774,0.0018452529094950929,5
132,2.5777352000000002,0.0017955374404338583,5
133,2.573167,0.001752809601753626,5
134,2.568459,0.0017028120859330555,5
135,2.563771,0.0014913679961699473,5
136,2.5593315999999997,0.0017534270158749237,5
137,2.5552652,0.0011481418466374731,5
138,2.5504064,0.0017684752754846195,5
139,2.5462842,0.001465294066049488,5
140,2.5417856,0.0015215223626355125,5
141,2.5376856000000005,0.001374331401081951,5
142,2.533654,0.001397958332712352,5
143,2.5292049999999997,0.001325068488795922,5
144,2.5246077999999996,0.0013364167388954607,5
145,2.5207064000000003,0.0012575805342004247,5
146,2.5165832,0.0014477987429197914,5
147,2.5123952000000003,0.0016051824506890294,5
148,2.5083734,0.0013961494547504332,5
149,2.5043926,0.001643893640111831,5
150,2.5001764,0.0014521636615753386,5
151,2.4962202000000002,0.0016220877596480204,5
152,2.4921718000000004,0.0012148410184053707,5
153,2.4880672,0.0009719376008776735,5
154,2.4841879999999996,0.0009191732698463105,5
155,2.4802994000000003,0.0012016435827648946,5
156,2.4764684000000003,0.0014347945149043525,5
157,2.4723827999999997,0.0011402586110177667,5
158,2.4688551999999997,0.001525566517723872,5
159,2.4647902,0.0011291823147747202,5
160,2.4609574,0.0010906006601867817,5
161,2.4574558000000004,0.0011852977263118382,5
162,2.453296,0.0012165512730666413,5
163,2.4501494,0.0006374647441230542,5
164,2.4461718,0.000615126572340974,5
165,2.4425192,0.0012438252288806473,5
166,2.4389308,0.0010263677216281123,5
167,2.4354374000000005,0.0017720343676125513,5
168,2.4316812,0.0009837251648707804,5
169,2.4281007999999997,0.0011369284058374456,5
170,2.4247076,0.0013778428067090505,5
171,2.4208063999999996,0.0008765961441849321,5
172,2.4175321999999997,0.0010693188018548164,5
173,2.4141766000000002,0.000900732923790354,5
174,2.4106236,0.0010399136021805035,5
175,2.407146,0.0009981019487007355,5
176,2.4039306,0.001192176077599285,5
177,2.4003874,0.0011041575068802291,5
178,2.3973109999999997,0.00124757464706521,5
179,2.3935718,0.0011580827690626685,5
180,2.3903787999999997,0.0011767513331200899,5
181,2.387093,0.0010892036081467103,5
182,2.3836732,0.0009782061132501216,5
183,2.3804268,0.0010922683736152346,5
184,2.3771536,0.0009568177987476205,5
185,2.3739758,0.0009040800296433192,5
186,2.3712712,0.0010055504462730916,5
187,2.3674146,0.001163998410651901,5
188,2.3645604,0.0008967791255376265,5
189,2.3615730000000004,0.0012686601199691288,5
190,2.3583810000000005,0.0007550533093762737,5
191,2.3554912000000003,0.0011335191661369119,5
192,2.3521358,0.0011840815850269488,5
193,2.3490632,0.0008795016770876288,5
194,2.3459208,0.0006373434709793584,5
195,2.3428177999999997,0.001011830124082109,5
196,2.3398917999999997,0.0008680559889776714,5
197,2.3369754,0.0009935307242356067,5
198,2.333837,0.0009537331912018654,5
199,2.3310278,0.0008950615621286728,5
200,2.3278284,0.0009638375381776148,5
201,2.3250492,0.0009617180979893063,5
202,2.3225064,0.0012059793945171258,5
203,2.3192136,0.0008444597681357645,5
204,2.3165154,0.0007672358177249157,5
205,2.313552,0.0008736512462076322,5
206,2.3106276,0.001098409896168035,5
207,2.3081946,0.000853024501406546,5
208,2.3055139999999996,0.0009425184348329833,5
209,2.302625,0.0010786623660812304,5
210,2.299378,0.0005998612339533798,5
211,2.2968686000000003,0.0008905999663148706,5
212,2.2942524,0.0009485501041062724,5
213,2.2915016,0.0008305834094177264,5
214,2.2888897999999998,0.0007743440449825893,5
215,2.2862248,0.0009119466541415603,5
216,2.2833987999999996,0.0009688011663906872,5
217,2.2804568,0.0008291716951271436,5
218,2.2780428,0.0009952334901920502,5
219,2.275285,0.0009311903672181939,5
220,2.2727253999999997,0.000872158414509615,5
221,2.2699794,0.000762067451082876,5
222,2.2677366,0.0011456602026779503,5
223,2.2651803999999998,0.0011292514334725846,5
224,2.2621340000000005,0.000763511624011104,5
225,2.259913,0.0008866487466860189,5
226,2.2581262,0.0010224904400532057,5
227,2.2547786000000003,0.0005711486671612309,5
228,2.252392,0.0008579163712158774,5
229,2.2497192,0.0009218268275550191,5
230,2.2473354,0.0007453766162149182,5
231,2.2452186,0.000627723506011964,5
232,2.2424028,0.000874998685713385,5
233,2.2398068,0.0007965335523379123,5
234,2.2373588,0.0006022513594837557,5
235,2.2348265999999994,0.0007934401678766575,5
236,2.2324558,0.000807647943103786,5
237,2.230373,0.0009757835313223658,5
238,2.2277492,0.0005349492499295007,5
239,2.225358,0.0007464187832577688,5
240,2.2230874,0.0008225672009021196,5
241,2.2206342,0.000771471127133069,5
242,2.2185806,0.0006383719918669082,5
243,2.2162704,0.0006766397121067682,5
244,2.213832,0.0005684351326229734,5
245,2.2118346,0.0007781971472575785,5
246,2.2095228,0.00045709867643650335,5
247,2.2070426000000003,0.0008491220760291139,5
248,2.2048324,0.0007555056584831682,5
249,2.2025189999999997,0.0005763410448683383,5
250,2.2003316,0.0006461383752726754,5
251,2.1979794,0.0006788827586557661,5
252,2.1957790000000004,0.0007498559861734799,5
253,2.1935406,0.0005882136516605817,5
254,2.191666,0.00044136379552470406,5
255,2.1893628,0.0007166231227082303,5
256,2.1869708,0.0005298029822490615,5
257,2.1847714,0.0004131776857479449,5
258,2.1825808,0.0005653721783036968,5
259,2.1805526,0.0004888223603723329,5
260,2.1784963999999998,0.0006858639077834788,5
261,2.176238,0.0005561793775393863,5
262,2.1746071999999996,0.0009602034680212462,5
263,2.1720892,0.0007547719523140509,5
264,2.1699716,0.000491864615519298,5
265,2.1680112,0.0008789122254242287,5
266,2.1659112,0.000617331110507146,5
267,2.1638132000000003,0.0006918639317090573,5
268,2.1620144,0.0006155422812447278,5
269,2.1597637999999995,0.0005656020685959549,5
270,2.158038,0.0006608884172081646,5
271,2.1558593999999998,0.000564616507020378,5
272,2.1537502,0.0005061073996692537,5
273,2.1516279999999997,0.00044912080780128274,5
274,2.1496825999999998,0.0008425489896736846,5
275,2.1477164,0.00044292696914965317,5
276,2.1457138000000002,0.0006604526478104659,5
277,2.1441293999999997,0.0010602953833720626,5
278,2.141836,0.0006167669738238998,5
279,2.1398238,0.00045768733869306716,5
280,2.138283,0.0008022088256806934,5
281,2.1359462000000002,0.0005030061629841203,5
282,2.1341934,0.0005254700752658618,5
283,2.132117,0.0005412079082940153,5
284,2.130385,0.0006084336446974739,5
285,2.1282976,0.0006847998247663173,5
286,2.1262898,0.00046065735639399884,5
287,2.1244571999999997,0.0005402302286988646,5
288,2.1226860000000003,0.000513171511290364,5
289,2.1207328000000003,0.0005456937785974305,5
290,2.1189402,0.0005483034743644017,5
291,2.1171181999999993,0.000691060561745511,5
292,2.1156876,0.0008655927448863866,5
293,2.1136048,0.0005182211882969575,5
294,2.1118873999999996,0.00043384017794573205,5
295,2.1100236000000003,0.0002657824298181111,5
296,2.1080270000000003,0.000550361699248644,5
297,2.1063099999999997,0.0005722962519535311,5
298,2.1045071999999996,0.00044884707863589017,5
299,2.102778,0.0005642113965528089,5
300,2.1010692,0.0005728758155133126,5
301,2.0989274,0.0007531897503285815,5
302,2.0975962,0.0007349212202679002,5
303,2.095666,0.0005223710367162645,5
304,2.0936724,0.0006265682724173209,5
305,2.092196,0.0006999378543842319,5
306,2.0907384,0.0009524603928771938,5
307,2.0889417999999997,0.0008563545994504808,5
308,2.0870392000000004,0.0006091897898028364,5
309,2.0850616,0.0005267749044895682,5
310,2.083598,0.0007400976286950249,5
311,2.0823188000000004,0.000883927994804956,5
312,2.0804864,0.0006649581189818989,5
313,2.078451,0.0004686491224785451,5
314,2.0769154000000003,0.000488476509158852,5
315,2.0753361999999997,0.00043881852741197905,5
316,2.0735354,0.0005566217746368833,5
317,2.0719488000000004,0.00047342338345290425,5
318,2.0702149999999997,0.00042468046811689885,5
319,2.0688009999999997,0.0007394595999782403,5
320,2.0670618000000003,0.0006547859955740981,5
321,2.065359,0.0004967635252311766,5
322,2.0637362,0.0007267218862810586,5
323,2.062339,0.0006696674547863602,5
324,2.0606532,0.0004997846536259204,5
325,2.058804,0.0004313194871553431,5
326,2.0573946,0.0003279516732690971,5
327,2.0557899999999996,0.000439950565404834,5
328,2.0541232000000003,0.0006480410480826431,5
329,2.0528216,0.0005954609978831035,5
330,2.0511332,0.0003582913618830411,5
331,2.0495992000000003,0.0007258771934701378,5
332,2.0483458000000003,0.0006579579773814736,5
333,2.046576,0.0004904008564428576,5
334,2.044886,0.0005548959361898141,5
335,2.0433548000000004,0.0006506740351359317,5
336,2.0416423999999997,0.00042426442226508996,5
337,2.0403361999999996,0.00036126749092610844,5
338,2.0387962,0.0006760903785737046,5
339,2.0373761999999997,0.00033581423436182,5
340,2.0358784,0.0003117712302313599,5
341,2.0343812,0.0005356460585126553,5
342,2.0329432,0.0005099948038951502,5
343,2.0314536,0.0007251836319168519,5
344,2.0298844,0.0004563576448357357,5
345,2.0283873999999997,0.00043690021744093363,5
346,2.026909,0.0005513619500836368,5
347,2.0255041999999994,0.0003436578240052456,5
348,2.0240713999999995,0.00045360974416348387,5
349,2.0225952,0.0004075704847017802,5
350,2.0211078000000002,0.0005051397826345567,5
351,2.0194446,0.0002774604476316706,5
352,2.0182658,0.0004884395561377526,5
353,2.0168785999999996,0.0004505733014726482,5
354,2.0154172,0.00033083787570344905,5
355,2.0140306,0.0006731915032143497,5
356,2.012566,0.0004134712807438449,5
357,2.011115,0.00047974420267463315,5
358,2.0098287999999997,0.0006645473647528256,5
359,2.0084674,0.0003228363362448383,5
360,2.007105,0.000534919152769832,5
361,2.005648,0.00021247235114240593,5
362,2.0042324000000002,0.0005847784195743762,5
363,2.0029624000000004,0.00044476881635296755,5
364,2.0014318,0.0005058766648107154,5
365,2.0001656,0.0005337015083359379,5
366,1.9987206,0.0004851946001348574,5
367,1.9973556,0.00033427578434580996,5
368,1.9959672000000002,0.00033501746223144735,5
369,1.9947813999999997,0.0004457233446881583,5
370,1.9934303999999998,0.0005569464067573969,5
371,1.992206,0.0006032553356581142,5
372,1.9908515999999998,0.0003982201652352263,5
373,1.9895582,0.0005633295660623182,5
374,1.9882824000000003,0.00046803984873081947,5
375,1.9867462,0.0007296623876834883,5
376,1.9855420000000001,0.00036974585866512375,5
377,1.9840091999999998,0.0005466225388693969,5
378,1.9828138,0.00031618380730204107,5
379,1.9814086000000004,0.00038276794536637243,5
380,1.9801632000000002,0.00028364273302871815,5
381,1.9788746,0.0005012746752031098,5
382,1.977598,0.0005726063220049306,5
383,1.976314,0.0003949189790324579,5
384,1.9750040000000002,0.000687551816229104,5
385,1.9742314,0.0003673667105223371,5
386,1.9723722000000001,0.0003537530211884808,5
387,1.9710768,0.0005089540254286521,5
388,1.9699643999999998,0.0005861316405040905,5
389,1.9687596000000003,0.0004525729775406418,5
390,1.9676711999999998,0.0004895428479714795,5
391,1.9662646000000001,0.00031683718216144493,5
392,1.9649600000000003,0.0003025326428669118,5
393,1.9639274,0.00037303793372789676,5
394,1.9624006,0.0005357222227983475,5
395,1.9613977999999999,0.0006490294292249338,5
396,1.9598122,0.00044107731748533225,5
397,1.9588058,0.00039772440206755716,5
398,1.9575428,0.0003457060890409551,5
399,1.9564494,0.0005567901759190591,5
400,1.9553302,0.0006581600869089639,5
401,1.9538708,0.0005134721998317288,5
402,1.9528074,0.0005183881750194232,5
403,1.9515366,0.00026867043008115476,5
404,1.9504616,0.0008592734139957653,5
405,1.9491046,0.000612721633370333,5
406,1.9480466,0.00040241309620833585,5
407,1.9468520000000002,0.0005318937863897428,5
408,1.9457841999999999,0.000465258745215997,5
409,1.9444934,0.0004405125423866566,5
410,1.943279,0.0004053251780978191,5
411,1.9423076000000001,0.0007103078909881488,5
412,1.9409857999999995,0.0004875963494531075,5
413,1.9398358000000002,0.0004268110823303181,5
414,1.9386907999999998,0.0003250126151397974,5
415,1.9375765999999999,0.0004691570099657221,5
416,1.9362797999999999,0.000357236896190781,5
417,1.9354118,0.0004044906673830674,5
418,1.9342096000000002,0.000195980356158448,5
419,1.9329695999999998,0.0005641239225559888,5
420,1.9318905999999998,0.0004201711556020679,5
421,1.930679,0.00042255709673362437,5
422,1.9296194,0.00027908564993563026,5
423,1.9285818,0.00038865434514491194,5
424,1.9272459999999998,0.0005411201345357734,5
425,1.9265287999999998,0.00034265609581620354,5
426,1.9250288000000002,0.0004957753523522115,5
427,1.9238596000000001,0.0003366983813445086,5
428,1.922936,0.00036591665717756046,5
429,1.9216757999999998,0.0003728098711139058,5
430,1.9208924,0.000571955680101213,5
431,1.9197315999999998,0.0005482793995765166,5
432,1.918522,0.000707180316468175,5
433,1.9174986,0.00037331595197632425,5
434,1.916517,0.0003884147268063027,5
435,1.9151542,0.00022750978000956462,5
436,1.9141480000000002,0.00029608191434123035,5
437,1.9130482,0.0003601203965342976,5
438,1.9120316,0.0002592697437033707,5
439,1.9108320000000003,0.00023830967248519004,5
440,1.9098568,0.0004652952825894022,5
441,1.9086906,0.0005631316897493321,5
442,1.9077898000000002,0.00022089182873075543,5
443,1.9070502,0.0005835080976302075,5
444,1.9056678000000002,0.00028307454848507465,5
445,1.9050304,0.00014094786270103706,5
446,1.9037434000000002,0.0007026395235111766,5
447,1.9027104000000001,0.0003338364869213729,5
448,1.9015928,0.0004225111832839162,5
449,1.9006766,0.000488490327437509,5
450,1.8993624,0.0002989369498740875,5
451,1.8985006000000002,0.00046665115450415405,5
452,1.89765,0.00046891523754297984,5
453,1.8964400000000001,0.0003592325152321191,5
454,1.8953110000000002,0.00044028456706997256,5
455,1.8943815999999998,0.0005036484885314584,5
456,1.8935178000000001,0.0005627381273736992,5
457,1.8923307999999999,0.0003964526453436517,5
458,1.891178,0.00024810783945696424,5
459,1.8903604,0.00046607435029191854,5
460,1.8894566000000002,0.000226810052687272,5
461,1.888196,0.00037396724455498727,5
462,1.8872654,0.000233058576327943,5
463,1.8864545999999998,0.00035956821327808036,5
464,1.8853942,0.0003452110948390588,5
465,1.8843168,0.0004077973761563744,5
466,1.8835586,0.000269205869178185,5
467,1.882487,0.0003928059317270974,5
468,1.8813174,0.00027919670485160476,5
469,1.88049,0.0005030725593789305,5
470,1.8795884,0.00014929936369596585,5
471,1.8785042,0.00044045737591737156,5
472,1.8777512,0.0004960460664091864,5
473,1.8767682,0.00032039772158989676,5
474,1.8756748,0.00036480981346445114,5
475,1.8747070000000001,0.00038573047585064956,5
476,1.8737852,0.00043522603322875214,5
477,1.8727108000000001,0.00039909109235864294,5
478,1.8717672,0.00026325405979775446,5
479,1.8711592,0.00043673412964862927,5
480,1.8698830000000002,0.0003650499965758458,5
481,1.8691324000000002,0.00044134261067791866,5
482,1.8681072,0.0004429172608964769,5
483,1.8670852,0.00042486433128707764,5
484,1.866241,0.0005954279973262927,5
485,1.865231,0.0005134384091592614,5
486,1.864319,0.00037973082571738395,5
487,1.8634682000000002,0.0003212642214750675,5
488,1.8624978000000003,0.0003178572006420697,5
489,1.8615918,0.0003353508610395873,5
490,1.8606825999999999,0.000431228245828144,5
491,1.8596614000000002,0.00048062698634178576,5
492,1.8587813999999998,0.00038884032712668793,5
493,1.857871,0.0005753542387085924,5
494,1.857148,0.00033935895450100276,5
495,1.8561594,0.0002997770838473316,5
496,1.8553966,0.0007361971882586707,5
497,1.8541923999999999,0.00039676227139180746,5
498,1.853472,0.00041318155815576806,5
499,1.8525024,0.0005091780631567138,5
500,1.8517161999999998,0.00034819707063674923,5
501,1.8507498000000002,0.0002245433143070889,5
502,1.8498902000000002,0.00048397334637358493,5
503,1.8488188,0.0003668449263653238,5
504,1.8481538,0.0003879274416691312,5
505,1.8470922,0.0004133759789828478,5
506,1.8463656,0.0005014621620820827,5
507,1.8454023999999998,0.0005207007777985433,5
508,1.8446196000000001,0.0003201855711926733,5
509,1.8436434,0.0004393202704178513,5
510,1.843049,0.0006343752832511534,5
511,1.8419822,0.0005203524766924857,5
512,1.8410965999999997,0.00047302145828702585,5
513,1.8401980000000002,0.0004435915914441358,5
514,1.8395160000000002,0.0004362178354904828,5
515,1.8384406000000002,0.000250223500095411,5
516,1.8376756,0.00041863146083404577,5
517,1.8369086,0.0005426972452482082,5
518,1.8359842,0.0005348735364550919,5
519,1.8351344,0.00039548046728000644,5
520,1.8342390000000002,0.0002763304181591075,5
521,1.8334762000000002,0.000345237888998314,5
522,1.8325243999999998,0.00023481758877906444,5
523,1.831795,0.00014263064186911874,5
524,1.8311689999999998,0.00044582115248156096,5
525,1.8299774,0.000372078351963686,5
526,1.8294178000000003,0.0005101800662510727,5
527,1.8283304,0.00041215324819778964,5
528,1.8275161999999998,0.0003858687600726513,5
529,1.8267326000000002,0.00045054888746952603,5
530,1.8257452,0.00033409684224786806,5
531,1.825218,0.0005213290707413266,5
532,1.8243372,0.00035973212255792776,5
533,1.8236238,0.0004216974033593827,5
534,1.8225584000000001,0.0003095727701203923,5
535,1.8218516,0.0003985395839813347,5
536,1.8209454,0.0002747113030073981,5
537,1.8202994000000001,0.000412148395605329,5
538,1.8195722,0.00042595445765949974,5
539,1.8186082,0.0004352501579551455,5
540,1.817739,0.0004025524810505721,5
541,1.8169385999999998,0.00027410727826889355,5
542,1.8161978,0.0004782051860865274,5
543,1.8155249999999998,0.0003206594767037997,5
544,1.8146292,0.000268508286650505,5
545,1.8139488,0.00044751279311317155,5
546,1.8130288,0.0004215859343004642,5
547,1.8121282,0.00036081186233276026,5
548,1.8114812,0.00032583308610394107,5
549,1.8105546000000001,0.0004138904444414456,5
550,1.8099878,0.0004238067956038553,5
551,1.8090941999999999,0.0003736357852240635,5
552,1.8085726000000002,0.00030922936471170355,5
553,1.8075582000000001,0.0002861882247752076,5
554,1.8066451999999997,0.00035284019045457934,5
555,1.8059547999999999,0.0004378158288595931,5
556,1.8052942,0.0003181056428295814,5
557,1.804344,0.0002940739702863757,5
558,1.8037184,0.00019381640797415725,5
559,1.8028422,0.00044482659542789693,5
560,1.8023444000000002,0.0004957068690264666,5
561,1.801275,0.00035566908777680717,5
562,1.800771,0.0002493200754050714,5
563,1.7998007999999999,0.000529072962832175,5
564,1.799087,0.000269552406778317,5
565,1.7982779999999998,0.00046986168177452824,5
566,1.7975549999999998,0.00039734305077598734,5
567,1.7968226,0.0002949310088818181,5
568,1.7961338000000002,0.0004488225707337267,5
569,1.7955393999999998,0.0004291495077475779,5
570,1.7946461999999996,0.0006178812183584223,5
571,1.7938380000000003,0.00032590105860521044,5
572,1.7931335999999998,0.00015402532259333002,5
573,1.792388,0.00031172343511519314,5
574,1.791525,0.00044792912385772975,5
575,1.7908338000000001,0.0004363744951300711,5
576,1.7902346000000002,0.0005456769190647923,5
577,1.7893747999999998,0.00042228568528897753,5
578,1.788899,0.00019811107995269328,5
579,1.7878876,0.0005092890142148915,5
580,1.787323,0.0002897775008519242,5
581,1.7868222000000002,0.0004269422677599461,5
582,1.7857624,0.0005211159180067545,5
583,1.785107,0.0004064098916118574,5
584,1.7842266000000002,0.0003892040595882675,5
585,1.7838274000000003,0.0004991856368126485,5
586,1.7829682000000002,0.0002506425741967743,5
587,1.7822488,0.00038211739033966756,5
