round,client_id,local_step,eta_returned,loss_prev_batch,loss_curr_batch,f_ref_prev,f_ref_curr,grad_sq_norm,line_search_failed,seed
0,65,0,0.0025418658283290017,2.303325653076172,2.005218267440796,2.4484071044921873,2.0751392822265626,732.5366821289062,False,0
0,65,1,0.001215766545905694,2.1668291091918945,1.9652328491210938,2.0751392822265626,2.0541476440429687,1028.813720703125,False,0
0,65,2,0.0010941898913151245,2.074172258377075,1.855625867843628,2.0541476440429687,1.9990941772460937,1369.5787353515625,False,0
0,65,3,0.0016677181699666583,2.0516555309295654,1.8586106300354004,1.9990941772460937,2.029484680175781,710.9566650390625,False,0
0,65,4,0.0015009463529699924,2.071075201034546,1.840864896774292,2.029484680175781,2.23410302734375,1285.611572265625,False,0
0,65,5,0.0018530201888518425,2.2272884845733643,1.9260728359222412,2.23410302734375,2.0570667114257812,1000.004638671875,False,0
0,65,6,0.0028242953648100018,2.1651947498321533,2.015904664993286,2.0570667114257812,2.055263244628906,404.1748046875,False,0
0,65,7,0.003138105960900002,2.243246078491211,2.05311918258667,2.055263244628906,2.09136279296875,605.6942749023438,False,0
0,65,8,0.0025418658283290017,1.9032610654830933,1.7962526082992554,2.09136279296875,1.9766229858398439,403.3472900390625,False,0
0,65,9,0.0025418658283290017,1.9109309911727905,1.8204618692398071,1.9766229858398439,1.795839599609375,298.118408203125,False,0
0,65,10,0.003138105960900002,1.7736749649047852,1.709133505821228,1.795839599609375,1.8006520385742188,174.84007263183594,False,0
0,65,11,0.003486784401000002,1.7823517322540283,1.696250557899475,1.8006520385742188,1.8164314575195313,161.0223846435547,False,0
0,65,12,0.0028242953648100018,1.7312449216842651,1.6532158851623535,1.8164314575195313,1.8309684448242187,218.10455322265625,False,0
0,65,13,0.0025418658283290017,2.0935420989990234,1.9259958267211914,1.8309684448242187,2.24004345703125,529.022216796875,False,0
0,65,14,0.0025418658283290017,2.2598209381103516,1.9583016633987427,2.24004345703125,1.9024857788085938,1167.3760986328125,False,0
0,65,15,0.003874204890000002,2.2266957759857178,2.1020233631134033,1.9024857788085938,2.1373734130859376,278.39410400390625,False,0
0,65,16,0.003874204890000002,2.1287009716033936,1.8415348529815674,2.1373734130859376,2.0729052734375,582.1580200195312,False,0
0,65,17,0.005904900000000002,2.0087356567382812,1.8587570190429688,2.0729052734375,2.1381455078125,214.6606903076172,False,0
0,65,18,0.004304672100000002,2.4126315116882324,2.100609064102173,2.1381455078125,2.535896240234375,704.804443359375,False,0
0,65,19,0.003874204890000002,2.5573923587799072,2.230947971343994,2.535896240234375,2.3722578125,796.4221801757812,False,0
0,24,0,0.001215766545905694,1.758863091468811,1.6133838891983032,1.6794901733398437,1.5055333862304687,836.169189453125,False,0
0,24,1,0.0015009463529699924,1.5612807273864746,1.5001623630523682,1.5055333862304687,1.4365819091796874,333.6711120605469,False,0
0,24,2,0.0013508517176729932,1.548355221748352,1.4845157861709595,1.4365819091796874,1.3534913940429687,273.641845703125,False,0
0,24,3,0.0015009463529699924,1.4901576042175293,1.445534110069275,1.3534913940429687,1.393087158203125,197.17251586914062,False,0
0,24,4,0.001215766545905694,1.4617401361465454,1.3782175779342651,1.393087158203125,1.4366631469726563,478.5832214355469,False,0
0,24,5,0.0015009463529699924,1.3954278230667114,1.2955355644226074,1.4366631469726563,1.381025390625,331.3123779296875,False,0
0,24,6,0.001215766545905694,1.5033777952194214,1.4406814575195312,1.381025390625,1.3307620849609374,309.1507568359375,False,0
0,24,7,0.0016677181699666583,1.1764898300170898,1.1510229110717773,1.3307620849609374,1.2872005615234374,75.14500427246094,False,0
0,24,8,0.0015009463529699924,1.1708146333694458,1.132908582687378,1.2872005615234374,1.3669111328125,153.99668884277344,False,0
0,24,9,0.0016677181699666583,1.1806349754333496,1.140183448791504,1.3669111328125,1.2791870727539063,127.69908142089844,False,0
0,24,10,0.003138105960900002,1.3578321933746338,1.342738151550293,1.2791870727539063,1.2867960205078126,34.00187301635742,False,0
0,24,11,0.0016677181699666583,1.5546073913574219,1.4874358177185059,1.2867960205078126,1.5690574340820314,382.4156494140625,False,0
0,24,12,0.001215766545905694,1.7140870094299316,1.5957756042480469,1.5690574340820314,1.286656494140625,655.401123046875,False,0
0,24,13,0.003138105960900002,1.0140700340270996,0.9984291791915894,1.286656494140625,1.2663013916015624,48.39673614501953,False,0
0,24,14,0.0018530201888518425,1.083510160446167,1.0284552574157715,1.2663013916015624,1.4830924682617188,283.87811279296875,False,0
0,24,15,0.0016677181699666583,1.7053180932998657,1.5942559242248535,1.4830924682617188,1.489493408203125,636.4755249023438,False,0
0,24,16,0.0013508517176729932,1.5963438749313354,1.447920560836792,1.489493408203125,1.4017430419921875,882.400390625,False,0
0,24,17,0.0020589113209464917,1.2645013332366943,1.192309856414795,1.4017430419921875,1.2948511962890625,243.0562286376953,False,0
0,24,18,0.0016677181699666583,1.316522479057312,1.2520654201507568,1.2948511962890625,1.3573137817382812,347.193359375,False,0
0,24,19,0.0020589113209464917,1.2203409671783447,1.1699175834655762,1.3573137817382812,1.2719818725585939,203.39102172851562,False,0
0,43,0,0.003138105960900002,2.6331558227539062,1.7328462600708008,2.6684857177734376,1.5097357788085937,2860.986083984375,False,0
0,43,1,0.0018530201888518425,1.6193516254425049,1.533320665359497,1.5097357788085937,1.35186962890625,462.0185852050781,False,0
0,43,2,0.0008862938119652509,0.9850014448165894,0.9616484045982361,1.35186962890625,1.1187862548828125,226.88336181640625,False,0
0,43,3,0.0015009463529699924,1.157283067703247,1.1021549701690674,1.1187862548828125,1.3577486572265625,278.7275390625,False,0
0,43,4,0.0015009463529699924,1.3100197315216064,1.1775953769683838,1.3577486572265625,1.4664996337890626,794.2208862304688,False,0
0,43,5,0.0010941898913151245,1.4577499628067017,1.2476054430007935,1.4664996337890626,1.4081854858398437,1881.0457763671875,False,0
0,43,6,0.0025418658283290017,1.1893115043640137,1.0786614418029785,1.4081854858398437,1.0814918823242188,244.36354064941406,False,0
0,43,7,0.0015009463529699924,1.2879133224487305,1.2612320184707642,1.0814918823242188,0.9933638305664062,131.6105499267578,False,0
0,43,8,0.006561000000000002,0.9949507713317871,0.9787517786026001,0.9933638305664062,1.002806121826172,19.033891677856445,False,0
0,43,9,0.0013508517176729932,0.920133650302887,0.8942208290100098,1.002806121826172,1.0157268676757814,139.7739715576172,False,0
0,43,10,0.0015009463529699924,1.009971261024475,0.9667812585830688,1.0157268676757814,1.0067179565429687,140.537841796875,False,0
0,43,11,0.0015009463529699924,1.0601352453231812,0.9980886578559875,1.0067179565429687,1.18194140625,412.09259033203125,False,0
0,43,12,0.0018530201888518425,1.233970284461975,1.067552924156189,1.18194140625,1.1287058715820313,428.96197509765625,False,0
0,43,13,0.001215766545905694,1.0549007654190063,1.0113751888275146,1.1287058715820313,0.9586373596191406,310.3457336425781,False,0
0,43,14,0.0016677181699666583,1.0686237812042236,1.0447031259536743,0.9586373596191406,0.9756866149902343,75.38068389892578,False,0
0,43,15,0.0013508517176729932,1.1050639152526855,1.0828460454940796,0.9756866149902343,0.954421142578125,103.86019134521484,False,0
0,43,16,0.0020589113209464917,0.8246116042137146,0.809459388256073,0.954421142578125,0.9531015319824219,46.12690734863281,False,0
0,43,17,0.0015009463529699924,1.0122461318969727,0.9870420694351196,0.9531015319824219,0.9745715637207031,114.99729919433594,False,0
0,43,18,0.0016677181699666583,1.146286129951477,1.1045429706573486,0.9745715637207031,1.0191478271484375,175.3131561279297,False,0
0,43,19,0.0016677181699666583,0.9383648633956909,0.8440778851509094,1.0191478271484375,1.206991455078125,526.3853759765625,False,0
0,10,0,0.0020589113209464917,2.3729753494262695,1.8866989612579346,2.3782177734375,1.9410411987304688,2049.219482421875,False,0
0,10,1,0.0013508517176729932,1.8681586980819702,1.6756014823913574,1.9410411987304688,1.6991513061523438,1033.677490234375,False,0
0,10,2,0.0010941898913151245,1.6499148607254028,1.5248806476593018,1.6991513061523438,1.6174298095703126,939.0679931640625,False,0
0,10,3,0.001215766545905694,1.8995943069458008,1.6608160734176636,1.6174298095703126,1.9044611206054687,1232.2884521484375,False,0
0,10,4,0.0015009463529699924,1.8440313339233398,1.6986184120178223,1.9044611206054687,1.5580921630859375,693.6360473632812,False,0
0,10,5,0.0022876792454961017,1.6367617845535278,1.5636934041976929,1.5580921630859375,1.6556790771484375,309.9634704589844,False,0
0,10,6,0.001215766545905694,1.6909706592559814,1.502007246017456,1.6556790771484375,1.7663269653320313,1068.370849609375,False,0
0,10,7,0.0016677181699666583,1.7551960945129395,1.5877891778945923,1.7663269653320313,1.6409517211914062,645.7948608398438,False,0
0,10,8,0.0016677181699666583,1.5479328632354736,1.3795421123504639,1.6409517211914062,1.8998847045898437,848.9017944335938,False,0
0,10,9,0.0020589113209464917,2.208915948867798,1.888274073600769,1.8998847045898437,1.9024227905273436,1015.393310546875,False,0
0,10,10,0.0022876792454961017,1.9717329740524292,1.6187230348587036,1.9024227905273436,1.9558934936523438,985.9954223632812,False,0
0,10,11,0.0025418658283290017,2.248032569885254,1.9261245727539062,1.9558934936523438,2.1000128784179686,978.246337890625,False,0
0,10,12,0.003138105960900002,2.253044843673706,1.8038554191589355,2.1000128784179686,2.3802579345703125,1320.2127685546875,False,0
0,10,13,0.004782969000000002,2.4097046852111816,2.0628535747528076,2.3802579345703125,2.3361893310546873,634.5538940429688,False,0
0,10,14,0.003874204890000002,2.328683853149414,1.8430465459823608,2.3361893310546873,1.9549349365234374,1072.66015625,False,0
0,10,15,0.01,2.0156850814819336,1.8623470067977905,1.9549349365234374,1.8935825805664062,143.8783721923828,False,0
0,10,16,0.005314410000000002,1.982970118522644,1.763496994972229,1.8935825805664062,1.655629150390625,369.2923889160156,False,0
0,10,17,0.005314410000000002,1.649084448814392,1.4639972448349,1.655629150390625,1.7792107543945312,158.30984497070312,False,0
0,10,18,0.006561000000000002,2.0049102306365967,1.7043696641921997,1.7792107543945312,1.9757083740234376,450.0187072753906,False,0
0,10,19,0.003486784401000002,1.9523379802703857,1.8319839239120483,1.9757083740234376,1.853956298828125,277.7012023925781,False,0
0,96,0,0.0025418658283290017,3.014697790145874,2.3777167797088623,3.014385498046875,2.2503631591796873,2283.55615234375,False,0
0,96,1,0.0015009463529699924,2.667285203933716,2.0702626705169678,2.2503631591796873,2.44107421875,2527.099365234375,False,0
0,96,2,0.0020589113209464917,2.7016119956970215,2.0602588653564453,2.44107421875,2.5506668701171873,2474.296875,False,0
0,96,3,0.003138105960900002,2.469576120376587,2.036905288696289,2.5506668701171873,2.040078430175781,869.9876098632812,False,0
0,96,4,0.003138105960900002,2.1935839653015137,1.8038010597229004,2.040078430175781,2.24728662109375,1133.6097412109375,False,0
0,96,5,0.0022876792454961017,2.174544334411621,1.9166723489761353,2.24728662109375,2.0934013671875,700.5760498046875,False,0
0,96,6,0.0020589113209464917,1.9974234104156494,1.7539057731628418,2.0934013671875,1.6420745849609375,799.6911010742188,False,0
0,96,7,0.003486784401000002,1.4070740938186646,1.3645837306976318,1.6420745849609375,1.4661893310546874,77.99992370605469,False,0
