round,client_id,local_step,eta_returned,loss_prev_batch,loss_curr_batch,f_ref_prev,f_ref_curr,grad_sq_norm,line_search_failed,seed
0,65,0,0.002503155504993245,2.387878656387329,2.036790609359741,2.4484071044921873,2.1312154541015627,944.9391479492188,False,0
0,65,1,0.0013302794647291152,2.1556396484375,2.0504038333892822,2.1312154541015627,2.038880126953125,639.5924682617188,False,0
0,65,2,0.000969773729787525,1.9925845861434937,1.8568447828292847,2.038880126953125,1.9070659790039062,926.549072265625,False,0
0,65,3,0.0014780882941434613,1.962332010269165,1.8989731073379517,1.9070659790039062,1.88952783203125,422.684326171875,False,0
0,65,4,0.0013302794647291152,1.899404525756836,1.835977554321289,1.88952783203125,1.8511599731445312,470.4755554199219,False,0
0,65,5,0.0014780882941434613,1.8479130268096924,1.7739181518554688,1.8511599731445312,1.7905858154296874,303.7467346191406,False,0
0,65,6,0.0011972515182562037,1.81684148311615,1.7849292755126953,1.7905858154296874,1.7247623291015626,193.40699768066406,False,0
0,65,7,0.002503155504993245,1.656428337097168,1.6324799060821533,1.7247623291015626,1.7177061157226563,50.69947052001953,False,0
0,65,8,0.0020275559590445286,1.7124437093734741,1.6957447528839111,1.7177061157226563,1.7094013061523436,50.383907318115234,False,0
0,65,9,0.0013302794647291152,1.7186611890792847,1.70045804977417,1.7094013061523436,1.6918434448242188,77.7203598022461,False,0
0,65,10,0.0011972515182562037,1.6722047328948975,1.6572656631469727,1.6918434448242188,1.688175048828125,71.92182922363281,False,0
0,65,11,0.0014780882941434613,1.715158224105835,1.7051491737365723,1.688175048828125,1.6872149047851563,59.6512336730957,False,0
0,65,12,0.0013302794647291152,1.7200804948806763,1.7075307369232178,1.6872149047851563,1.685480224609375,72.74345397949219,False,0
0,65,13,0.0014780882941434613,1.6579607725143433,1.647873878479004,1.685480224609375,1.67393798828125,59.93717575073242,False,0
0,65,14,0.0011972515182562037,1.659695029258728,1.6482845544815063,1.67393798828125,1.676818115234375,77.2046127319336,False,0
0,65,15,0.0013302794647291152,1.6827270984649658,1.666391372680664,1.676818115234375,1.6778232421875,89.9090576171875,False,0
0,65,16,0.0011972515182562037,1.711439847946167,1.6834204196929932,1.6778232421875,1.7099006958007812,177.81703186035156,False,0
