round,client_id,local_step,eta_returned,loss_prev_batch,loss_curr_batch,f_ref_prev,f_ref_curr,grad_sq_norm,line_search_failed,seed
0,80,0,0.09000000000000001,4.457716464996338,3.8119614124298096,4.394341734446347,5.028684851241438,38.02259063720703,False,1
0,80,1,0.04782969000000002,5.139072418212891,4.290395259857178,5.028684851241438,4.9259562731877855,151.10183715820312,False,1
0,80,2,0.04782969000000002,4.998472213745117,4.237415790557861,4.9259562731877855,5.448757781285673,137.42056274414062,False,1
0,80,3,0.03874204890000002,5.2360920906066895,4.429595470428467,5.448757781285673,5.062138248251998,180.7445068359375,False,1
0,80,4,0.04782969000000002,4.499398708343506,4.174661159515381,5.062138248251998,5.940643728595891,65.76725006103516,False,1
0,80,5,0.022876792454961013,5.51959228515625,4.771963119506836,5.940643728595891,4.853241384845891,281.00579833984375,False,1
0,80,6,0.09000000000000001,5.0353827476501465,4.293867588043213,4.853241384845891,5.183605455372431,44.912071228027344,False,1
0,80,7,0.04782969000000002,5.377459526062012,4.258853912353516,5.183605455372431,4.97820738352597,215.95635986328125,False,1
0,80,8,0.06561000000000002,4.878044128417969,4.362646579742432,4.97820738352597,4.9964097950556505,63.119354248046875,False,1
0,80,9,0.07290000000000002,4.959364891052246,4.475416660308838,4.9964097950556505,5.9576455033533104,61.3864860534668,False,1
0,80,10,0.043046721000000024,5.390933036804199,4.557782173156738,5.9576455033533104,5.708308807791096,159.61557006835938,False,1
0,80,11,0.06561000000000002,6.3040266036987305,5.119871616363525,5.708308807791096,6.073107297017694,142.09788513183594,False,1
0,80,12,0.03874204890000002,6.24404239654541,4.833695888519287,6.073107297017694,5.019039624357877,345.5727233886719,False,1
0,80,13,0.07290000000000002,4.282792091369629,3.8036227226257324,5.019039624357877,5.409000205122717,56.463748931884766,False,1
0,80,14,0.1,5.114554405212402,3.738873243331909,5.409000205122717,8.111680958369007,128.4810791015625,False,1
0,80,15,0.03874204890000002,8.206297874450684,6.968616962432861,8.111680958369007,7.471333542915239,301.4697570800781,False,1
0,80,16,0.07290000000000002,8.485028266906738,7.405033588409424,7.471333542915239,7.08412038027968,146.16397094726562,False,1
0,80,17,0.05904900000000002,6.5191731452941895,5.705758094787598,7.08412038027968,7.08133896083048,93.85940551757812,False,1
0,80,18,0.06561000000000002,6.8960418701171875,5.901957988739014,7.08133896083048,7.076632843714327,132.74192810058594,False,1
0,80,19,0.07290000000000002,6.982481479644775,5.823225975036621,7.076632843714327,7.947501962043379,155.45465087890625,False,1
0,84,0,0.1,4.418924331665039,4.032663345336914,4.438119984359193,4.922618207314032,25.6374568939209,False,1
0,84,1,0.07290000000000002,5.354092597961426,4.419947147369385,4.922618207314032,5.240099378626981,123.16751861572266,False,1
0,84,2,0.05904900000000002,5.332391738891602,4.802117347717285,5.240099378626981,5.36916859029866,67.00403594970703,False,1
0,84,3,0.06561000000000002,5.147214889526367,4.397656440734863,5.36916859029866,5.783751782753485,96.36846160888672,False,1
0,84,4,0.07290000000000002,6.506453990936279,4.939251899719238,5.783751782753485,5.679927633820678,197.7837677001953,False,1
0,84,5,0.05904900000000002,4.9795122146606445,4.151000499725342,5.679927633820678,6.845116155610667,121.3105697631836,False,1
0,84,6,0.022876792454961013,6.67957878112793,6.189570426940918,6.845116155610667,5.929233139367413,172.89785766601562,False,1
0,84,7,0.05904900000000002,5.085290908813477,4.75900411605835,5.929233139367413,6.282544856448825,46.239803314208984,False,1
0,84,8,0.08100000000000002,6.928554058074951,5.508441925048828,6.282544856448825,6.78151653481902,169.9224090576172,False,1
0,84,9,0.03138105960900001,6.1634297370910645,5.383848190307617,6.78151653481902,6.268685265410718,248.33877563476562,False,1
0,84,10,0.1,7.466937065124512,6.137203216552734,6.268685265410718,6.857463809226057,76.87381744384766,False,1
0,84,11,0.06561000000000002,6.432272911071777,4.928341865539551,6.857463809226057,7.536780652382391,173.9368896484375,False,1
0,84,12,0.043046721000000024,6.856642246246338,5.949307918548584,7.536780652382391,7.20551783060856,208.38925170898438,False,1
0,84,13,0.1,8.805560111999512,5.5339579582214355,7.20551783060856,6.188771474275658,79.36099243164062,False,1
0,84,14,0.1,6.41677713394165,4.55565071105957,6.188771474275658,5.7813792606051875,62.61445999145508,False,1
