round,client_id,local_step,eta_returned,loss_prev_batch,loss_curr_batch,f_ref_prev,f_ref_curr,grad_sq_norm,line_search_failed,seed
0,65,0,0.001,2.303325653076172,1.8136069774627686,2.4484071044921873,1.9048308715820312,732.5366821289062,False,0
0,65,1,0.001,1.878049373626709,1.701521635055542,1.9048308715820312,1.8347571411132813,282.2572021484375,False,0
0,65,2,0.001,1.819430947303772,1.703678011894226,1.8347571411132813,1.8320248413085938,256.43194580078125,False,0
0,65,3,0.001,1.8266410827636719,1.7008639574050903,1.8320248413085938,1.831169189453125,356.8698425292969,False,0
0,65,4,0.001,1.7638850212097168,1.6688076257705688,1.831169189453125,2.0096106567382814,719.4891967773438,False,0
0,65,5,0.001,1.989017367362976,1.7543792724609375,2.0096106567382814,1.8584549560546875,965.8767700195312,False,0
0,65,6,0.001,2.063459873199463,1.8835731744766235,1.8584549560546875,1.7691747436523437,418.2419128417969,False,0
0,65,7,0.001,1.888771414756775,1.7890087366104126,1.7691747436523437,1.7893939208984375,189.07362365722656,False,0
0,65,8,0.001,1.6917790174484253,1.5562489032745361,1.7893939208984375,1.70814794921875,233.11358642578125,False,0
0,65,9,0.001,1.7249048948287964,1.6500657796859741,1.70814794921875,1.7650078735351562,139.78582763671875,False,0
0,65,10,0.001,1.7235558032989502,1.6336027383804321,1.7650078735351562,1.7654859008789063,284.7691650390625,False,0
0,65,11,0.001,1.8249441385269165,1.6716711521148682,1.7654859008789063,1.7593405151367187,404.7875671386719,False,0
0,65,12,0.001,1.7451039552688599,1.6152472496032715,1.7593405151367187,1.753810302734375,348.3292236328125,False,0
0,65,13,0.001,1.9550868272781372,1.6945595741271973,1.753810302734375,1.8037032470703125,683.19384765625,False,0
0,65,14,0.001,1.8601250648498535,1.6937085390090942,1.8037032470703125,1.6979406127929688,323.0489501953125,False,0
0,65,15,0.001,1.830451250076294,1.773147702217102,1.6979406127929688,1.700828857421875,103.2490463256836,False,0
0,65,16,0.001,1.7003103494644165,1.6002672910690308,1.700828857421875,1.684276123046875,170.323486328125,False,0
0,65,17,0.001,1.5926215648651123,1.5226960182189941,1.684276123046875,1.6950392456054688,126.83597564697266,False,0
0,65,18,0.001,1.748999834060669,1.6175427436828613,1.6950392456054688,1.7445322265625,310.8370361328125,False,0
0,65,19,0.001,1.6782640218734741,1.5920628309249878,1.7445322265625,1.70637060546875,296.82476806640625,False,0
0,24,0,0.001,1.758863091468811,1.5483392477035522,1.6794901733398437,1.4446146850585937,836.169189453125,False,0
0,24,1,0.001,1.5017766952514648,1.4114558696746826,1.4446146850585937,1.3583367309570313,200.03733825683594,False,0
0,24,2,0.001,1.5148509740829468,1.4293136596679688,1.3583367309570313,1.33773193359375,99.27853393554688,False,0
0,24,3,0.001,1.449021816253662,1.3885151147842407,1.33773193359375,1.3153079833984376,86.85842895507812,False,0
0,24,4,0.001,1.3466967344284058,1.2977832555770874,1.3153079833984376,1.31625927734375,58.684913635253906,False,0
0,24,5,0.001,1.2899571657180786,1.2216796875,1.31625927734375,1.2995640258789063,90.83636474609375,False,0
0,24,6,0.001,1.4386252164840698,1.388403058052063,1.2995640258789063,1.2895037231445312,54.975555419921875,False,0
0,24,7,0.001,1.1790269613265991,1.1463065147399902,1.2895037231445312,1.3054267578125,74.47615814208984,False,0
0,24,8,0.001,1.1393461227416992,1.1062097549438477,1.3054267578125,1.2830645751953125,40.713253021240234,False,0
0,24,9,0.001,1.1388554573059082,1.1101443767547607,1.2830645751953125,1.2821170654296874,31.645200729370117,False,0
0,24,10,0.001,1.3983591794967651,1.362200140953064,1.2821170654296874,1.30284814453125,112.00330352783203,False,0
0,24,11,0.001,1.4678659439086914,1.3389003276824951,1.30284814453125,1.2712368774414062,172.60401916503906,False,0
0,24,12,0.001,1.5471718311309814,1.4969325065612793,1.2712368774414062,1.2781001586914063,61.73477554321289,False,0
0,24,13,0.001,1.0971918106079102,1.0295841693878174,1.2781001586914063,1.3696407470703125,341.6504821777344,False,0
0,24,14,0.001,1.0318018198013306,0.9635543823242188,1.3696407470703125,1.2676969604492188,98.91521453857422,False,0
0,24,15,0.001,1.4452235698699951,1.3939917087554932,1.2676969604492188,1.2716347045898437,159.78807067871094,False,0
0,24,16,0.001,1.351485252380371,1.307488203048706,1.2716347045898437,1.2671318359375,174.9784393310547,False,0
0,24,17,0.001,1.1649545431137085,1.1238881349563599,1.2671318359375,1.2367721557617188,70.74105834960938,False,0
0,24,18,0.001,1.2136175632476807,1.1745669841766357,1.2367721557617188,1.2429321899414063,55.658111572265625,False,0
0,24,19,0.001,1.1364426612854004,1.104407548904419,1.2429321899414063,1.2261898803710938,42.0392951965332,False,0
0,43,0,0.001,2.6331558227539062,1.1539615392684937,2.6684857177734376,1.0699437866210937,2860.986083984375,False,0
0,43,1,0.001,1.1096535921096802,1.0561243295669556,1.0699437866210937,1.0347824096679688,66.44285583496094,False,0
0,43,2,0.001,1.1252126693725586,1.047338843345642,1.0347824096679688,1.393994384765625,589.5266723632812,False,0
0,43,3,0.001,1.6092396974563599,1.128973364830017,1.393994384765625,1.6282317504882813,3288.853515625,False,0
0,43,4,0.001,1.7617156505584717,0.9534972906112671,1.6282317504882813,1.0250649108886718,980.6923217773438,False,0
0,43,5,0.001,0.9294129014015198,0.8956595063209534,1.0250649108886718,0.9812693481445313,59.01005554199219,False,0
0,43,6,0.001,0.9013702273368835,0.8699805736541748,0.9812693481445313,1.0053713073730468,55.88554763793945,False,0
0,43,7,0.001,1.2715976238250732,1.173380970954895,1.0053713073730468,1.0519832153320312,306.0626525878906,False,0
0,43,8,0.001,1.1289690732955933,1.020728349685669,1.0519832153320312,1.0574483032226563,513.2691040039062,False,0
0,43,9,0.001,0.9853595495223999,0.9045047163963318,1.0574483032226563,0.9638758239746094,145.2313690185547,False,0
0,43,10,0.001,0.9242545962333679,0.9054121971130371,0.9638758239746094,0.9607475280761719,24.838314056396484,False,0
0,43,11,0.001,0.9472199082374573,0.8954967260360718,0.9607475280761719,1.0048892517089845,131.80210876464844,False,0
0,43,12,0.001,1.035030484199524,0.9501235485076904,1.0048892517089845,0.9695186462402344,205.9765167236328,False,0
0,43,13,0.001,0.9639908075332642,0.9431079030036926,0.9695186462402344,0.9526383666992188,25.55319595336914,False,0
0,43,14,0.001,1.052385687828064,1.0315934419631958,0.9526383666992188,0.9441835021972657,27.116497039794922,False,0
0,43,15,0.001,1.0922636985778809,1.0755839347839355,0.9441835021972657,0.9427247924804687,18.058135986328125,False,0
0,43,16,0.001,0.8269557356834412,0.803922176361084,0.9427247924804687,0.9397502746582032,30.736698150634766,False,0
0,43,17,0.001,1.0058262348175049,0.9795483350753784,0.9397502746582032,0.9337193908691406,29.31899642944336,False,0
0,43,18,0.001,1.0859066247940063,1.0509729385375977,0.9337193908691406,0.9397239685058594,48.086612701416016,False,0
0,43,19,0.001,0.813781201839447,0.733294665813446,0.9397239685058594,0.9946372680664063,213.08096313476562,False,0
0,10,0,0.001,2.3729753494262695,1.5948070287704468,2.3782177734375,1.6283320922851563,2049.219482421875,False,0
0,10,1,0.001,1.5826987028121948,1.451849102973938,1.6283320922851563,1.5022757568359375,344.49652099609375,False,0
0,10,2,0.001,1.4433256387710571,1.394322395324707,1.5022757568359375,1.4932098999023438,155.9640350341797,False,0
0,10,3,0.001,1.6730271577835083,1.5813897848129272,1.4932098999023438,1.77168359375,660.4617309570312,False,0
0,10,4,0.001,1.7824320793151855,1.6354867219924927,1.77168359375,1.5019489135742188,679.0042114257812,False,0
0,10,5,0.001,1.579339861869812,1.4292889833450317,1.5019489135742188,1.442554443359375,248.17312622070312,False,0
0,10,6,0.001,1.4024908542633057,1.368973970413208,1.442554443359375,1.5377310791015626,163.8856201171875,False,0
0,10,7,0.001,1.5164567232131958,1.4450774192810059,1.5377310791015626,1.507126953125,374.8808288574219,False,0
0,10,8,0.001,1.3427444696426392,1.244462251663208,1.507126953125,1.6767954711914062,631.3301391601562,False,0
0,10,9,0.001,1.9460649490356445,1.6437984704971313,1.6767954711914062,1.5608689575195311,986.089599609375,False,0
0,10,10,0.001,1.5412667989730835,1.3572176694869995,1.5608689575195311,1.58078564453125,743.9496459960938,False,0
0,10,11,0.001,1.7730627059936523,1.5352790355682373,1.58078564453125,1.5934622192382812,862.2242431640625,False,0
0,10,12,0.001,1.6143990755081177,1.3251539468765259,1.5934622192382812,1.6104046020507812,994.8052368164062,False,0
