round,value
0,4.643812
1,4.569799
2,4.479818
3,4.354098
4,4.289895
5,4.266428
6,4.192176
7,4.156887
8,4.126106
9,4.07233
10,4.053187
11,4.008828
12,3.985198
13,3.981165
14,3.956821
15,3.921498
16,3.874221
17,3.828549
18,3.783078
19,3.804073
20,3.777285
21,3.723753
22,3.7498
23,3.733572
24,3.670724
25,3.661075
26,3.689217
27,3.585135
28,3.549607
29,3.553203
30,3.523995
31,3.482329
32,3.464684
33,3.458102
34,3.462092
35,3.420942
36,3.414923
37,3.34518
38,3.369837
39,3.385857
40,3.352144
41,3.266925
42,3.290151
43,3.366813
44,3.275447
45,3.260612
46,3.26008
47,3.229154
48,3.185376
49,3.172982
50,3.162478
51,3.188895
52,3.130177
53,3.105276
54,3.102637
55,3.111623
56,3.091132
57,3.046753
58,3.080554
59,3.03038
60,3.034774
61,3.042594
62,3.026535
63,3.046256
64,3.00475
65,3.010165
66,2.95402
67,2.949216
68,2.958761
69,2.909085
70,2.91575
71,2.893684
72,2.882923
73,2.905876
74,2.865738
75,2.854464
76,2.857938
77,2.872254
78,2.858931
79,2.835127
80,2.818977
81,2.823345
82,2.809486
83,2.816134
84,2.763306
85,2.8022
86,2.771208
87,2.745285
88,2.747023
89,2.747833
90,2.721805
91,2.713402
92,2.706226
93,2.698863
94,2.710373
95,2.695593
96,2.683128
97,2.67015
98,2.704594
99,2.680169
100,2.637533
101,2.655282
102,2.616836
103,2.634585
104,2.632458
105,2.595971
106,2.627531
107,2.637283
108,2.604107
109,2.558063
110,2.595939
111,2.58536
112,2.524589
113,2.550019
114,2.582153
115,2.513326
116,2.520605
117,2.493725
118,2.4893
119,2.506173
120,2.496132
121,2.467192
122,2.48741
123,2.477809
124,2.456658
125,2.439759
126,2.464157
127,2.446505
128,2.396428
129,2.423044
130,2.395707
131,2.411035
132,2.375865
133,2.368103
134,2.3977
135,2.384716
136,2.416895
137,2.340917
138,2.362991
139,2.376425
140,2.400329
141,2.367302
142,2.335171
143,2.33859
144,2.349319
145,2.301994
146,2.320929
147,2.277395
148,2.276605
149,2.277677
150,2.263214
151,2.244024
152,2.20967
153,2.233362
154,2.293339
155,2.253881
156,2.248821
157,2.233177
158,2.237094
159,2.288447
160,2.252239
161,2.212915
162,2.205285
163,2.209694
164,2.195576
165,2.217866
166,2.177681
167,2.238638
168,2.170155
169,2.187222
170,2.206627
171,2.130387
172,2.152734
173,2.191642
174,2.121941
175,2.129716
176,2.11521
177,2.112592
178,2.130948
179,2.128478
180,2.110068
181,2.156565
182,2.134245
183,2.084612
184,2.15196
185,2.096638
186,2.06093
187,2.095175
188,2.093265
189,2.04058
190,2.036262
191,2.056583
192,2.053906
193,2.038267
194,2.071965
195,2.028299
196,2.05878
197,2.065693
198,2.018534
199,1.993372
200,2.048468
201,1.987903
202,2.0235
203,2.006952
204,2.005098
205,2.026367
206,2.026264
207,1.998572
208,2.004957
209,1.996521
210,1.985922
211,1.978805
212,1.945311
213,1.969483
214,1.959179
215,1.973774
216,1.973828
217,1.935641
218,1.938968
219,1.927528
220,1.959493
221,1.937595
222,1.942212
223,1.92719
224,1.898614
225,1.90971
226,1.924715
227,1.938519
228,1.920824
229,1.949201
230,1.912641
231,1.899232
232,1.892101
233,1.912965
234,1.873452
235,1.91174
236,1.907618
237,1.900708
238,1.90335
239,1.888405
240,1.884014
241,1.847296
242,1.89135
243,1.840966
244,1.848719
245,1.824433
246,1.868014
247,1.859102
248,1.821658
249,1.847012
250,1.848911
251,1.847321
252,1.869822
253,1.805707
254,1.813169
255,1.815407
256,1.824692
257,1.820928
258,1.834835
259,1.809992
260,1.790508
261,1.844046
262,1.858024
263,1.756209
264,1.769157
265,1.784583
266,1.795673
267,1.773946
268,1.771492
269,1.790667
270,1.753832
271,1.795682
272,1.762966
273,1.776859
274,1.763311
275,1.777169
276,1.773376
277,1.772314
278,1.755215
279,1.753451
280,1.751197
281,1.754297
282,1.72965
283,1.731111
284,1.714328
285,1.746573
