round,value
0,4.811477
1,4.660163
2,4.62603
3,4.606882
4,4.57473
5,4.565672
6,4.576115
7,4.549035
8,4.551558
9,4.516666
10,4.538645
11,4.562648
12,4.615671
13,4.640729
14,4.486002
15,4.401222
16,4.544148
17,4.528241
18,4.493716
19,4.567435
20,4.349847
21,4.335636
22,4.332621
23,4.330219
24,4.383344
25,4.415463
26,4.321427
27,4.367615
28,4.253986
29,4.235252
30,4.213464
31,4.225734
32,4.24223
33,4.322987
34,4.129003
35,4.124327
36,4.122862
37,4.155464
38,4.252053
39,4.41233
40,3.961269
41,3.904379
42,3.929677
43,3.906011
44,4.099474
45,4.145403
46,3.879926
47,3.844613
48,3.89459
49,3.903955
50,3.959773
51,4.025396
52,3.809217
53,3.790684
54,3.865059
55,3.920011
56,3.765627
57,3.773231
58,3.818847
59,3.893614
60,3.721649
61,3.718273
62,3.687549
63,3.644109
64,3.725516
65,3.801699
66,3.712254
67,3.66172
68,3.607546
69,3.585098
70,3.564482
71,3.605183
72,3.572955
73,3.576633
74,3.57672
75,3.632594
76,3.39673
77,3.4105
78,3.468092
79,3.654356
80,3.414392
81,3.441167
82,3.478451
83,3.583315
84,3.354836
85,3.311228
86,3.404467
87,3.419157
88,3.457437
89,3.527631
90,3.239515
91,3.239439
92,3.287044
93,3.39147
94,3.298291
95,3.306217
96,3.29061
97,3.237793
98,3.38014
99,3.350854
100,3.279022
101,3.2664
102,3.304159
103,3.255416
104,3.25952
105,3.187057
106,3.275001
107,3.207561
108,3.314434
109,3.23703
110,3.260813
111,3.17654
112,3.235452
113,3.205161
114,3.097981
115,3.121479
116,3.063076
117,3.052442
118,3.112894
119,3.332314
120,2.918839
121,2.86576
122,3.021002
123,3.002547
124,3.238043
125,3.275704
126,3.083946
127,3.078544
128,2.903499
129,2.819569
130,2.951975
131,2.928175
132,3.063929
133,3.225477
134,2.87888
135,2.821542
136,2.924913
137,3.078889
138,2.879869
139,2.942
140,2.943151
141,2.902636
142,2.984974
143,3.172711
144,2.702962
145,2.646408
146,2.878127
147,3.12218
148,2.656752
149,2.605342
150,2.707737
151,2.665523
152,2.944735
153,3.018989
154,2.785006
155,2.72935
156,2.855147
157,3.089818
158,2.605528
159,2.486512
160,2.593434
161,2.593844
162,2.817751
163,2.937182
164,2.6277
165,2.504057
166,2.728634
167,2.978146
168,2.484903
169,2.646669
170,2.549911
171,2.477474
172,2.600763
173,2.541414
174,2.77466
175,2.659097
176,2.737575
177,2.610762
178,2.697426
179,2.561828
180,2.728612
181,2.688135
182,2.681157
183,2.639097
184,2.620178
185,2.497453
186,2.611788
187,2.475173
188,2.552365
189,2.555602
190,2.524285
191,2.727873
192,2.272467
193,2.183946
194,2.473598
195,2.393315
196,2.491376
197,2.387866
198,2.475671
199,2.605683
200,2.327421
201,2.182341
202,2.45585
203,2.659042
204,2.271921
205,2.173309
206,2.255917
207,2.180096
208,2.412026
209,2.471007
210,2.393146
211,2.259213
212,2.375639
213,2.234555
214,2.306159
215,2.268132
216,2.296126
217,2.175476
218,2.408736
219,2.40339
220,2.270608
221,2.108027
222,2.282082
223,2.321735
224,2.209356
225,1.981578
226,2.172345
227,2.070398
228,2.275057
229,2.352568
230,2.262918
231,2.124271
232,2.43726
233,2.96602
234,1.977402
235,1.814006
236,1.998307
237,1.929143
238,2.124694
239,1.975625
