round,value
0,4.647431
1,4.610003
2,4.528665
3,4.446239
4,4.343369
5,4.274891
6,4.26798
7,4.245476
8,4.207691
9,4.170115
10,4.15799
11,4.140779
12,4.096179
13,4.06212
14,4.078529
15,4.08234
16,3.971346
17,3.999806
18,3.942143
19,3.904086
20,3.895234
21,3.849714
22,3.865854
23,3.846147
24,3.770427
25,3.785142
26,3.733629
27,3.669218
28,3.689493
29,3.679379
30,3.642305
31,3.623481
32,3.592559
33,3.553759
34,3.51096
35,3.523366
36,3.514578
37,3.525101
38,3.519832
39,3.425329
40,3.385107
41,3.341242
42,3.378262
43,3.378626
44,3.317012
45,3.291103
46,3.277779
47,3.216161
48,3.275977
49,3.292736
50,3.179162
51,3.113252
52,3.136894
53,3.119052
54,3.15631
55,3.128965
56,3.088009
57,3.040633
58,3.025341
59,3.022491
60,3.02867
61,2.988751
62,2.947445
63,2.943065
64,2.91962
65,2.852612
66,2.911081
67,2.890124
68,2.846357
69,2.857765
70,2.865581
71,2.828334
72,2.825739
73,2.871922
74,2.779838
75,2.741644
76,2.792882
77,2.722137
78,2.775194
79,2.794109
80,2.712333
81,2.705692
82,2.665285
83,2.662115
84,2.733855
85,2.638649
86,2.618667
87,2.626885
88,2.584208
89,2.56039
90,2.596018
91,2.594424
92,2.528104
93,2.493466
94,2.543799
95,2.481542
96,2.482709
97,2.513026
98,2.450493
99,2.412128
100,2.435694
101,2.442189
102,2.379421
103,2.441664
104,2.360018
105,2.337298
106,2.350956
107,2.333584
108,2.350766
109,2.359653
110,2.314188
111,2.344727
112,2.286912
113,2.261471
114,2.304837
115,2.265968
116,2.22891
117,2.2051
118,2.154083
119,2.19474
120,2.178632
121,2.155385
122,2.173654
123,2.138265
124,2.14206
125,2.148228
126,2.110194
127,2.108662
128,2.101987
129,2.112746
130,2.067387
131,2.072001
132,2.08046
133,2.017218
134,2.023471
135,2.023448
136,2.008146
137,1.986766
138,1.994954
139,2.018609
140,2.016121
141,1.964411
142,1.928509
143,1.947686
144,1.957285
145,1.921571
146,1.981652
147,1.919304
148,1.867136
149,1.913595
150,1.878673
151,1.895407
152,1.898957
153,1.844973
154,1.811458
155,1.806922
156,1.80969
157,1.788576
158,1.773679
159,1.77514
160,1.760214
161,1.729285
162,1.712139
163,1.728259
164,1.724785
165,1.708184
166,1.703265
167,1.707161
168,1.646217
169,1.652306
170,1.681015
171,1.66438
172,1.668931
173,1.662176
174,1.622409
175,1.672348
176,1.610335
177,1.652108
178,1.74541
179,1.634772
180,1.642578
181,1.760311
182,1.609947
183,1.616689
184,1.637571
185,1.632931
186,1.659279
187,1.626933
188,1.598452
189,1.539812
190,1.567017
191,1.581887
192,1.561927
193,1.591789
194,1.566615
195,1.532409
196,1.574142
197,1.526619
198,1.492343
199,1.461227
200,1.447405
201,1.522679
202,1.449109
203,1.508532
204,1.473682
205,1.425506
206,1.40795
207,1.445552
208,1.426511
209,1.43174
210,1.381771
211,1.328388
212,1.360785
213,1.395444
214,1.364642
215,1.354793
216,1.423681
217,1.322127
218,1.302427
219,1.303724
220,1.28073
221,1.291332
222,1.314127
223,1.301301
224,1.276492
225,1.302662
226,1.288462
227,1.254718
228,1.277992
229,1.322962
230,1.259768
231,1.302814
232,1.334032
233,1.317508
234,1.289804
235,1.25075
236,1.2919
237,1.283179
238,1.213211
239,1.233954
240,1.264145
241,1.201108
242,1.207928
243,1.182749
244,1.255581
245,1.222222
246,1.190978
247,1.207477
248,1.198519
249,1.207137
250,1.204717
251,1.2186
252,1.188377
253,1.181305
254,1.156957
255,1.080876
256,1.158502
257,1.116718
258,1.061987
259,1.109263
260,1.11634
261,1.049835
262,1.113114
263,1.12777
264,1.088657
265,1.070762
266,1.055641
267,1.058593
268,1.043777
269,1.045937
270,1.050319
271,1.014523
272,1.01659
273,1.092145
274,1.053128
275,1.042447
276,1.053422
277,1.014574
278,1.005437
279,0.982081
280,0.984384
281,0.993958
282,1.016708
283,1.024251
284,1.002475
285,1.023347
286,0.980571
287,0.987551
288,0.986907
289,0.942767
290,0.91393
291,0.917381
292,0.941725
293,0.941329
294,0.926032
295,0.946015
296,0.908126
297,0.921894
298,0.898277
299,0.938338
300,0.918506
301,0.903195
302,0.922139
303,0.874577
304,0.871739
305,0.908818
306,0.841213
307,0.82449
308,0.861436
309,0.870378
310,0.832201
311,0.891913
312,0.863194
313,0.823205
314,0.858637
315,0.811492
316,0.785628
317,0.840148
318,0.803598
319,0.800538
