round,value
0,4.633168
1,4.57052
2,4.498204
3,4.426877
4,4.368879
5,4.313287
6,4.267503
7,4.235677
8,4.187593
9,4.154571
10,4.130951
11,4.10541
12,4.096243
13,4.068871
14,4.05201
15,4.028774
16,4.005857
17,3.998371
18,3.982423
19,3.968588
20,3.962933
21,3.943629
22,3.930294
23,3.918373
24,3.903365
25,3.896832
26,3.891133
27,3.877172
28,3.870694
29,3.854054
30,3.835566
31,3.824415
32,3.81341
33,3.806432
34,3.792391
35,3.784182
36,3.7613
37,3.749383
38,3.733576
39,3.736992
40,3.740645
41,3.715538
42,3.69749
43,3.692184
44,3.681382
45,3.664318
46,3.654135
47,3.635141
48,3.624096
49,3.607496
50,3.594381
51,3.593214
52,3.5885
53,3.570772
54,3.570859
55,3.562366
56,3.560117
57,3.551472
58,3.545179
59,3.530337
60,3.512331
61,3.49838
62,3.493301
63,3.493108
64,3.479663
65,3.469054
66,3.459654
67,3.463264
68,3.45403
69,3.449617
70,3.434332
71,3.421573
72,3.41669
73,3.416123
74,3.402993
75,3.400886
76,3.390265
77,3.381243
78,3.374357
79,3.358248
80,3.345328
81,3.338839
82,3.346814
83,3.319629
84,3.336266
85,3.332157
86,3.32269
87,3.32367
88,3.311677
89,3.314838
90,3.294532
91,3.283827
92,3.278172
93,3.276981
94,3.258295
95,3.252766
96,3.250816
97,3.240476
98,3.250151
99,3.252307
100,3.233544
101,3.223897
102,3.217231
103,3.215068
104,3.206497
105,3.194519
106,3.186821
107,3.179606
108,3.174081
109,3.17699
110,3.17277
111,3.179541
112,3.183727
113,3.1718
114,3.158487
115,3.155249
116,3.153
117,3.128425
118,3.131369
119,3.131503
120,3.126036
121,3.122416
122,3.110155
123,3.109269
124,3.102953
125,3.101329
126,3.096467
127,3.089587
128,3.082499
129,3.080725
130,3.06362
131,3.06337
132,3.055747
133,3.060592
134,3.043062
135,3.05177
136,3.044769
137,3.043033
138,3.043096
139,3.064885
140,3.039879
141,3.029361
142,3.02687
143,3.016824
144,3.006895
145,3.012662
146,2.988401
147,2.990634
148,2.997668
149,2.998416
150,2.996074
151,2.994841
152,2.990377
153,2.980839
154,2.980665
155,2.968051
156,2.960436
157,2.947973
158,2.934614
159,2.937515
160,2.925146
161,2.930265
162,2.93387
163,2.916114
164,2.924633
165,2.923298
166,2.923906
167,2.910301
168,2.902806
169,2.902048
170,2.892043
171,2.886007
172,2.888053
173,2.876046
174,2.878571
175,2.90859
176,2.890372
177,2.881526
178,2.87566
179,2.858763
180,2.852316
181,2.847816
182,2.837033
183,2.840214
184,2.827106
185,2.82488
186,2.827167
187,2.828699
188,2.826009
189,2.845434
190,2.823898
191,2.835121
192,2.825637
193,2.822679
194,2.800553
195,2.815297
196,2.797566
197,2.798391
198,2.780433
199,2.790899
200,2.792254
201,2.793754
202,2.801594
203,2.799315
204,2.798007
205,2.779778
206,2.784249
207,2.775328
208,2.763955
209,2.758865
210,2.766685
211,2.750086
212,2.738476
213,2.747087
214,2.743273
215,2.750275
216,2.743521
217,2.757128
218,2.728277
219,2.736752
220,2.710003
221,2.726906
222,2.696844
223,2.698688
224,2.705877
225,2.699939
226,2.699879
227,2.70442
228,2.713865
229,2.705254
230,2.705473
231,2.697619
232,2.696759
233,2.681142
234,2.690547
235,2.664509
236,2.674227
237,2.67467
238,2.66769
239,2.648895
240,2.643835
241,2.665045
242,2.648825
243,2.650391
244,2.650762
245,2.638987
246,2.636796
247,2.624376
248,2.621648
249,2.61492
250,2.608295
251,2.606196
252,2.62682
253,2.612303
254,2.602781
255,2.60409
256,2.612355
257,2.604364
258,2.614287
259,2.612897
260,2.603292
261,2.592915
262,2.584929
263,2.588537
264,2.579969
265,2.572597
266,2.574668
267,2.564021
268,2.575295
269,2.576759
270,2.571832
271,2.561443
272,2.564137
273,2.564989
274,2.54126
275,2.545649
276,2.541408
277,2.535315
278,2.525937
279,2.529845
280,2.55956
281,2.541023
282,2.53633
283,2.526617
284,2.518519
285,2.51443
286,2.521718
287,2.512939
288,2.50637
289,2.504682
290,2.494354
291,2.492846
292,2.485396
293,2.509957
294,2.507119
295,2.491492
296,2.499865
297,2.491219
298,2.481233
299,2.475169
300,2.476184
301,2.458882
302,2.462697
303,2.473929
304,2.463997
305,2.481272
306,2.466979
307,2.473777
308,2.456496
309,2.442345
310,2.442593
311,2.446433
312,2.445589
313,2.432706
314,2.433054
315,2.414331
316,2.422451
317,2.426116
318,2.416166
319,2.426984
320,2.418212
321,2.425128
322,2.422414
323,2.417098
324,2.397577
325,2.403737
326,2.391438
327,2.384509
328,2.390774
329,2.392255
330,2.392128
331,2.401746
332,2.400132
333,2.394731
334,2.382436
335,2.377555
336,2.394325
337,2.372196
338,2.374887
339,2.366691
340,2.360228
341,2.357879
342,2.35341
343,2.356963
344,2.378144
345,2.372161
346,2.364671
347,2.363476
348,2.350269
349,2.347504
350,2.345196
351,2.340358
352,2.33147
353,2.318191
354,2.331564
355,2.344673
356,2.325203
357,2.326601
358,2.330764
359,2.313765
360,2.327954
361,2.314998
362,2.303107
363,2.310391
364,2.311894
365,2.298063
366,2.284921
367,2.286206
368,2.295208
369,2.288141
370,2.294237
371,2.298047
372,2.284445
373,2.284734
374,2.294014
375,2.27591
376,2.279214
377,2.284657
378,2.276989
379,2.263185
380,2.270748
