round,value
0,4.682905
1,4.567366
2,4.438698
3,4.360696
4,4.288855
5,4.254857
6,4.208896
7,4.194199
8,4.097728
9,4.073693
10,4.027931
11,3.994501
12,4.037022
13,3.927991
14,3.910282
15,3.868237
16,3.824267
17,3.825255
18,3.786485
19,3.731953
20,3.765552
21,3.708535
22,3.668215
23,3.658068
24,3.669043
25,3.610482
26,3.573185
27,3.521983
28,3.578997
29,3.542148
30,3.470807
31,3.486423
32,3.445362
33,3.458991
34,3.441438
35,3.363296
36,3.353875
37,3.349439
38,3.351978
39,3.348471
40,3.336858
41,3.304075
42,3.268314
43,3.267986
44,3.276157
45,3.210322
46,3.189619
47,3.218721
48,3.237969
49,3.181607
50,3.103791
51,3.154296
52,3.116587
53,3.102108
54,3.132485
55,3.08082
56,3.028008
57,3.085476
58,3.02983
59,3.057033
60,3.017843
61,2.97979
62,3.015872
63,2.998398
64,2.939572
65,2.95977
66,2.932698
67,2.945198
68,2.910076
69,2.915856
70,2.880527
71,2.909616
72,2.879046
73,2.896545
74,2.855425
75,2.871366
76,2.843376
77,2.836563
78,2.828105
79,2.835532
80,2.810243
81,2.799696
82,2.818946
83,2.757645
84,2.74692
85,2.805702
86,2.807813
87,2.724232
88,2.713095
89,2.728155
90,2.747221
91,2.681313
92,2.682211
93,2.713738
94,2.656466
95,2.636908
96,2.630687
97,2.645676
98,2.658406
99,2.644505
100,2.62325
101,2.610282
102,2.612467
103,2.583143
104,2.57401
105,2.592449
106,2.575556
107,2.559842
108,2.543126
109,2.529996
110,2.550378
111,2.568412
112,2.566218
113,2.501712
114,2.481162
115,2.521095
116,2.500132
117,2.502806
118,2.507733
119,2.50565
120,2.475622
121,2.481341
122,2.493126
123,2.46082
124,2.450808
125,2.423506
126,2.427088
127,2.444212
128,2.438886
129,2.428777
130,2.41677
131,2.416247
132,2.40363
133,2.427533
134,2.380153
135,2.344774
136,2.34959
137,2.346847
138,2.326345
139,2.340088
140,2.317054
141,2.331746
142,2.395924
143,2.315173
144,2.324838
145,2.284202
146,2.295161
147,2.275729
148,2.308465
149,2.290382
150,2.243834
151,2.278594
152,2.320965
153,2.248036
154,2.239669
155,2.269577
156,2.236282
157,2.224713
158,2.214606
159,2.219632
160,2.218165
161,2.227448
162,2.232893
163,2.216627
164,2.229004
165,2.225307
166,2.172423
167,2.173022
168,2.150207
169,2.15238
170,2.183898
171,2.173483
172,2.147093
173,2.149843
174,2.161715
175,2.148524
176,2.140036
177,2.147837
178,2.156287
179,2.139128
180,2.136096
181,2.153987
182,2.101322
183,2.129359
184,2.078325
185,2.07714
186,2.116694
187,2.090321
188,2.092781
189,2.088129
190,2.049136
191,2.098985
192,2.09764
193,2.099028
194,2.044807
195,2.048845
196,2.044066
197,2.035238
198,2.025698
199,2.049158
200,2.028425
201,2.028935
202,2.046491
203,2.011251
204,2.015144
205,2.050214
206,2.028418
207,2.002301
208,1.991517
209,1.95304
210,1.989795
211,1.982815
212,1.977782
213,1.983983
214,1.962768
215,1.985091
216,1.958061
217,1.955714
218,1.904117
219,1.947496
220,1.949334
221,1.925479
222,1.911556
223,1.906172
224,1.946841
225,1.918625
226,1.915478
227,1.893634
228,1.935433
229,1.917609
230,1.896858
231,1.92244
232,1.918662
233,1.912877
234,1.9178
235,1.898483
236,1.881631
237,1.892069
238,1.882263
239,1.860004
240,1.880715
241,1.878521
242,1.851587
243,1.849626
244,1.823517
245,1.835495
246,1.866411
247,1.888994
248,1.844806
249,1.846857
250,1.863266
251,1.844257
252,1.832288
253,1.817088
254,1.800351
255,1.838576
256,1.842998
257,1.818326
258,1.826446
259,1.81338
260,1.812747
261,1.791645
262,1.791918
263,1.835973
264,1.77139
265,1.793244
266,1.832397
267,1.760206
268,1.771939
269,1.762141
270,1.805425
271,1.729323
272,1.796358
273,1.763956
274,1.760577
275,1.773554
276,1.766983
277,1.778885
278,1.732186
279,1.748838
280,1.731889
281,1.728415
282,1.726391
283,1.729438
284,1.760639
285,1.730186
286,1.715377
287,1.727212
288,1.728222
289,1.747401
290,1.708408
291,1.708946
292,1.684706
293,1.681659
294,1.680837
295,1.686192
296,1.70715
297,1.699531
298,1.699048
299,1.661185
300,1.667097
301,1.676216
302,1.671033
303,1.69268
304,1.691311
305,1.692908
306,1.675812
307,1.693702
308,1.657795
309,1.640894
310,1.666974
311,1.674607
312,1.67276
313,1.65256
314,1.663337
315,1.633216
316,1.638087
317,1.689144
318,1.68382
319,1.65958
320,1.642945
321,1.634299
322,1.636615
323,1.64099
324,1.63127
325,1.612053
326,1.609747
327,1.590264
328,1.611385
329,1.600495
330,1.614648
331,1.610482
332,1.604845
333,1.608564
334,1.590759
335,1.607245
336,1.643145
337,1.632509
338,1.586493
339,1.63602
340,1.588883
341,1.574814
342,1.598946
343,1.588906
344,1.650224
345,1.590614
346,1.584598
347,1.615544
348,1.599406
349,1.575285
350,1.617027
351,1.601631
352,1.575906
353,1.576936
354,1.589604
355,1.585624
356,1.555761
357,1.568824
358,1.56167
359,1.545626
360,1.550798
361,1.551891
362,1.574776
363,1.556284
364,1.561551
365,1.608413
366,1.569216
367,1.579438
368,1.568033
369,1.568022
370,1.553237
371,1.591315
372,1.54306
373,1.529699
374,1.53696
375,1.505839
376,1.52447
377,1.537549
378,1.503401
379,1.505975
380,1.526394
381,1.549113
382,1.526558
383,1.536385
384,1.504176
385,1.501815
386,1.535435
387,1.507997
388,1.522031
389,1.503988
390,1.493766
391,1.510973
392,1.508981
393,1.509257
394,1.505014
395,1.510861
396,1.494433
397,1.517079
398,1.509193
399,1.486251
400,1.505797
401,1.517053
402,1.496458
403,1.473842
404,1.483137
405,1.517869
406,1.510485
407,1.482116
408,1.542179
409,1.467245
410,1.463904
411,1.476233
412,1.502829
413,1.505498
414,1.505344
415,1.466362
416,1.480052
417,1.491382
418,1.456646
419,1.486972
420,1.477686
421,1.490247
422,1.472106
423,1.464023
424,1.455483
425,1.423692
426,1.460042
427,1.469197
428,1.462612
429,1.459465
430,1.483328
431,1.456887
432,1.491061
433,1.421338
434,1.448832
435,1.44711
436,1.439218
437,1.444131
438,1.465715
439,1.452171
440,1.483567
441,1.430515
442,1.458328
443,1.442582
444,1.424379
445,1.460116
446,1.430104
447,1.425362
448,1.416887
449,1.430151
450,1.478852
451,1.423802
452,1.424926
453,1.41907
454,1.45048
455,1.435131
456,1.409866
457,1.435852
458,1.410591
459,1.403549
460,1.406439
461,1.401394
462,1.394444
463,1.40709
464,1.395431
465,1.442103
466,1.38481
467,1.397003
468,1.386236
469,1.384885
470,1.396296
471,1.356591
472,1.400715
473,1.384986
474,1.371528
475,1.346928
476,1.387427
477,1.354963
478,1.349721
479,1.374535
480,1.369731
481,1.374072
482,1.344349
483,1.369288
484,1.383692
485,1.343723
486,1.342138
487,1.345344
488,1.344854
489,1.358751
490,1.310461
491,1.31779
492,1.333736
493,1.353018
494,1.314121
495,1.295077
496,1.321992
497,1.302553
498,1.331337
499,1.333456
500,1.343218
501,1.33344
502,1.306147
503,1.321197
504,1.324315
505,1.30827
506,1.303866
507,1.291691
508,1.301742
509,1.286063
510,1.288503
511,1.309034
512,1.325759
513,1.336636
514,1.278466
515,1.323611
516,1.262242
517,1.263615
518,1.271238
519,1.29761
520,1.278037
521,1.266651
522,1.27197
523,1.247774
524,1.296514
525,1.270341
526,1.274829
527,1.266582
528,1.271768
529,1.245109
530,1.234487
531,1.262183
532,1.253973
533,1.224267
534,1.226144
535,1.234139
536,1.276164
537,1.230133
538,1.234911
539,1.212978
540,1.214458
541,1.243477
542,1.22093
543,1.203039
544,1.232591
545,1.212856
546,1.234004
547,1.231638
548,1.216577
549,1.208054
550,1.203054
551,1.188324
552,1.232046
553,1.191038
554,1.219063
555,1.206415
556,1.22565
557,1.205552
558,1.181255
559,1.22003
560,1.176376
561,1.191702
562,1.191035
563,1.169906
564,1.188658
565,1.168365
566,1.176602
567,1.179831
568,1.195248
569,1.181483
570,1.189842
571,1.174729
572,1.150278
573,1.20767
574,1.166075
575,1.183533
576,1.152164
577,1.173776
578,1.147292
579,1.146458
580,1.157602
581,1.154293
582,1.144047
583,1.142383
584,1.157556
585,1.132696
586,1.155395
587,1.13624
588,1.13676
589,1.105429
590,1.134344
591,1.124513
592,1.124658
593,1.175012
594,1.11599
595,1.111626
596,1.111949
597,1.117058
598,1.115582
599,1.121162
600,1.116872
601,1.125872
602,1.12158
603,1.096376
604,1.119662
605,1.112531
606,1.113293
607,1.127962
608,1.094033
609,1.090722
610,1.100066
611,1.101238
612,1.073041
613,1.12155
614,1.100715
615,1.126515
616,1.103615
617,1.079215
618,1.085763
619,1.078459
620,1.094808
621,1.079036
622,1.080121
623,1.086288
624,1.079037
625,1.078721
626,1.094302
627,1.079323
628,1.099847
629,1.087384
630,1.058241
631,1.061702
632,1.066941
633,1.06795
634,1.05797
635,1.035397
636,1.065442
637,1.036669
638,1.047055
639,1.047938
640,1.061684
641,1.075132
642,1.039837
643,1.039985
644,1.055829
645,1.059033
646,1.034233
647,1.043714
648,1.041786
649,1.055335
650,1.035731
651,1.034132
652,1.048947
653,1.03335
654,1.023128
655,1.031874
656,1.035423
657,1.020706
658,1.055785
659,1.015962
660,1.011498
661,1.044042
662,1.02812
663,1.007697
664,1.045872
665,1.031546
666,1.007379
667,0.999368
