round,value
0,4.693498
1,4.688219
2,4.646047
3,4.582455
4,4.569642
5,4.537224
6,4.528715
7,4.543064
8,4.545084
9,4.493814
10,4.498948
11,4.482799
12,4.497653
13,4.473147
14,4.483932
15,4.427798
16,4.450637
17,4.438254
18,4.461589
19,4.411453
20,4.341836
21,4.345851
22,4.305343
23,4.291086
24,4.277421
25,4.245673
26,4.235829
27,4.258807
28,4.229748
29,4.222351
30,4.220545
31,4.179517
32,4.178363
33,4.179374
34,4.165818
35,4.132294
36,4.116825
37,4.115586
38,4.104982
39,4.098931
40,4.097642
41,4.091481
42,4.072699
43,4.05055
44,4.043815
45,4.037648
46,4.018422
47,4.010488
48,3.993429
49,3.979865
50,3.98314
51,3.982956
52,3.980059
53,3.961165
54,3.958518
55,3.941082
56,3.908757
57,3.9011
58,3.888606
59,3.880918
60,3.881293
61,3.865738
62,3.852465
63,3.860539
64,3.851693
65,3.841588
66,3.809572
67,3.803228
68,3.793313
69,3.788883
70,3.791128
71,3.762838
72,3.742669
73,3.737271
74,3.726714
75,3.728051
76,3.720843
77,3.707716
78,3.700965
79,3.682099
80,3.677756
81,3.663948
82,3.654283
83,3.645878
84,3.634811
85,3.634404
86,3.635804
87,3.626078
88,3.59794
89,3.599142
90,3.586698
91,3.576019
92,3.556299
93,3.544641
94,3.548637
95,3.542271
96,3.528596
97,3.521763
98,3.508428
99,3.507661
100,3.487828
101,3.490809
102,3.481086
103,3.465933
104,3.458923
105,3.457145
106,3.447114
107,3.42738
108,3.416444
109,3.409566
110,3.39306
111,3.377688
112,3.378594
113,3.375536
114,3.362925
115,3.360496
116,3.356185
117,3.333294
118,3.346773
119,3.314212
120,3.321096
121,3.297143
122,3.291851
123,3.291067
124,3.26935
125,3.281242
126,3.275402
127,3.262522
128,3.250425
129,3.246891
130,3.218291
131,3.221609
132,3.208311
133,3.204173
134,3.200359
135,3.194614
136,3.19482
137,3.182775
138,3.186992
139,3.164497
140,3.164452
141,3.152677
142,3.137407
143,3.130711
144,3.112667
145,3.11035
146,3.100684
147,3.10832
148,3.097737
149,3.098535
150,3.076731
151,3.075627
152,3.072288
153,3.060619
154,3.049649
155,3.038591
156,3.030251
157,3.024849
158,3.03828
159,3.023945
160,3.009569
161,3.016852
162,3.001208
163,2.985203
164,2.980927
165,2.979045
166,2.972682
167,2.954318
168,2.959452
169,2.942747
170,2.933523
171,2.933991
172,2.936989
173,2.913581
174,2.920871
175,2.914473
176,2.895966
177,2.902359
178,2.885497
179,2.891085
180,2.87283
181,2.887576
182,2.876199
183,2.860909
184,2.845231
185,2.845845
186,2.856802
187,2.83666
188,2.845082
189,2.823409
190,2.802057
191,2.804767
192,2.802303
193,2.805807
194,2.803781
195,2.789341
196,2.806088
197,2.781447
198,2.778833
199,2.756903
200,2.77411
201,2.753477
202,2.750533
203,2.743147
204,2.728967
205,2.728455
206,2.724204
207,2.733462
208,2.721281
209,2.698384
210,2.703854
211,2.691657
212,2.695368
213,2.68585
214,2.675404
215,2.679807
216,2.661389
217,2.654654
218,2.661186
219,2.654869
220,2.638602
221,2.627852
222,2.64175
223,2.628694
224,2.619814
225,2.61906
226,2.609892
227,2.603765
228,2.607151
229,2.59985
230,2.604885
231,2.592386
232,2.58658
233,2.564809
234,2.566307
235,2.568334
236,2.556312
237,2.546439
238,2.55379
