round,value
0,4.647432
1,4.581756
2,4.499318
3,4.435362
4,4.3651
5,4.316744
6,4.281233
7,4.237478
8,4.185931
9,4.162981
10,4.129827
11,4.113147
12,4.087642
13,4.063954
14,4.055252
15,4.030402
16,4.007616
17,3.992449
18,3.987854
19,3.961412
20,3.943931
21,3.934819
22,3.924238
23,3.903457
24,3.882723
25,3.860029
26,3.83723
27,3.826215
28,3.824457
29,3.8206
30,3.801816
31,3.768904
32,3.759561
33,3.732938
34,3.731363
35,3.724633
36,3.703079
37,3.699357
38,3.66961
39,3.668411
40,3.639283
41,3.643229
42,3.620345
43,3.612542
44,3.590879
45,3.584818
46,3.567453
47,3.562254
48,3.565595
49,3.534613
50,3.513764
51,3.515013
52,3.521529
53,3.493724
54,3.500411
55,3.479935
56,3.479491
57,3.467126
58,3.446152
59,3.444719
60,3.43636
61,3.430225
62,3.415776
63,3.406405
64,3.391151
65,3.40576
66,3.372382
67,3.386266
68,3.348637
69,3.357136
70,3.338654
71,3.341903
72,3.327866
73,3.324045
74,3.318358
75,3.303499
76,3.307087
77,3.296298
78,3.279772
79,3.292432
80,3.274088
81,3.25816
82,3.248025
83,3.247954
84,3.25712
85,3.232928
86,3.246588
87,3.25423
88,3.226615
89,3.223655
90,3.208217
91,3.194213
92,3.211621
93,3.19372
94,3.200639
95,3.167628
96,3.163877
97,3.193472
98,3.150949
99,3.151919
100,3.14817
101,3.145715
102,3.139265
103,3.134168
104,3.124812
105,3.106968
106,3.123028
107,3.097285
108,3.105044
109,3.096167
110,3.0909
111,3.08457
112,3.073765
113,3.074209
114,3.084293
115,3.047172
116,3.063415
117,3.05536
118,3.049075
119,3.037863
120,3.040722
121,3.026026
122,3.030935
123,3.026051
124,3.034821
125,3.015926
126,3.011565
127,3.004901
128,3.012275
129,2.996099
130,2.990907
131,2.984208
132,2.981426
133,2.999073
134,2.966356
135,2.965477
136,2.964843
137,2.953705
138,2.95473
139,2.953186
140,2.950361
141,2.943648
142,2.938175
143,2.930246
144,2.932334
145,2.927741
146,2.930112
147,2.924056
148,2.925671
149,2.907115
150,2.907249
151,2.906412
152,2.913082
153,2.914035
154,2.885422
155,2.899088
156,2.872192
157,2.876158
158,2.887115
159,2.869932
160,2.870118
161,2.863682
162,2.852189
163,2.854058
164,2.843627
165,2.844271
166,2.849513
167,2.847476
168,2.840675
169,2.827645
170,2.837234
171,2.839247
172,2.83455
173,2.813723
174,2.825889
175,2.809649
176,2.814556
177,2.805161
178,2.817857
179,2.804452
180,2.798739
181,2.78873
182,2.77289
183,2.79691
184,2.764328
185,2.768487
186,2.778701
187,2.777933
188,2.758439
189,2.741017
190,2.758908
191,2.76068
192,2.747572
193,2.734366
194,2.757326
195,2.747377
196,2.743541
197,2.726168
198,2.731029
199,2.730859
200,2.714322
201,2.727246
202,2.714475
203,2.719227
204,2.702775
205,2.71248
206,2.709195
207,2.700374
208,2.703319
209,2.695495
210,2.68721
211,2.674328
212,2.69313
213,2.675648
214,2.671777
215,2.671428
216,2.674452
217,2.651869
218,2.66862
219,2.65297
220,2.651859
221,2.645473
222,2.667408
223,2.650668
224,2.655845
225,2.63437
226,2.651737
227,2.637301
228,2.644453
229,2.639751
230,2.643843
231,2.631849
232,2.62662
233,2.648607
234,2.634982
235,2.622186
236,2.616593
237,2.601434
238,2.599457
239,2.613541
240,2.612501
241,2.598811
242,2.579991
243,2.598382
244,2.598201
