round,value
0,2.298411
1,2.208224
2,2.154851
3,2.11862
4,2.078874
5,1.986541
6,2.001206
7,2.08705
8,2.014183
9,1.997087
10,1.897687
11,1.898859
12,1.924525
13,1.907364
14,1.848389
15,1.991582
16,1.824977
17,1.817061
18,1.859443
19,1.851983
20,1.843816
21,1.783896
22,1.770899
23,1.770694
24,1.988686
25,1.717946
26,1.751237
27,1.731392
28,1.673091
29,1.641556
30,1.653395
31,1.634832
32,1.670273
33,1.801808
34,1.683969
35,1.655581
36,1.701696
37,1.677787
38,1.632381
39,1.632203
40,1.598458
41,1.743432
42,1.592559
43,1.685481
44,1.609935
45,1.638178
46,1.579511
47,1.555478
48,1.556498
49,1.599041
50,1.540706
51,1.583404
52,1.512406
53,1.52225
54,1.563211
55,1.546989
56,1.457712
57,1.50192
58,1.456825
59,1.483289
60,1.430259
61,1.458325
62,1.548057
63,1.525241
64,1.571478
65,1.539415
66,1.483425
67,1.451968
68,1.414912
69,1.366201
70,1.448504
71,1.407643
72,1.457011
73,1.377618
74,1.416436
75,1.434807
76,1.352631
77,1.386628
78,1.435639
79,1.373591
80,1.374515
81,1.400606
82,1.422563
83,1.456439
84,1.42411
85,1.371817
86,1.399452
87,1.361324
88,1.346701
89,1.363165
90,1.324501
91,1.348979
92,1.439062
93,1.385778
94,1.317086
95,1.323513
96,1.286099
97,1.362542
98,1.301082
99,1.432334
100,1.33537
101,1.268954
102,1.313641
103,1.250418
104,1.354807
105,1.389521
106,1.280142
107,1.324136
108,1.322235
109,1.318383
110,1.268888
111,1.260004
112,1.265238
113,1.27109
114,1.367498
115,1.272212
116,1.246759
117,1.202992
118,1.265928
119,1.280851
120,1.30188
121,1.187241
122,1.206388
123,1.229125
124,1.199731
125,1.210181
126,1.19581
127,1.199522
128,1.312095
129,1.141443
130,1.227819
131,1.210775
132,1.156936
133,1.133827
134,1.179162
135,1.196969
136,1.201969
137,1.204503
138,1.189672
139,1.111664
140,1.150696
141,1.144637
142,1.12483
143,1.18329
144,1.138562
145,1.094591
146,1.081907
147,1.112856
148,1.155442
149,1.102389
150,1.139784
151,1.076282
152,1.201455
153,1.069431
154,1.122962
155,1.080306
156,1.124709
