round,value
0,2.282562
1,2.224601
2,2.170072
3,2.144757
4,2.110068
5,2.054009
6,2.049461
7,2.046005
8,2.020083
9,1.997348
10,1.995904
11,1.950309
12,1.987247
13,1.92961
14,1.976109
15,1.888182
16,1.889034
17,1.889587
18,1.876168
19,1.8884
20,1.809921
21,1.81241
22,1.80385
23,1.841283
24,1.810866
25,1.760079
26,1.759953
27,1.76058
28,1.739027
29,1.728546
30,1.741171
31,1.730361
32,1.724399
33,1.699996
34,1.687585
35,1.677425
36,1.69741
37,1.647222
38,1.677956
39,1.672576
40,1.643434
41,1.686286
42,1.619022
43,1.619763
44,1.633333
45,1.650802
46,1.625622
47,1.613555
48,1.614603
49,1.638596
50,1.616836
51,1.601667
52,1.573165
53,1.560993
54,1.562953
55,1.558156
56,1.587944
57,1.605523
58,1.554298
59,1.616214
60,1.566851
61,1.521454
62,1.535741
63,1.527439
64,1.532993
65,1.522966
66,1.533761
67,1.521936
68,1.480688
69,1.504409
70,1.493587
71,1.468973
72,1.455741
73,1.455641
74,1.480194
75,1.490016
76,1.457919
77,1.450623
78,1.452596
79,1.480152
80,1.437825
81,1.46486
82,1.422024
83,1.432151
84,1.427128
85,1.425872
86,1.463354
87,1.418394
88,1.413685
89,1.447505
90,1.398952
91,1.4371
92,1.400995
93,1.392774
94,1.406605
95,1.410818
96,1.379278
97,1.365286
98,1.42477
99,1.411881
100,1.371322
101,1.372061
102,1.371751
103,1.35499
104,1.367893
105,1.383567
106,1.345121
107,1.358179
108,1.377129
109,1.352565
110,1.331741
111,1.324242
112,1.325102
113,1.315006
114,1.319408
115,1.349157
116,1.350412
117,1.302885
118,1.343759
119,1.331171
120,1.307849
121,1.317362
122,1.303919
123,1.306712
124,1.304273
125,1.326441
126,1.291781
127,1.320047
128,1.302906
129,1.292407
130,1.328123
131,1.256044
132,1.247974
133,1.257557
134,1.257452
135,1.244229
136,1.249574
137,1.271708
138,1.257267
139,1.242631
140,1.260505
141,1.218883
142,1.228649
143,1.25112
144,1.236315
145,1.250876
146,1.2338
147,1.232638
148,1.214804
149,1.208312
150,1.256293
151,1.202564
152,1.206611
153,1.204954
154,1.197451
155,1.212898
156,1.217499
157,1.193364
158,1.225341
159,1.196574
160,1.182606
161,1.17198
162,1.215698
163,1.172318
164,1.174987
165,1.176986
166,1.164034
167,1.149948
168,1.17862
169,1.15907
170,1.147425
171,1.150832
172,1.149482
173,1.163196
174,1.155974
175,1.136149
176,1.128526
177,1.12855
178,1.150025
179,1.140826
180,1.112491
181,1.165769
182,1.110782
183,1.150955
184,1.121228
185,1.110279
186,1.123407
187,1.102692
188,1.099853
189,1.114875
190,1.125833
191,1.115147
192,1.11363
193,1.092137
194,1.097051
195,1.079092
196,1.065329
197,1.068274
198,1.08395
199,1.075974
200,1.074188
201,1.092265
202,1.068689
203,1.060224
204,1.075518
205,1.058967
206,1.074726
207,1.072304
208,1.087338
209,1.052943
210,1.052687
211,1.034511
212,1.039308
213,1.025317
214,1.030735
215,1.030629
216,1.060163
217,1.032506
218,1.021238
219,1.034332
220,1.002037
221,1.02489
222,1.015942
223,1.025497
224,0.999657
225,1.038692
226,1.068055
227,1.017421
228,1.025586
229,1.039181
230,1.002514
231,1.005307
232,0.970959
233,0.992248
234,1.010604
235,0.978288
236,0.99516
237,0.973181
238,1.00441
239,0.982789
240,0.974223
241,0.963061
242,0.955615
243,0.96928
244,0.95637
245,0.970978
246,0.973126
247,0.955563
248,0.995399
249,0.95153
250,0.983054
251,0.981849
252,0.941204
253,0.941048
254,0.926012
255,0.960582
256,0.933478
257,0.980151
258,0.967203
259,0.951928
260,0.974627
261,0.943925
262,0.967563
263,0.920233
264,0.924505
265,0.941889
266,0.920311
267,0.933284
268,0.925413
269,0.907762
270,0.914301
271,0.895592
272,0.911683
273,0.911399
274,0.903437
275,0.893117
276,0.899656
277,0.955966
278,0.891751
279,0.90861
280,0.884116
281,0.888291
282,0.90435
283,0.901167
284,0.877192
285,0.89397
286,0.881406
287,0.87569
288,0.878482
289,0.876171
290,0.894643
291,0.859353
292,0.874976
293,0.877602
294,0.866638
295,0.865787
296,0.884717
297,0.868849
298,0.859627
299,0.861919
300,0.874671
301,0.855227
302,0.832034
303,0.872355
304,0.874064
305,0.832185
306,0.843075
307,0.846187
308,0.879457
309,0.842011
310,0.831402
311,0.835296
312,0.831054
313,0.853101
314,0.821956
315,0.826255
316,0.858316
317,0.821821
318,0.852573
319,0.828596
320,0.827491
321,0.839904
322,0.814368
323,0.839731
324,0.84575
325,0.802968
326,0.839036
327,0.796195
328,0.810811
329,0.816504
330,0.800111
331,0.803169
332,0.809146
333,0.821057
334,0.8369
335,0.823262
336,0.808114
337,0.801435
338,0.778602
339,0.78103
340,0.782836
341,0.796792
342,0.7917
343,0.799126
344,0.783694
345,0.774153
346,0.77744
347,0.81816
348,0.792995
349,0.780426
350,0.770101
351,0.769428
352,0.769536
353,0.760043
354,0.767184
355,0.769275
356,0.765707
357,0.770963
358,0.766057
359,0.765174
360,0.764196
361,0.766813
362,0.753786
363,0.766901
364,0.757193
365,0.782677
366,0.791458
367,0.7548
368,0.773796
369,0.772362
370,0.728265
371,0.792123
372,0.733891
373,0.727336
374,0.744725
375,0.752932
376,0.717943
377,0.752811
378,0.753279
379,0.734916
380,0.722865
381,0.758074
382,0.729703
383,0.733796
384,0.729941
385,0.713613
386,0.709312
387,0.728226
388,0.706931
389,0.711271
390,0.707511
391,0.718383
392,0.700792
393,0.707787
394,0.700926
395,0.701651
396,0.715104
397,0.708995
398,0.704196
399,0.686622
400,0.69749
401,0.691265
402,0.709368
403,0.685942
404,0.695692
405,0.703495
406,0.689181
407,0.687772
408,0.712896
409,0.676578
410,0.672915
411,0.681951
412,0.701776
413,0.680864
414,0.665315
415,0.662636
416,0.679558
417,0.675221
418,0.660046
419,0.66221
420,0.670841
421,0.657626
422,0.662171
423,0.679976
424,0.702579
425,0.650332
426,0.646962
427,0.662394
428,0.664733
429,0.659019
430,0.68319
431,0.656262
432,0.665887
433,0.647888
434,0.671201
435,0.667316
436,0.644021
437,0.661994
438,0.651414
439,0.672078
440,0.642039
441,0.633639
442,0.627167
443,0.63204
444,0.64675
445,0.655756
446,0.638464
447,0.630015
448,0.662565
449,0.616739
450,0.627528
451,0.618829
452,0.632917
453,0.617078
454,0.64572
455,0.614704
456,0.645356
457,0.627628
458,0.635005
459,0.61301
460,0.623887
461,0.61285
462,0.63093
463,0.614424
464,0.631354
465,0.639431
466,0.600017
