round,value
0,2.312801
1,2.241646
2,2.166658
3,2.161019
4,2.088698
5,2.039968
6,2.025021
7,2.007821
8,1.993032
9,1.985948
10,1.968988
11,1.936756
12,1.936403
13,1.920724
14,1.91447
15,1.902452
16,1.879445
17,1.870829
18,1.86003
19,1.879275
20,1.865161
21,1.821472
22,1.785447
23,1.78309
24,1.781498
25,1.767277
26,1.754996
27,1.733626
28,1.732271
29,1.706791
30,1.703572
31,1.68766
32,1.674638
33,1.682161
34,1.661917
35,1.675288
36,1.647162
37,1.631677
38,1.636252
39,1.616217
40,1.618001
41,1.601742
42,1.588229
43,1.585783
44,1.592767
45,1.622371
46,1.584549
47,1.590816
48,1.594522
49,1.551123
50,1.529275
51,1.538461
52,1.534456
53,1.537644
54,1.531724
55,1.514611
56,1.512574
57,1.509087
58,1.504873
59,1.499653
60,1.497101
61,1.496957
62,1.498163
63,1.4732
64,1.463366
65,1.478158
66,1.489737
67,1.45305
68,1.438421
69,1.452399
70,1.448381
71,1.433825
72,1.45572
73,1.410635
74,1.429201
75,1.451263
76,1.420965
77,1.387586
78,1.395727
79,1.402638
80,1.416481
81,1.383265
82,1.41719
83,1.388853
84,1.356306
85,1.370372
86,1.353851
87,1.374093
88,1.340327
89,1.364171
90,1.331413
91,1.328654
92,1.341078
93,1.357273
94,1.359601
95,1.323832
96,1.321806
97,1.306212
98,1.338841
99,1.319681
100,1.283608
101,1.344255
102,1.290643
103,1.302727
104,1.310223
105,1.294715
106,1.266973
107,1.280879
108,1.266046
109,1.252376
110,1.250948
111,1.261906
112,1.255675
113,1.272687
114,1.229334
115,1.223991
116,1.259904
117,1.228261
118,1.201506
119,1.219499
120,1.242667
121,1.213889
122,1.237263
123,1.20494
124,1.200114
125,1.18637
126,1.195891
127,1.243592
128,1.166494
129,1.193499
130,1.158695
131,1.167957
132,1.15901
133,1.159861
134,1.158018
135,1.130265
136,1.149725
137,1.153514
138,1.160361
139,1.114852
140,1.129134
141,1.135606
142,1.104277
143,1.148895
144,1.115653
145,1.096809
146,1.107196
147,1.11515
148,1.105231
149,1.082314
150,1.066105
151,1.07674
152,1.055151
153,1.099834
154,1.071405
155,1.073201
156,1.056471
157,1.051702
158,1.023473
159,1.039109
160,1.036889
161,1.051981
162,1.018925
163,1.03971
164,1.016497
165,1.027601
166,1.006322
167,0.989249
168,1.000363
169,1.005015
170,1.009087
171,0.9976
172,0.976173
173,0.964585
174,0.987752
175,0.961595
176,0.973478
177,0.974892
178,0.974789
179,0.96367
180,0.934951
181,0.960964
182,0.95649
183,0.97715
184,0.943732
185,0.930643
186,0.906473
187,0.913125
188,0.916247
189,0.918384
190,0.923064
191,0.918255
192,0.885599
193,0.907027
194,0.895019
195,0.867862
196,0.922425
197,0.853406
198,0.87862
199,0.867481
200,0.875325
201,0.873227
202,0.873608
203,0.839294
204,0.859919
205,0.854601
206,0.848676
207,0.854361
208,0.884798
209,0.838236
210,0.860237
211,0.849678
212,0.816311
213,0.824916
214,0.812313
215,0.819571
216,0.80766
217,0.798061
218,0.798604
219,0.827838
220,0.815376
221,0.818671
222,0.787371
223,0.792916
224,0.822249
225,0.803789
226,0.813732
227,0.77957
228,0.791987
229,0.800507
230,0.766579
231,0.765771
232,0.763995
233,0.759929
234,0.744007
235,0.764381
236,0.763103
237,0.756691
238,0.768022
239,0.747822
240,0.748442
241,0.740134
242,0.745797
243,0.740801
244,0.747344
245,0.724267
246,0.723766
247,0.706737
248,0.735718
249,0.753228
250,0.719137
251,0.70631
252,0.70941
253,0.731341
254,0.719161
255,0.688646
256,0.692221
257,0.686134
258,0.712339
259,0.700741
260,0.698272
261,0.68926
262,0.696454
263,0.673764
264,0.676331
265,0.672077
266,0.673842
267,0.696803
268,0.664245
269,0.665932
270,0.673024
271,0.665353
272,0.685767
273,0.677996
274,0.680734
275,0.659739
276,0.65127
277,0.650152
278,0.679153
279,0.632359
280,0.663183
281,0.673235
282,0.64525
283,0.642601
284,0.623264
285,0.623202
286,0.628369
287,0.623803
288,0.64398
289,0.627152
290,0.60233
291,0.630544
292,0.627777
293,0.614649
294,0.669868
295,0.630545
296,0.611295
297,0.596466
298,0.60256
299,0.593054
300,0.628845
301,0.601942
302,0.600787
303,0.596335
304,0.598878
305,0.596331
306,0.581988
307,0.574168
308,0.575773
309,0.593842
310,0.570938
311,0.583125
312,0.602366
313,0.564592
314,0.574841
315,0.575982
316,0.56665
317,0.632892
318,0.583302
319,0.588375
320,0.569456
321,0.592168
322,0.556608
323,0.573312
324,0.559554
325,0.549015
326,0.546342
327,0.553107
328,0.540902
329,0.538143
330,0.532215
331,0.567401
332,0.546175
333,0.561329
334,0.562126
335,0.531614
336,0.537933
337,0.528182
338,0.544678
339,0.522377
340,0.516145
341,0.520833
342,0.536071
343,0.524606
344,0.54348
345,0.536072
346,0.51367
347,0.510736
348,0.527214
349,0.502813
350,0.498663
351,0.507077
352,0.562616
353,0.512907
354,0.536853
355,0.535867
356,0.5224
357,0.53437
358,0.525596
359,0.514868
360,0.519889
361,0.512559
362,0.513426
363,0.546245
364,0.491962
365,0.513598
366,0.497899
367,0.486506
368,0.503955
369,0.524533
370,0.500833
371,0.502618
372,0.491212
373,0.48257
374,0.484981
375,0.504353
376,0.46656
377,0.48554
378,0.497177
379,0.477776
380,0.469997
381,0.474297
382,0.524526
383,0.459306
384,0.494583
385,0.484596
386,0.47046
387,0.454134
388,0.45534
389,0.457545
390,0.462342
391,0.445077
392,0.452678
393,0.451605
394,0.456917
395,0.449064
396,0.451037
397,0.457944
398,0.43956
399,0.476138
400,0.490813
401,0.443564
402,0.456548
403,0.445377
404,0.447916
405,0.452595
406,0.44568
407,0.429969
408,0.434935
409,0.436803
410,0.433285
411,0.446607
412,0.449705
413,0.436159
414,0.439464
415,0.456139
416,0.439339
417,0.440024
418,0.417524
419,0.423696
420,0.435742
421,0.423143
422,0.486006
423,0.426916
424,0.436308
425,0.436966
426,0.433524
427,0.428254
428,0.42407
429,0.427526
430,0.452154
431,0.428398
432,0.443496
433,0.437361
434,0.434815
435,0.451685
436,0.448102
437,0.421307
438,0.439747
439,0.446092
440,0.410737
441,0.394617
442,0.430414
443,0.408838
444,0.41769
445,0.4234
446,0.462113
447,0.467677
448,0.42822
449,0.442338
