round,value
0,2.289464
1,2.21829
2,2.163655
3,2.129759
4,2.088252
5,2.051574
6,2.045529
7,2.034668
8,2.006043
9,1.982166
10,1.982064
11,1.953889
12,1.960197
13,1.926764
14,1.946591
15,1.901305
16,1.893759
17,1.878346
18,1.877316
19,1.869645
20,1.832909
21,1.815181
22,1.80666
23,1.821777
24,1.821464
25,1.779955
26,1.779028
27,1.769685
28,1.759556
29,1.758374
30,1.753941
31,1.751382
32,1.741506
33,1.720159
34,1.720155
35,1.702256
36,1.713447
37,1.688851
38,1.704318
39,1.689549
40,1.666167
41,1.67746
42,1.658418
43,1.655149
44,1.648072
45,1.650821
46,1.642273
47,1.633845
48,1.633841
49,1.637831
50,1.646496
51,1.61917
52,1.602038
53,1.601967
54,1.607019
55,1.598002
56,1.602392
57,1.59556
58,1.580301
59,1.590495
60,1.570123
61,1.550715
62,1.558543
63,1.552735
64,1.551073
65,1.543848
66,1.545156
67,1.537495
68,1.516713
69,1.527613
70,1.518754
71,1.509125
72,1.503135
73,1.503911
74,1.503901
75,1.505558
76,1.495762
77,1.50027
78,1.490016
79,1.507277
80,1.48216
81,1.500409
82,1.477058
83,1.477817
84,1.473264
85,1.46779
86,1.487919
87,1.46565
88,1.464458
89,1.474787
90,1.44474
91,1.467119
92,1.439552
93,1.438661
94,1.438724
95,1.438086
96,1.418911
97,1.414825
98,1.441036
99,1.441433
100,1.409935
101,1.415851
102,1.418099
103,1.397538
104,1.405787
105,1.401144
106,1.39121
107,1.414858
108,1.393621
109,1.38015
110,1.368601
111,1.380348
112,1.360875
113,1.353722
114,1.364
115,1.3722
116,1.352955
117,1.349475
118,1.357155
119,1.346239
120,1.343898
121,1.344144
122,1.336159
123,1.330315
124,1.340347
125,1.34795
126,1.326811
127,1.365054
128,1.338038
129,1.331056
130,1.344571
131,1.315919
132,1.310883
133,1.309118
134,1.306825
135,1.306163
136,1.29885
137,1.288663
138,1.290722
139,1.288562
140,1.298841
141,1.283828
142,1.278271
143,1.267047
144,1.27574
145,1.287613
146,1.285776
147,1.262662
148,1.267133
149,1.270962
150,1.266126
151,1.252771
152,1.256465
153,1.247237
154,1.246367
155,1.229303
156,1.255553
157,1.23841
158,1.244586
159,1.23377
160,1.238178
161,1.22104
162,1.247875
163,1.229561
164,1.219885
165,1.21291
166,1.204691
167,1.200489
168,1.201205
169,1.204381
170,1.218818
171,1.20423
172,1.198843
173,1.203436
174,1.195098
175,1.178808
176,1.177322
177,1.178027
178,1.174131
179,1.17599
180,1.166657
181,1.182213
182,1.153984
183,1.174231
184,1.155824
185,1.150687
186,1.162858
187,1.148424
188,1.139009
189,1.141065
190,1.154804
191,1.133108
192,1.152733
193,1.133924
194,1.143871
195,1.128966
196,1.12294
197,1.117437
198,1.122312
199,1.112224
200,1.107933
201,1.12509
202,1.109006
203,1.096678
204,1.108099
205,1.1116
206,1.107445
207,1.094066
208,1.099526
209,1.075449
210,1.085427
211,1.071602
212,1.070131
213,1.070146
214,1.079227
215,1.082469
216,1.086628
217,1.07761
218,1.071308
219,1.072863
220,1.050668
221,1.060694
222,1.05543
223,1.066088
224,1.04818
225,1.054876
226,1.061279
227,1.05341
228,1.053264
229,1.063264
230,1.033376
231,1.04655
232,1.032237
233,1.043404
234,1.038624
235,1.028006
236,1.018934
237,1.02289
238,1.052301
239,1.036976
240,1.026184
241,1.014647
242,1.018477
243,1.018884
244,1.000922
245,1.006044
246,1.00065
247,1.009609
248,1.014276
249,0.989625
250,0.990495
251,0.993715
252,0.991789
253,0.982549
254,0.977331
255,0.988858
256,0.977859
257,0.989931
258,0.976012
259,0.983991
260,0.969812
261,0.956854
262,0.963116
263,0.954315
264,0.964757
265,0.977291
266,0.963089
267,0.961541
268,0.963504
269,0.947853
270,0.943984
271,0.934734
272,0.936117
273,0.948356
274,0.944176
275,0.931433
276,0.930781
277,0.950959
