round,value
0,2.344006
1,2.316581
2,2.247288
3,2.175033
4,2.200632
5,2.185415
6,2.204744
7,2.145188
8,2.107139
9,2.058165
10,2.062983
11,2.10503
12,2.021985
13,2.063918
14,2.06463
15,2.045327
16,2.000527
17,2.079913
18,2.02987
19,1.971205
20,1.998271
21,1.939149
22,1.907734
23,1.918767
24,1.929448
25,2.007349
26,1.946942
27,1.93172
28,1.862946
29,1.896565
30,1.884027
31,1.870082
32,1.853261
33,1.812552
34,1.828551
35,1.821654
36,1.805374
37,1.81348
38,1.775133
39,1.81115
40,1.80034
41,1.784375
42,1.753766
43,1.827222
44,1.794446
45,1.765394
46,1.766076
47,1.828865
48,1.723483
49,1.757914
50,1.756406
51,1.73217
52,1.697796
53,1.700901
54,1.744496
55,1.686177
56,1.664666
57,1.697078
58,1.742267
59,1.724703
60,1.672863
61,1.644167
62,1.664201
63,1.634289
64,1.658152
65,1.673302
66,1.618637
67,1.646529
68,1.617209
69,1.664242
70,1.619578
71,1.625947
72,1.634958
73,1.623119
74,1.610985
75,1.651605
76,1.635335
77,1.585704
78,1.585634
79,1.631426
80,1.605798
81,1.580072
82,1.555118
83,1.588513
84,1.56652
85,1.548394
86,1.554949
87,1.576053
88,1.534996
89,1.533959
90,1.595955
91,1.53696
92,1.512715
93,1.519748
94,1.540086
95,1.516379
96,1.513488
97,1.518696
98,1.525664
99,1.541721
100,1.543243
101,1.490189
102,1.502404
103,1.517177
104,1.520425
105,1.484612
106,1.494629
107,1.483107
108,1.505264
109,1.520129
110,1.476529
111,1.472007
112,1.471747
113,1.472088
114,1.487016
115,1.459123
116,1.442287
117,1.470165
118,1.449941
119,1.422574
120,1.430295
121,1.446524
122,1.452362
123,1.424431
124,1.425043
125,1.425853
126,1.425917
127,1.433786
128,1.434472
129,1.423114
130,1.435817
131,1.402412
132,1.411114
133,1.435219
134,1.402909
135,1.40332
136,1.432771
137,1.391941
138,1.406954
139,1.374763
140,1.403618
141,1.378388
142,1.382196
143,1.417686
144,1.375012
145,1.388806
146,1.38811
147,1.393886
148,1.363079
149,1.397455
150,1.343142
151,1.393761
152,1.358445
153,1.347884
154,1.346109
155,1.360572
156,1.364402
157,1.382413
158,1.360689
159,1.340296
160,1.344531
161,1.314778
162,1.299193
163,1.306728
164,1.331174
165,1.299146
166,1.315417
167,1.277699
168,1.295756
169,1.313398
170,1.307239
171,1.342832
172,1.275419
173,1.31104
174,1.323217
175,1.283028
176,1.278799
177,1.281041
178,1.298115
179,1.262477
180,1.311297
181,1.264517
182,1.278221
183,1.250215
184,1.250112
185,1.233003
186,1.261097
187,1.259233
188,1.252235
189,1.228761
190,1.243234
191,1.249836
192,1.235498
193,1.220768
194,1.23236
195,1.211611
196,1.19391
197,1.183974
198,1.197563
199,1.208753
200,1.218195
201,1.21641
202,1.160138
203,1.168385
204,1.203478
205,1.168935
206,1.21697
207,1.209387
208,1.173253
209,1.153284
210,1.200033
211,1.143612
212,1.1431
213,1.153946
214,1.170146
215,1.136522
216,1.154207
217,1.183924
218,1.131227
219,1.154271
220,1.142877
221,1.155284
222,1.135956
223,1.093591
224,1.158394
225,1.104481
226,1.117631
227,1.137294
228,1.094628
229,1.101573
230,1.08973
231,1.097597
232,1.104699
233,1.093229
234,1.079862
235,1.091961
236,1.06413
237,1.069353
238,1.093921
239,1.08017
240,1.083678
241,1.05068
242,1.093095
243,1.042835
244,1.067517
245,1.058778
246,1.033645
247,1.090154
248,1.051613
249,1.087947
250,1.050059
251,1.040638
252,1.042069
253,1.036198
254,1.026271
255,1.0421
256,1.031501
257,1.041498
258,1.034424
259,1.018794
260,1.021563
261,0.998489
262,0.992822
263,1.061068
264,1.007088
265,0.997817
266,0.999986
267,1.013646
268,1.017252
269,0.988959
270,0.988228
271,0.984153
272,0.990266
273,0.958968
274,0.970533
275,0.965524
276,0.975789
277,0.979761
278,0.966387
279,0.956612
280,0.968296
281,0.940841
282,0.995858
283,0.947175
284,0.96297
285,0.959001
286,0.973485
287,0.952319
288,0.934942
289,0.935261
290,0.920635
291,0.926424
292,0.933726
293,0.914025
294,0.982168
295,0.941544
296,0.907593
297,0.954692
298,0.902837
299,0.936572
300,0.897653
301,0.912314
302,0.895369
303,0.90819
304,0.912118
305,0.909685
306,0.893157
307,0.885304
308,0.920986
309,0.90031
310,0.878255
311,0.889554
312,0.87582
313,0.898728
314,0.863049
315,0.870992
316,0.893688
317,0.881088
318,0.895352
319,0.905881
320,0.884078
321,0.851051
322,0.892958
323,0.854072
324,0.858497
325,0.869678
326,0.834949
327,0.841055
328,0.846202
329,0.85032
330,0.830689
331,0.852171
332,0.841222
333,0.82732
334,0.844614
335,0.862909
336,0.862149
337,0.8524
338,0.83896
339,0.818154
340,0.827333
341,0.825257
342,0.831397
343,0.817548
344,0.805036
345,0.807732
346,0.815069
347,0.806192
348,0.825544
349,0.803041
350,0.821145
351,0.807546
352,0.80098
353,0.81926
354,0.796441
355,0.816106
356,0.801174
357,0.801301
358,0.813737
359,0.783637
360,0.801477
361,0.848728
362,0.779847
363,0.781224
364,0.798022
365,0.767373
366,0.765645
367,0.78762
368,0.807766
369,0.772442
370,0.78588
371,0.77693
372,0.781243
373,0.754855
374,0.756148
375,0.758284
376,0.757713
377,0.784847
378,0.766932
379,0.778152
380,0.742089
381,0.742745
382,0.743777
383,0.740348
384,0.751117
385,0.751372
386,0.718365
387,0.737253
388,0.73367
389,0.746651
390,0.746803
391,0.738488
392,0.757083
393,0.746658
394,0.755885
395,0.749815
396,0.740279
397,0.733259
398,0.758871
399,0.736619
400,0.743102
401,0.714588
402,0.748417
403,0.716729
404,0.727561
405,0.705757
406,0.716568
407,0.7053
408,0.728553
409,0.706322
410,0.718292
411,0.693747
412,0.680507
413,0.714976
414,0.694459
415,0.698205
416,0.718398
417,0.707367
418,0.724231
419,0.708912
420,0.715417
421,0.677268
422,0.727396
423,0.674929
424,0.687558
425,0.670192
426,0.674171
427,0.67442
428,0.669167
429,0.658099
430,0.686467
431,0.6619
432,0.659632
433,0.668273
434,0.712133
435,0.675176
436,0.662427
437,0.655725
438,0.664263
439,0.646975
440,0.65511
441,0.675519
442,0.652529
443,0.66136
444,0.645149
445,0.647813
446,0.709579
447,0.64171
448,0.654457
449,0.655885
450,0.652789
451,0.650856
452,0.659118
453,0.65833
454,0.627164
455,0.678532
456,0.635703
457,0.631444
458,0.620014
459,0.631118
460,0.640242
461,0.646836
462,0.649875
463,0.611994
464,0.630414
465,0.631972
466,0.636182
467,0.651229
468,0.649819
469,0.638747
470,0.623921
471,0.602089
472,0.629272
473,0.601691
474,0.641138
475,0.638854
476,0.620525
477,0.595148
478,0.592947
479,0.609062
480,0.640956
481,0.601135
482,0.609653
483,0.60436
484,0.618111
485,0.610651
486,0.589877
487,0.607394
488,0.637296
489,0.602342
490,0.598038
491,0.582525
492,0.618565
493,0.583153
494,0.619741
495,0.598468
496,0.598663
497,0.590906
498,0.593514
499,0.598689
500,0.585492
501,0.576526
502,0.584399
503,0.582995
504,0.586695
505,0.602981
506,0.588039
507,0.585258
508,0.560245
509,0.562015
510,0.573472
511,0.558158
512,0.573899
513,0.567423
514,0.610632
515,0.575747
516,0.561558
517,0.559821
518,0.631515
519,0.574107
520,0.553676
521,0.566087
522,0.562399
523,0.546935
524,0.559419
525,0.591534
526,0.550181
527,0.549384
528,0.540956
529,0.553251
530,0.539792
531,0.55757
532,0.549852
533,0.555103
534,0.573469
535,0.539293
536,0.550653
537,0.555648
538,0.545467
539,0.55011
540,0.565484
541,0.538812
542,0.530445
543,0.544656
544,0.546406
545,0.545543
546,0.535305
547,0.538037
548,0.528956
549,0.564273
550,0.570115
551,0.546293
552,0.528597
553,0.522678
554,0.53778
555,0.51922
556,0.532698
557,0.540186
558,0.521939
559,0.536714
560,0.539718
561,0.520004
562,0.554266
563,0.505855
564,0.52684
565,0.497069
566,0.500764
567,0.518918
568,0.510404
569,0.49909
570,0.495667
571,0.506471
572,0.505023
573,0.496758
574,0.514685
575,0.503702
576,0.499554
577,0.521293
578,0.522956
579,0.496355
580,0.504757
581,0.490957
582,0.501604
583,0.511098
584,0.501686
585,0.500676
586,0.500376
587,0.490222
588,0.50106
589,0.493567
590,0.499423
591,0.497001
592,0.525939
593,0.492282
594,0.512492
595,0.495001
596,0.475074
597,0.500014
598,0.472643
599,0.478507
600,0.47318
601,0.480734
602,0.470571
603,0.484559
604,0.468715
605,0.496499
606,0.478102
607,0.465513
608,0.475648
609,0.471859
610,0.530634
611,0.481286
612,0.461628
613,0.483308
614,0.461024
615,0.469566
616,0.465689
617,0.489679
618,0.477473
619,0.47317
620,0.480444
621,0.478918
622,0.455253
623,0.479453
624,0.453513
625,0.467893
626,0.448969
627,0.474912
628,0.468402
629,0.464796
630,0.455159
631,0.485068
632,0.482856
633,0.466634
634,0.502002
635,0.457334
636,0.456978
637,0.467877
638,0.465218
639,0.446709
640,0.459704
641,0.470118
642,0.44367
643,0.464535
644,0.448638
645,0.451782
646,0.437881
647,0.451496
648,0.444715
649,0.459597
650,0.440318
651,0.430464
652,0.433588
653,0.459625
654,0.42663
655,0.458875
656,0.456
657,0.440551
658,0.466377
659,0.445906
660,0.42513
661,0.417609
662,0.430762
663,0.429126
664,0.434275
665,0.424261
666,0.443418
667,0.439402
668,0.435118
669,0.425734
670,0.425886
671,0.417096
672,0.43992
673,0.408868
674,0.421033
675,0.416092
676,0.42273
677,0.407038
678,0.428879
679,0.419511
680,0.426137
681,0.411009
682,0.409592
683,0.414868
684,0.417505
685,0.41001
686,0.403475
687,0.415401
688,0.409709
689,0.403736
690,0.426736
691,0.41159
692,0.423735
693,0.419817
694,0.402844
695,0.397053
696,0.431525
697,0.404459
698,0.406359
699,0.401828
700,0.423553
701,0.406808
702,0.407256
703,0.42023
704,0.402832
705,0.416048
706,0.395299
707,0.426166
708,0.405611
709,0.394302
710,0.390318
711,0.385786
712,0.439879
713,0.391345
714,0.430701
715,0.388489
716,0.414154
717,0.393729
718,0.40014
719,0.381562
720,0.409939
721,0.400638
722,0.396806
723,0.389626
724,0.44078
725,0.396766
726,0.383157
727,0.371447
728,0.396419
729,0.382946
730,0.393978
731,0.421947
732,0.392501
733,0.370901
734,0.377324
735,0.372296
736,0.411191
737,0.38171
738,0.365859
739,0.375629
740,0.376785
741,0.375995
742,0.367907
743,0.386867
744,0.367236
745,0.380623
746,0.366602
747,0.376474
748,0.360064
749,0.371618
750,0.371239
751,0.363627
752,0.364116
753,0.362894
754,0.382056
755,0.364553
756,0.360178
757,0.358445
758,0.378928
759,0.361277
760,0.364934
761,0.353006
762,0.363152
763,0.357084
764,0.357511
765,0.369018
766,0.356345
767,0.363367
768,0.365978
769,0.351592
770,0.360674
771,0.413755
772,0.358112
773,0.371716
774,0.347743
775,0.375261
776,0.360308
777,0.352058
778,0.358771
779,0.358322
780,0.372095
781,0.362449
782,0.36862
783,0.362722
784,0.346508
785,0.362553
786,0.367925
787,0.344398
788,0.354787
789,0.351857
790,0.363761
791,0.357124
792,0.374521
793,0.342902
794,0.339508
795,0.342926
796,0.341369
797,0.353548
798,0.335811
799,0.36139
800,0.338823
801,0.339687
802,0.345051
803,0.336177
804,0.334952
805,0.344033
806,0.331427
807,0.329125
808,0.336614
809,0.331188
810,0.362397
811,0.334198
812,0.325185
813,0.333988
814,0.334148
815,0.339981
816,0.337204
817,0.317782
818,0.32707
819,0.32917
820,0.326223
821,0.31611
822,0.357606
823,0.324522
824,0.335737
825,0.327677
826,0.314576
827,0.348777
828,0.336927
829,0.322595
830,0.319889
831,0.315719
832,0.325215
833,0.31562
834,0.318565
835,0.322298
836,0.330505
837,0.324128
838,0.312018
839,0.346838
840,0.331626
841,0.318016
842,0.340675
843,0.320712
844,0.322195
845,0.318943
846,0.338367
847,0.308877
848,0.318375
849,0.328941
850,0.317213
851,0.306189
852,0.318547
853,0.32507
854,0.332848
855,0.300306
856,0.313332
857,0.315837
858,0.306714
859,0.305875
860,0.302381
861,0.308502
862,0.311086
863,0.333111
864,0.311515
865,0.323933
