time_sec,value
2.2738,3.727552
3.3126,3.705938
4.3523,3.583899
5.3961,3.604739
6.4512,3.507406
7.5004,3.505882
8.5433,3.382353
9.5987,3.326267
10.6415,3.33138
11.7054,3.269056
12.7527,3.267165
13.8654,3.180636
14.9192,3.13822
16.0242,3.116302
17.1137,3.166714
18.2001,3.046615
19.2942,2.99558
20.3785,3.029122
21.4674,2.954133
22.5571,2.924659
23.6449,2.908557
24.6969,2.875999
25.7497,2.828808
26.8036,2.7946
27.8592,2.789875
28.9193,2.740832
30.0119,2.72681
31.1047,2.722082
32.1976,2.67774
33.278,2.661554
34.3651,2.624205
35.4367,2.599012
36.5003,2.590167
37.5597,2.592178
38.6294,2.562888
39.6905,2.52796
40.749,2.514919
41.8049,2.522707
42.8571,2.530532
43.8981,2.477117
44.9473,2.487038
45.9888,2.431645
47.0414,2.405342
48.0947,2.403112
49.1444,2.405559
50.1935,2.365409
51.2362,2.360178
52.2841,2.352106
53.3289,2.391099
54.4089,2.331252
55.4517,2.343554
56.4942,2.285
57.5342,2.26606
58.57,2.287177
59.7085,2.271428
60.8183,2.274505
61.8922,2.233533
62.9978,2.224582
64.0685,2.242032
65.1518,2.196439
66.2599,2.199834
67.3326,2.173805
68.4202,2.172426
69.5016,2.187798
70.5885,2.133273
71.6204,2.145928
72.6801,2.150228
73.714,2.151142
74.8236,2.106308
75.8809,2.082221
76.9153,2.158584
77.9462,2.075347
78.9968,2.084113
80.0226,2.089898
81.077,2.068387
82.108,2.044092
83.1353,2.053299
84.1723,2.065403
85.2116,2.022819
86.2347,2.023638
87.2702,2.013672
88.3306,2.041743
89.3494,2.0228
90.3846,2.002576
91.4147,1.996866
92.4383,1.99457
93.4758,1.976304
94.5117,1.956845
95.5545,1.947866
96.5773,1.982285
97.6127,1.945304
98.6457,1.936193
99.6724,1.930748
100.7631,1.923391
101.8535,1.932503
102.9016,1.917574
103.9316,1.953073
104.9606,1.944148
105.9992,1.894879
107.0368,1.892824
108.0712,1.911432
109.1089,1.892333
110.1451,1.895062
111.1892,1.871595
112.2242,1.872748
113.267,1.860904
114.3093,1.854285
115.3532,1.867059
116.3937,1.845869
117.4651,1.894683
118.5081,1.843454
119.5455,1.836367
120.5869,1.843632
121.6266,1.8535
122.6731,1.827541
123.7169,1.82063
124.76,1.81973
125.8,1.821372
126.8456,1.811607
127.8698,1.815732
128.911,1.813212
129.9822,1.787834
131.0199,1.787775
132.0552,1.794791
133.0829,1.774281
134.1153,1.765173
135.1483,1.797031
136.1788,1.774887
137.2117,1.80113
138.2468,1.786261
139.2867,1.752839
140.3246,1.749504
141.3619,1.761841
142.3935,1.75957
143.4289,1.742595
144.4719,1.758881
145.5182,1.727633
146.5366,1.778857
147.5731,1.785776
148.6113,1.736453
149.669,1.710115
150.7217,1.721901
151.7739,1.707632
152.8211,1.70066
153.8751,1.708138
154.9399,1.709955
155.9995,1.72377
157.0507,1.698594
158.1144,1.703355
159.1568,1.701803
160.1894,1.686041
161.2149,1.682513
162.2701,1.679656
163.2891,1.69062
164.3144,1.692074
165.3304,1.701618
166.3529,1.668322
167.377,1.693027
168.4011,1.6857
169.4145,1.655318
170.4268,1.701246
171.4357,1.703697
172.4471,1.639827
173.4619,1.661462
174.4735,1.649682
175.4888,1.666508
176.5188,1.644783
177.547,1.671077
178.5537,1.644758
179.5616,1.658141
180.5995,1.665368
181.6037,1.676636
182.6131,1.727824
183.6201,1.633216
184.6179,1.619285
185.6456,1.658786
186.6723,1.650936
187.6942,1.636509
188.7253,1.612327
189.7596,1.617123
190.7842,1.640124
191.8129,1.611483
192.8526,1.635197
193.8851,1.626523
194.9169,1.615116
195.9443,1.612402
196.9701,1.62153
197.9882,1.602406
199.0072,1.615963
200.0345,1.632197
