time_sec,value
2.114,3.766343
3.0057,3.694064
3.8948,3.656443
4.7207,3.640821
5.5477,3.62289
6.3781,3.593103
7.2083,3.577107
8.0324,3.56696
8.8692,3.537597
9.7006,3.521742
10.5311,3.491231
11.3496,3.479168
12.1691,3.459657
12.9921,3.445467
13.8993,3.425299
14.7998,3.406058
15.7111,3.392691
16.6105,3.374934
17.5558,3.359263
18.4198,3.342918
19.2926,3.323192
20.2689,3.302537
21.2019,3.297166
22.2486,3.295007
23.0724,3.264318
24.0378,3.252553
24.9729,3.232579
25.8605,3.224188
26.7529,3.206914
27.6916,3.196672
28.5877,3.182203
29.4839,3.166316
30.3233,3.150434
31.1473,3.146034
31.9688,3.142894
32.8397,3.11809
33.6633,3.110198
34.4886,3.088982
35.3136,3.077426
36.1389,3.060179
36.9617,3.055108
37.7903,3.04441
38.6121,3.030451
39.4329,3.019536
40.2569,3.013291
41.0797,2.993646
42.0361,2.98598
42.97,2.975911
43.9356,2.977284
44.7712,2.962394
45.6946,2.959375
46.5184,2.939251
47.449,2.925037
48.5556,2.909089
49.466,2.909669
50.2971,2.894496
51.1289,2.88397
52.037,2.872639
52.9438,2.870336
53.8474,2.86297
54.7395,2.856423
55.5684,2.839035
56.4561,2.831058
57.4256,2.824575
58.4058,2.815978
59.3327,2.822498
60.2545,2.792928
61.1801,2.796894
62.0669,2.780516
62.9866,2.780009
63.9066,2.765541
64.8251,2.759426
65.7743,2.755233
66.6947,2.751939
67.6138,2.738891
68.525,2.729162
69.3571,2.717854
70.2048,2.71325
71.1442,2.703256
72.0624,2.716224
72.9719,2.701919
73.873,2.688873
74.8022,2.683417
75.7345,2.672888
76.6672,2.664004
77.599,2.656488
78.5246,2.656832
79.4477,2.645243
80.3646,2.640779
81.2575,2.628579
82.1123,2.627916
82.9589,2.620467
83.8091,2.613232
84.7662,2.607898
85.5989,2.600218
86.5346,2.603277
87.5201,2.586384
88.4424,2.582049
89.3615,2.580133
90.2299,2.578299
91.1005,2.567749
92.0339,2.559432
92.8993,2.556452
93.8088,2.554395
94.6458,2.547113
95.4759,2.542612
96.3028,2.541542
97.1307,2.529014
97.9604,2.5241
98.7889,2.518919
99.6239,2.51647
100.5729,2.513945
101.483,2.508511
102.314,2.49938
103.181,2.492285
104.0181,2.492025
104.9439,2.486193
105.863,2.48137
106.7738,2.483069
107.7083,2.473201
108.6395,2.467905
109.572,2.467964
110.5042,2.462688
111.4443,2.459908
112.3997,2.45522
113.3134,2.452867
114.226,2.441367
115.0866,2.443702
115.9155,2.440601
116.8086,2.428824
117.7215,2.425495
118.6303,2.427377
119.5453,2.42377
120.4549,2.416106
121.364,2.409574
122.2713,2.415676
123.1783,2.400874
124.0906,2.398271
124.996,2.399407
125.8388,2.390342
126.6642,2.398284
127.4898,2.386425
128.3396,2.385098
129.182,2.380074
130.0081,2.377537
130.8306,2.37061
131.6604,2.381388
132.4919,2.362399
133.3199,2.36216
134.2411,2.352708
135.0696,2.351808
136.0158,2.35224
136.9005,2.349966
137.8072,2.342884
138.7493,2.340173
139.6609,2.334471
140.5638,2.331973
141.4689,2.330371
142.371,2.328998
143.2791,2.323592
144.1855,2.324696
145.0935,2.319625
146.0043,2.327087
146.8549,2.31281
147.7627,2.308909
148.5936,2.308384
149.4203,2.301778
150.247,2.29856
151.0736,2.301564
151.9711,2.296353
152.8572,2.303556
153.7066,2.286925
154.6135,2.284019
155.5171,2.28208
156.4243,2.293018
157.3299,2.27859
158.2325,2.277753
159.1364,2.276156
160.0446,2.267264
160.9316,2.265088
161.8188,2.263648
162.7092,2.259703
163.5642,2.255311
164.4172,2.263765
165.3223,2.265326
166.2343,2.256698
167.1243,2.249869
167.9892,2.250254
168.8185,2.243443
169.6461,2.24013
170.4571,2.237271
171.288,2.236709
172.1208,2.233583
172.959,2.239076
173.809,2.230553
174.6344,2.23371
175.4593,2.223321
176.285,2.232345
177.1138,2.221567
177.9365,2.218794
178.7631,2.220015
179.5912,2.214661
180.4197,2.227573
181.3345,2.215181
182.2443,2.211534
183.1517,2.207436
184.0664,2.201492
184.9808,2.202931
185.8963,2.196628
186.8106,2.204759
187.7211,2.200661
188.5517,2.196924
189.3803,2.200947
190.2704,2.197008
191.1279,2.186704
192.0177,2.181806
192.9109,2.183334
193.8038,2.179191
194.6959,2.176952
195.5239,2.176176
196.4184,2.179084
197.3101,2.171669
198.136,2.17462
198.9638,2.180624
199.8797,2.17042
200.8058,2.169829
201.7118,2.160998
202.5405,2.156084
203.3702,2.156269
204.257,2.156731
205.1197,2.162057
205.9457,2.154179
206.7726,2.165741
207.6015,2.153153
208.43,2.156845
209.259,2.152403
210.0859,2.151569
210.9112,2.152221
211.816,2.142223
212.7016,2.141834
213.532,2.139865
214.3595,2.134063
215.1604,2.135995
216.0583,2.134125
216.8946,2.137637
217.7177,2.132646
218.5406,2.126957
219.3846,2.127051
220.2146,2.127051
221.0427,2.126225
221.87,2.115332
222.7555,2.120323
223.5861,2.121056
224.4173,2.122057
225.2516,2.116536
226.0966,2.126661
226.9475,2.110776
227.8142,2.105148
228.6737,2.105199
229.5388,2.105302
230.4215,2.102767
231.3268,2.101957
232.1545,2.100654
232.9817,2.105035
233.8445,2.100261
234.6656,2.099219
235.4928,2.10048
236.3956,2.094983
237.2247,2.096369
238.0826,2.094991
239.0239,2.090516
239.9691,2.090146
240.9246,2.08736
241.8679,2.097954
242.7914,2.084142
243.6998,2.097471
244.6066,2.079975
245.5136,2.086453
246.3425,2.080935
247.2519,2.074549
248.1575,2.080894
249.0627,2.077228
249.9699,2.080486
250.8742,2.076398
251.7805,2.068562
252.6863,2.063908
253.5912,2.071824
254.4984,2.062283
255.4017,2.060409
256.3096,2.061367
257.2162,2.062882
258.1209,2.05803
259.0242,2.059048
259.9306,2.059474
260.832,2.05592
261.7303,2.052122
262.611,2.05443
263.4933,2.058659
264.3858,2.053518
265.2914,2.050563
266.1994,2.050899
267.1101,2.050855
267.9402,2.061944
268.7662,2.049066
269.6365,2.046774
270.4648,2.049427
271.2868,2.041915
272.1074,2.037764
272.9331,2.038627
273.7671,2.038032
274.6694,2.039466
275.5735,2.035354
276.4772,2.039189
277.3842,2.036998
278.2906,2.031666
279.1949,2.026947
280.1022,2.02909
281.0064,2.028259
281.8861,2.029592
282.7943,2.024141
283.6244,2.027477
284.4526,2.026307
285.2805,2.028141
286.1089,2.038054
286.9362,2.023028
287.7633,2.021604
288.6244,2.020528
289.4538,2.017418
290.2889,2.019444
291.12,2.014103
291.9501,2.015187
292.7799,2.014497
293.6088,2.012047
294.4259,2.008354
295.3317,2.009043
296.2326,2.012318
297.1403,2.010079
298.0488,2.013062
298.9557,2.019685
299.7847,2.00461
300.6118,2.003077
301.5143,1.99896
302.4244,1.999356
303.3256,2.001126
304.2334,1.998605
305.0687,2.002018
305.9736,1.996842
306.8795,1.998282
307.7853,1.996788
308.6862,1.997955
309.5878,1.995073
310.4932,1.991815
311.3971,1.990826
312.3028,1.99777
313.1315,1.994748
314.0372,1.989448
314.9383,1.991689
315.8631,1.997653
316.6909,1.992788
317.5191,1.988952
318.344,1.986958
319.1744,1.984553
320.0338,1.983135
320.8604,1.980636
321.684,1.987176
322.6013,1.978738
323.5084,1.982476
324.4167,1.979926
325.3293,1.97917
326.2381,1.975641
327.1592,1.976306
328.0815,1.972971
328.9879,1.973063
329.893,1.971138
330.7976,1.972871
331.7021,1.98613
332.6109,1.970718
333.5178,1.968786
334.4249,1.966264
335.331,1.963015
336.2373,1.967844
337.1444,1.963305
338.0514,1.967069
338.9567,1.960945
339.8625,1.974374
340.7674,1.970359
341.6138,1.962376
342.4792,1.957981
343.3818,1.965417
344.2841,1.961594
345.1863,1.956953
346.0905,1.959867
346.9927,1.95366
347.8949,1.957601
348.8029,1.955749
349.7055,1.961876
350.6115,1.952854
351.5159,1.956932
352.4209,1.950407
353.3236,1.949602
354.1531,1.950376
355.0591,1.95136
355.9261,1.946897
356.7565,1.946296
357.5827,1.945633
358.4098,1.944548
359.2402,1.944662
360.0673,1.944206
360.8915,1.944033
361.7197,1.941172
362.5485,1.948706
363.3781,1.940853
364.2073,1.937467
365.0494,1.941365
365.8746,1.937761
366.6968,1.939295
367.6032,1.93555
368.5115,1.934375
369.4166,1.934145
370.3206,1.940867
371.2241,1.93722
372.1272,1.936335
373.0312,1.931859
373.9379,1.934162
374.7651,1.936112
375.5897,1.930295
376.4183,1.931044
377.2453,1.929103
378.0721,1.929764
378.9883,1.93251
379.8935,1.92725
380.7956,1.927045
381.6997,1.928453
382.6049,1.924964
383.5101,1.927384
384.4152,1.926328
385.3203,1.921976
386.2275,1.922528
387.1346,1.920008
388.0435,1.919898
388.9638,1.925033
389.8725,1.920523
