time_sec,value
2.2605,3.716742
3.2437,3.678775
4.2005,3.663311
5.1695,3.65184
6.1168,3.634303
7.0562,3.617232
8.0825,3.606169
9.0458,3.592187
9.9457,3.578162
10.8754,3.565147
11.788,3.551371
12.6882,3.539382
13.6089,3.523693
14.58,3.510956
15.5156,3.498165
16.4351,3.486405
17.3778,3.473141
18.3091,3.46154
19.613,3.449601
20.5444,3.436918
21.4777,3.42646
22.4245,3.415193
23.3674,3.402351
24.2804,3.391569
25.2103,3.378924
26.1645,3.366523
27.0639,3.355656
27.9933,3.344457
28.9243,3.33314
29.8278,3.322436
30.7363,3.311712
31.7064,3.300074
32.6589,3.290509
33.5871,3.278685
34.5333,3.268214
35.4721,3.258878
36.3873,3.248147
37.3596,3.236905
38.2881,3.226965
39.2108,3.216891
40.1675,3.20688
41.1417,3.197132
42.1106,3.187544
43.0328,3.177439
43.9992,3.167911
44.9053,3.158956
45.8518,3.148644
46.768,3.140178
47.7029,3.130347
48.638,3.120722
49.5849,3.112305
50.4944,3.102477
51.424,3.094177
52.3963,3.085022
53.3345,3.076613
54.2766,3.067569
55.1945,3.059195
56.0746,3.050332
57.082,3.041792
58.067,3.033088
59.0548,3.024761
60.0117,3.016097
60.9346,3.009083
61.8842,3.001294
62.8439,2.992127
63.7807,2.985595
64.7536,2.975964
65.7104,2.968038
66.6383,2.960568
67.569,2.952474
68.5102,2.945951
69.4808,2.937985
70.4383,2.931335
71.3873,2.923875
72.3405,2.915751
73.2777,2.908255
74.2006,2.901179
75.151,2.894635
76.092,2.886845
77.0244,2.880967
77.9996,2.873533
78.9736,2.865708
80.0193,2.858798
80.974,2.852053
81.9201,2.844783
82.9448,2.838005
83.8785,2.831363
84.8781,2.825688
85.877,2.819355
86.903,2.812325
87.8962,2.806176
88.8358,2.799437
89.7718,2.792816
90.7238,2.787159
91.6736,2.781138
92.6238,2.775004
93.5622,2.768646
94.5037,2.762093
95.4655,2.756798
96.4394,2.750415
97.4443,2.745129
98.4072,2.738651
99.3535,2.732663
100.3039,2.727273
101.2929,2.721666
102.4004,2.715724
