time_sec,value
2.1138,3.945239
2.9606,3.689551
3.8133,3.637081
4.6528,3.576755
5.4918,3.475239
6.3373,3.376766
7.1803,3.276744
8.1071,3.181111
9.0954,3.072865
10.0765,3.007631
11.0568,2.877878
12.0222,2.785592
12.9941,2.681749
13.9902,2.59232
14.946,2.509191
15.9212,2.433218
16.9058,2.345276
17.8923,2.288133
18.8654,2.217012
19.8356,2.165396
20.7755,2.121085
21.5939,2.08791
22.4137,2.031431
23.2703,2.011624
24.0851,1.961764
24.9005,1.940335
25.7161,1.910857
26.5583,1.888457
27.4732,1.873
28.4,1.868861
29.3298,1.84062
30.2453,1.825925
31.1599,1.833483
32.0634,1.812557
32.9827,1.797131
33.9817,1.784427
34.9719,1.78598
35.949,1.782756
36.9302,1.809607
37.9106,1.782441
38.8916,1.763921
39.8701,1.763599
40.8468,1.783351
41.8332,1.78577
42.8325,1.766292
43.8155,1.778184
44.8028,1.773113
45.7804,1.786926
46.7777,1.777451
47.7801,1.76092
48.7809,1.77903
49.7452,1.766698
50.7328,1.765102
51.7134,1.777673
52.7011,1.758017
53.6844,1.769574
54.6673,1.764273
55.6497,1.795971
56.6335,1.763821
57.6207,1.804376
58.5994,1.764845
59.5848,1.782866
60.5889,1.779059
61.5779,1.773468
62.5664,1.788539
63.5377,1.772754
64.4521,1.79858
65.4124,1.797583
66.3809,1.805239
67.3471,1.775999
68.308,1.789259
69.2643,1.798177
70.212,1.776744
71.1879,1.780493
72.172,1.776155
73.1785,1.783808
74.1656,1.791939
75.1455,1.781646
76.1283,1.782555
77.1127,1.789097
78.0895,1.782353
79.0726,1.786061
80.057,1.781244
81.0367,1.786546
82.0239,1.791007
82.996,1.783979
83.9698,1.791678
84.9475,1.79158
85.9254,1.789451
86.9051,1.790249
87.8869,1.795624
88.8685,1.797662
89.8469,1.792856
90.8293,1.795067
91.804,1.794371
92.777,1.798897
93.7573,1.802532
94.755,1.798388
95.7507,1.804998
96.7269,1.816345
97.7233,1.790507
98.7188,1.80098
99.691,1.799754
101.0542,1.810011
102.0383,1.814006
103.021,1.807126
103.9974,1.8041
105.3047,1.80328
106.2197,1.818559
107.1044,1.80613
107.9946,1.824184
108.8587,1.811715
109.716,1.80526
110.627,1.804714
111.5097,1.804876
112.3555,1.797542
113.3318,1.822037
114.3572,1.813839
115.3078,1.813263
116.2994,1.811346
117.2392,1.816876
118.1648,1.809034
119.0909,1.80757
120.0386,1.824232
120.9787,1.818676
121.8931,1.802681
122.8001,1.820227
123.7387,1.803613
124.6862,1.808259
125.6294,1.815806
126.6015,1.810656
127.5895,1.813439
128.5192,1.822301
129.439,1.837943
130.3403,1.823542
131.2799,1.819428
132.2359,1.823026
133.2786,1.826188
134.2237,1.82741
135.1434,1.834399
136.0205,1.834345
136.9257,1.834379
137.8609,1.837214
138.7824,1.843014
139.7029,1.837095
140.6131,1.841245
141.4968,1.837601
142.4232,1.845352
143.3545,1.844492
144.2743,1.841574
145.2005,1.846739
146.1045,1.862272
147.0435,1.860568
148.0377,1.858255
149.023,1.855698
149.9545,1.846851
150.8717,1.84656
151.7804,1.848926
152.7251,1.848855
153.5917,1.85306
154.4815,1.847511
155.3955,1.855884
156.3161,1.84982
157.2368,1.852577
158.1595,1.851702
159.0832,1.853557
159.9985,1.853252
160.9166,1.852144
161.8565,1.846658
162.8085,1.847168
163.7096,1.849822
164.6185,1.851837
165.5441,1.855041
166.4568,1.857634
167.3095,1.849863
168.217,1.854488
169.1287,1.844069
170.0406,1.842863
170.9545,1.843031
171.8648,1.851856
172.7761,1.852189
173.6878,1.840325
174.602,1.840914
175.5156,1.841527
176.4289,1.847248
177.3404,1.847568
178.2462,1.85906
179.1597,1.850327
180.0735,1.858212
180.9874,1.853874
181.8999,1.85288
182.8028,1.848508
183.6739,1.845096
184.5867,1.845322
185.4969,1.841513
186.4094,1.845099
187.3214,1.848663
188.2348,1.84948
189.163,1.848731
190.1276,1.844685
191.0666,1.840556
191.987,1.84523
192.9373,1.854574
193.8969,1.848985
194.8314,1.851421
195.745,1.846981
196.6622,1.841462
197.5755,1.847615
198.4887,1.84838
