time_sec,value
2.8895,3.704976
3.9906,3.658416
5.0113,3.582585
6.0756,3.485465
7.137,3.418613
8.2136,3.382322
9.266,3.318866
10.3186,3.28999
11.3573,3.246123
12.4007,3.154952
13.4429,3.112897
14.4876,3.043956
15.5294,3.038693
16.5694,2.980043
17.6125,2.968892
18.6468,2.855695
19.6862,2.866157
20.7186,2.783457
21.7745,2.776849
22.8097,2.71622
23.911,2.665056
24.9413,2.658107
25.9709,2.641
26.9997,2.5803
28.0394,2.538827
29.072,2.49651
30.1347,2.472351
31.2277,2.431873
32.3234,2.419675
33.4018,2.396105
34.4816,2.377963
35.5616,2.33678
36.6481,2.341801
37.7433,2.307203
38.8316,2.256714
39.8902,2.248491
40.9278,2.221682
41.9619,2.221213
43.0072,2.18241
44.0354,2.168741
45.0676,2.155204
46.0931,2.331303
47.1504,2.397124
48.1765,2.146274
49.2059,2.133782
50.2255,2.072202
51.2521,2.068595
52.2727,2.055806
53.2982,2.041977
54.3203,2.076567
55.3543,2.084875
56.393,1.988257
57.4125,2.105488
58.4341,2.137756
59.4517,1.948928
60.4679,1.941519
61.4798,1.9465
62.4977,1.930059
63.5106,1.918189
64.5278,1.91293
65.5619,1.983054
66.5951,1.966353
67.615,1.935663
68.6374,1.921029
69.6575,1.880023
70.6828,1.875755
71.6955,1.944008
72.7193,1.888395
73.7398,1.838174
74.7521,1.838526
75.7722,1.837031
76.7845,1.849036
77.8064,1.887916
78.8782,1.839054
79.9576,1.807366
81.0313,1.785264
82.1044,1.762021
83.1888,1.74446
84.2726,1.728256
85.3521,1.733078
86.4256,1.726779
87.4995,1.787781
88.5755,1.79248
89.6506,1.743837
90.7386,1.740424
91.7552,1.715806
92.7628,1.727243
93.7938,1.705368
94.8031,1.682164
95.8175,1.684291
96.8313,1.729507
97.8529,1.68713
98.8627,1.683598
99.8709,1.654016
100.8861,1.652707
101.9032,1.64611
102.9053,1.666528
103.9282,1.673213
104.9485,1.636293
105.969,1.651847
106.9823,1.643683
107.9936,1.654069
109.0086,1.6786
110.0203,1.875842
111.0406,1.671872
112.0532,1.669475
113.065,1.641268
114.0821,1.588953
115.1053,1.59385
116.1153,1.588614
117.1406,1.590408
118.1541,1.587876
119.1844,1.594276
120.2112,1.636069
121.2389,1.676177
122.2641,1.630488
123.3383,1.54838
124.4087,1.60995
125.4726,1.6299
126.5602,1.613807
127.6299,1.635596
128.7433,1.65553
129.7684,1.717681
130.8397,1.607047
131.9121,1.566247
132.9718,1.541268
134.0434,1.52504
135.1106,1.55635
136.1838,1.575347
137.2537,1.649895
138.3547,1.680195
139.3761,1.573758
140.3952,1.557734
141.4164,1.675365
142.4425,1.738529
143.5103,1.6373
144.5753,1.642529
145.6418,1.787607
146.7156,1.829116
147.7831,1.50133
148.8544,1.509717
149.9136,1.552515
150.9828,1.575318
152.0524,1.607867
153.1169,1.694053
154.1841,1.553528
155.2551,1.571056
156.3254,1.634569
157.3959,1.663953
158.4514,1.562704
159.5114,1.5681
160.5685,1.546832
161.6324,1.534234
162.6923,1.45537
163.7613,1.445355
164.8308,1.443003
165.8996,1.473639
166.969,1.448616
168.0307,1.483936
169.0989,1.52561
170.1136,1.5549
171.1216,1.667406
172.1223,1.421572
173.1347,1.454861
174.1469,1.423031
175.1485,1.40825
176.2085,1.439739
177.224,1.493238
178.241,1.463172
179.2538,1.461872
180.2737,1.477276
181.2944,1.518342
182.3166,1.545585
183.3325,1.549708
184.3483,1.448713
185.3671,1.448755
186.3858,1.433853
187.4038,1.411152
188.4157,1.41714
189.4265,1.406423
190.4524,1.43888
191.4713,1.593049
192.4909,1.660869
193.5097,1.531151
194.5404,1.525245
195.5688,1.37666
196.6044,1.413356
197.6586,1.46377
198.6769,1.440948
199.6956,1.409864
200.7173,1.437098
201.7391,1.413251
202.7526,1.428721
203.772,1.488905
204.7906,1.52557
205.8111,1.369948
206.8275,1.404704
207.848,1.423044
208.8705,1.418613
209.893,1.443817
210.9132,1.427549
211.9261,1.434827
212.9436,1.349567
213.9667,1.354502
214.9872,1.356747
216.0068,1.374073
217.0288,1.425626
218.0521,1.435184
219.0666,1.453663
220.0886,1.461632
221.1061,1.588923
222.1182,1.704012
223.1371,1.737654
224.1903,1.694282
225.206,1.750289
226.2258,1.361051
