time_sec,value
2.9453,3.717443
4.3599,3.954902
5.7636,3.95896
7.7465,3.733608
9.7452,3.839965
11.3309,3.713178
12.3226,3.491561
13.3284,3.555782
15.3959,3.468494
17.7658,3.26886
19.8319,3.332808
21.0327,3.203592
22.5686,3.06152
24.3269,3.088869
26.083,2.962865
27.5503,2.853798
28.548,2.880961
29.5381,2.765354
30.7734,2.698548
31.9114,2.699201
33.2263,2.594931
34.5564,2.570661
35.8162,2.542442
37.0037,2.448544
38.0975,2.461384
39.4069,2.448268
40.5423,2.339045
41.6585,2.337401
43.0392,2.30842
44.9729,2.263693
46.8211,2.264856
48.4927,2.253942
49.4848,2.172587
50.5436,2.191438
51.7331,2.157386
52.9469,2.113146
54.2915,2.13208
55.4856,2.097408
57.2746,2.053032
58.4747,2.054191
59.7473,2.07045
61.0291,2.027185
62.3486,2.017406
64.2107,1.994527
66.0555,1.966711
67.9023,1.97585
68.901,1.9552
69.8719,1.939994
71.0769,1.943858
72.4973,1.920459
73.937,1.893844
75.3314,1.881017
76.6876,1.880789
78.0753,1.884124
79.3926,1.865076
80.6516,1.872527
82.5318,1.847632
84.3643,1.835222
86.2876,1.860748
87.4865,1.845353
88.4647,1.813423
89.444,1.818532
90.6753,1.810539
91.8111,1.785057
92.9654,1.794359
94.1473,1.805456
95.332,1.772553
96.4772,1.751498
97.6449,1.768521
98.7899,1.753641
99.9195,1.733762
101.0533,1.763939
102.1864,1.732187
103.5877,1.712994
105.5041,1.727095
107.4017,1.722265
109.0373,1.711982
110.0489,1.711055
111.0715,1.699797
112.3761,1.690737
113.5638,1.688751
114.8633,1.693528
116.0247,1.693486
117.1778,1.678964
118.3039,1.675955
119.4994,1.658647
120.9571,1.649824
122.1119,1.658334
123.2702,1.665825
124.6127,1.6449
126.5707,1.63613
128.5667,1.631827
130.0933,1.632391
131.1089,1.624508
132.0921,1.630976
133.3105,1.634432
134.498,1.621328
135.6949,1.607195
136.8916,1.604402
138.0761,1.606751
139.2819,1.60439
140.4326,1.59387
141.6454,1.591665
142.7993,1.598988
143.9393,1.594695
145.0168,1.579087
146.4909,1.584005
148.3339,1.576442
150.2019,1.573031
151.6569,1.586934
152.6544,1.571276
153.6565,1.558692
154.8179,1.565221
155.9827,1.561608
157.1146,1.560398
158.2713,1.569578
159.485,1.553132
160.8463,1.551974
162.0304,1.558737
163.1817,1.545608
164.3228,1.552759
165.4666,1.551976
166.6105,1.533121
167.843,1.528874
169.6628,1.530742
171.5463,1.527262
173.3068,1.533863
174.2852,1.539912
175.2753,1.516942
176.6976,1.521553
178.0234,1.521859
179.1375,1.514059
180.2608,1.509766
181.3646,1.53311
182.5404,1.526506
183.692,1.505406
184.8652,1.521875
186.0181,1.512553
187.1326,1.498184
188.2428,1.510125
189.5396,1.519271
191.1936,1.509432
192.9865,1.493769
194.7782,1.501745
195.775,1.499372
196.8086,1.498646
198.0156,1.504348
199.1327,1.488729
200.3375,1.501559
201.5154,1.480724
202.6368,1.475212
203.7474,1.477713
204.8707,1.486583
206.0794,1.475008
207.3197,1.472598
208.5183,1.474776
209.717,1.471786
211.5537,1.462167
213.3416,1.497893
215.1461,1.491874
216.363,1.466645
217.3637,1.480013
218.3408,1.47677
219.5175,1.453807
220.7522,1.473567
221.9456,1.505573
223.2264,1.48128
224.5738,1.460932
225.8746,1.459372
227.8983,1.444333
229.159,1.479716
230.9352,1.486978
232.6226,1.453566
234.3164,1.460395
235.4424,1.455112
236.4236,1.432344
237.3946,1.469001
238.6045,1.478515
239.7339,1.451919
240.9056,1.443921
242.1105,1.449479
243.279,1.459699
244.4523,1.446533
245.6665,1.430719
246.9603,1.439115
248.0976,1.424375
249.2573,1.412721
250.6353,1.420358
252.4381,1.418163
254.306,1.410968
255.9203,1.411413
256.8974,1.415147
257.8864,1.414333
259.0693,1.408646
260.3467,1.41745
261.6922,1.422257
263.0963,1.414205
264.5435,1.396232
265.8574,1.400751
266.9566,1.397944
268.0815,1.393803
269.2368,1.387918
270.7205,1.396327
272.5111,1.407225
274.3019,1.408579
275.7756,1.401886
276.7435,1.409361
277.7104,1.409076
278.8735,1.396699
280.0225,1.387073
281.1956,1.430906
282.4259,1.40589
283.6066,1.398057
284.7436,1.423627
285.8938,1.417651
287.0433,1.395387
288.2034,1.400217
289.369,1.404214
290.525,1.392844
291.8739,1.380909
293.8442,1.364876
295.7786,1.37069
297.3283,1.394996
298.285,1.376147
299.3365,1.380535
300.6485,1.372196
301.8281,1.372232
302.9994,1.371878
304.2627,1.36397
305.4425,1.356884
306.6745,1.38754
307.8171,1.387719
308.9675,1.371081
310.1452,1.37299
311.3001,1.406869
312.6252,1.362978
314.4062,1.35956
316.1776,1.388373
317.9187,1.371045
318.9185,1.360885
319.9119,1.392251
321.0659,1.387895
322.2426,1.363096
323.4237,1.367697
324.9048,1.349335
326.1297,1.36447
327.2953,1.383072
328.4797,1.349525
329.6181,1.345967
330.7854,1.351779
332.1482,1.332681
333.7054,1.338101
335.5471,1.360132
337.3525,1.334621
338.7667,1.337335
339.75,1.337329
340.7157,1.331012
341.9032,1.331294
343.0463,1.344127
344.1938,1.340432
345.3396,1.33236
346.5125,1.326527
347.6975,1.328806
348.8626,1.321855
349.9917,1.327389
351.1314,1.326467
352.3189,1.316891
353.7739,1.320432
355.5375,1.321636
357.2571,1.320082
359.038,1.312509
360.1053,1.322601
361.0577,1.317681
361.9914,1.324833
363.2427,1.335164
364.3758,1.310974
365.4711,1.330093
366.6081,1.335891
367.7711,1.343658
368.9471,1.337196
370.1127,1.350862
371.3258,1.32808
372.5389,1.329011
373.7725,1.333725
375.5172,1.322996
377.3745,1.331128
379.0105,1.332088
380.5417,1.299828
381.5149,1.302746
382.5075,1.310596
383.5917,1.297582
385.5375,1.303359
386.7027,1.304461
387.864,1.30025
389.1163,1.301632
390.2861,1.292312
391.4524,1.29445
392.5731,1.300781
393.7457,1.30786
395.113,1.290661
396.9036,1.30253
398.7153,1.310623
400.3089,1.314316
401.2865,1.289332
402.2582,1.295113
403.3954,1.314114
404.5808,1.311294
405.7519,1.282994
406.8859,1.305461
408.0976,1.306285
410.3646,1.278741
411.5608,1.301104
412.7146,1.290925
414.1166,1.291611
416.0862,1.325313
418.0585,1.307698
419.713,1.281388
420.6839,1.282912
421.7131,1.281204
422.9929,1.280437
424.1728,1.296481
425.3131,1.287524
426.4912,1.284944
427.6589,1.285939
428.8558,1.278961
430.0878,1.291847
431.3703,1.28456
432.5246,1.281877
433.8876,1.275953
435.5971,1.287099
437.3265,1.276797
439.0811,1.271414
440.3626,1.285734
441.3176,1.292694
442.2736,1.284959
443.4787,1.289327
444.6539,1.274038
445.7999,1.275204
447.1409,1.268972
448.3229,1.28077
449.5122,1.276313
450.6976,1.272715
451.9531,1.268442
453.1027,1.251242
454.2707,1.261879
455.9721,1.264721
457.7792,1.25782
459.4672,1.268653
460.7585,1.270834
461.7582,1.264474
462.7339,1.267238
464.0298,1.254747
465.352,1.254623
466.5386,1.279361
467.6743,1.261545
468.8097,1.258679
469.9274,1.279012
471.0742,1.263824
472.2951,1.267288
473.4418,1.277825
474.7155,1.249746
476.4898,1.247714
478.3195,1.262589
480.1136,1.266365
481.258,1.25947
482.2341,1.255544
483.182,1.26879
484.4465,1.287946
485.6037,1.269325
486.7857,1.264546
487.9427,1.279044
489.4375,1.257869
490.5851,1.264669
491.8351,1.287469
493.006,1.270825
494.1709,1.262053
495.3123,1.25999
497.2282,1.250957
499.201,1.246687
501.1012,1.250259
502.0899,1.25121
503.088,1.245136
504.2333,1.244021
505.3631,1.256604
506.5465,1.248983
507.6817,1.252165
509.7642,1.253462
510.9319,1.256505
512.0956,1.251163
513.2536,1.269965
514.3996,1.257012
515.687,1.245486
517.5588,1.266076
519.4103,1.269447
