time_sec,value
1.9037,3.713492
2.6167,3.695986
3.3585,3.675884
4.1142,3.657285
4.8487,3.643063
5.5661,3.632391
6.28,3.617506
6.975,3.602008
7.6897,3.587904
8.415,3.57467
9.1476,3.561947
9.8454,3.549762
10.5836,3.537465
11.2978,3.522466
11.9939,3.51057
12.7265,3.498053
13.4695,3.484718
14.2258,3.474524
14.9732,3.46091
15.7152,3.449009
16.4768,3.436983
17.2295,3.427631
17.9384,3.414379
18.6461,3.402749
19.3202,3.390857
20.0244,3.380205
20.729,3.367997
21.4346,3.355881
22.1322,3.345387
22.8307,3.334986
23.5428,3.322637
24.2859,3.311523
25.0041,3.302533
25.7238,3.294283
26.4491,3.282852
27.1437,3.270681
27.8689,3.260667
28.5681,3.248207
29.2663,3.238879
29.964,3.228407
30.6613,3.222288
31.3597,3.212204
32.0557,3.200422
32.7541,3.190164
33.4484,3.179714
34.1444,3.171312
34.8963,3.165036
35.6332,3.152794
36.3683,3.144722
37.11,3.133796
37.8447,3.123986
38.5563,3.114232
39.2846,3.104825
40.0062,3.095293
40.7351,3.087342
41.4702,3.077757
42.1983,3.070064
42.9229,3.061442
43.6543,3.053517
44.3967,3.044562
45.1307,3.037185
45.8535,3.026768
46.5773,3.018082
47.2998,3.010764
48.0258,3.002419
48.7508,2.994285
49.4778,2.988394
50.1985,2.977916
50.9198,2.970952
51.6423,2.961948
52.3615,2.955368
53.0836,2.947395
53.8092,2.93936
54.5308,2.931895
55.2504,2.925246
55.9818,2.917712
56.7051,2.909834
57.4304,2.903949
58.1537,2.897307
58.8786,2.891063
59.6,2.882547
60.3196,2.874798
61.0439,2.868887
61.7654,2.861136
62.4829,2.857677
63.2026,2.850958
63.9248,2.841145
64.6556,2.834143
65.3998,2.826825
66.1331,2.82063
66.856,2.814767
67.5818,2.808662
68.3152,2.804341
69.0346,2.796754
69.755,2.788694
70.4762,2.782653
71.2055,2.775714
71.9236,2.770661
72.6317,2.765037
73.3403,2.759404
74.0482,2.752609
74.784,2.746099
75.5058,2.740817
76.2267,2.735454
76.9747,2.730004
77.7175,2.725932
78.4521,2.719493
79.1737,2.711715
79.9297,2.707403
80.6733,2.703799
81.4239,2.698181
82.1718,2.689349
82.8853,2.684611
83.602,2.680209
84.3271,2.675202
85.0294,2.668799
85.7311,2.664163
86.4272,2.659106
87.1267,2.654134
87.8424,2.647398
88.5358,2.642714
89.2328,2.639105
89.9284,2.635793
90.6371,2.628571
91.3352,2.622948
92.0366,2.618227
92.7438,2.612781
93.4437,2.608431
94.1414,2.603782
94.852,2.599244
95.5648,2.597168
96.2778,2.590264
96.9848,2.58479
97.6926,2.584344
98.4051,2.576833
99.1052,2.572395
99.8181,2.567855
100.53,2.563896
101.2254,2.558064
101.9193,2.554022
102.6139,2.551312
103.3281,2.545634
104.0421,2.541261
104.7692,2.536275
105.4873,2.531642
106.1999,2.527961
106.9149,2.523996
107.6291,2.519528
108.3256,2.51426
109.0218,2.512325
109.7135,2.508067
110.4087,2.502493
111.1068,2.499193
111.8483,2.495359
112.5921,2.493481
113.3372,2.485683
114.0835,2.482864
114.8246,2.47982
115.5715,2.476288
116.3101,2.473066
117.0468,2.471656
117.7877,2.464078
118.5315,2.459373
119.2685,2.456131
120.0108,2.452972
120.7581,2.451442
121.4865,2.448237
122.2026,2.44365
122.9176,2.440728
123.6377,2.436372
124.3555,2.430818
125.0739,2.428632
125.7905,2.424862
126.5079,2.422689
127.2256,2.417865
127.941,2.413507
128.6555,2.410332
129.3753,2.410057
130.1405,2.409804
130.9238,2.403344
131.6971,2.396924
132.4629,2.39368
133.2,2.389982
133.9245,2.384582
134.6452,2.381129
135.3649,2.380246
136.0889,2.376877
136.8349,2.374132
137.5677,2.370139
138.3099,2.367585
139.0514,2.363576
139.7849,2.360699
140.5092,2.357621
141.2391,2.357882
141.9738,2.354316
142.7002,2.350229
143.4243,2.346113
144.1651,2.342038
144.8945,2.33991
145.6191,2.335847
146.3504,2.335314
147.0797,2.332314
147.8164,2.328945
148.5511,2.324413
149.2927,2.320917
150.0535,2.320376
150.8079,2.315332
151.5617,2.31605
152.3125,2.313786
153.0608,2.311346
153.8136,2.309507
154.5562,2.301798
155.3029,2.29978
156.0473,2.297564
156.8269,2.293641
157.5773,2.291036
158.3062,2.287554
159.0113,2.285302
159.7185,2.282385
160.4331,2.278952
161.1411,2.278146
161.8473,2.275761
162.5462,2.272373
163.2444,2.268717
163.9787,2.264358
164.6782,2.263852
165.3818,2.263204
166.121,2.259444
166.8618,2.256252
167.622,2.253925
168.356,2.251694
169.0892,2.247508
169.817,2.24795
170.5623,2.241838
171.3064,2.240278
172.0272,2.238113
172.7638,2.236955
173.4973,2.232505
174.2263,2.230125
174.9466,2.224837
175.6977,2.22384
176.4009,2.221903
177.1328,2.220345
177.8647,2.219884
178.5866,2.214039
179.3126,2.211541
180.0426,2.207801
180.7493,2.205741
181.4511,2.202908
182.1936,2.200905
182.9066,2.1996
183.6143,2.195177
184.3446,2.194979
185.0599,2.190178
185.7759,2.188991
186.4776,2.187142
187.1744,2.184282
187.8742,2.180926
188.5828,2.178671
189.2824,2.176802
190.0054,2.174121
190.7082,2.171883
191.4065,2.169054
192.1217,2.167657
192.8439,2.164135
193.5669,2.160866
194.2897,2.159213
195.0413,2.159428
195.7611,2.156177
196.4724,2.15193
197.1922,2.149634
197.9105,2.149936
198.6491,2.147824
199.3892,2.144485
200.1317,2.142736
200.8799,2.142938
201.6127,2.138032
202.3267,2.136279
203.0407,2.133844
203.7548,2.128956
