time_sec,value
1.958,3.716742
2.6757,3.680156
3.3949,3.664238
4.1302,3.653194
4.8596,3.63448
5.5938,3.619195
6.3217,3.607585
7.0378,3.59458
7.7552,3.577948
8.4828,3.565637
9.1931,3.552073
9.9095,3.54642
10.6357,3.528058
11.3657,3.516053
12.0893,3.502714
12.8084,3.503097
13.5281,3.477775
14.2502,3.470078
14.9857,3.450607
15.7124,3.436819
16.4404,3.426871
17.1569,3.417508
17.8728,3.404862
18.6004,3.392443
19.3181,3.382601
20.0353,3.368575
20.7709,3.364686
21.4866,3.347796
22.202,3.338466
22.9258,3.326465
23.6424,3.314267
24.3637,3.303035
25.0815,3.298833
25.7991,3.282169
26.516,3.27679
27.2366,3.261269
27.9508,3.251475
28.6831,3.239982
29.4443,3.230546
30.1969,3.221984
30.9195,3.208791
31.6367,3.203298
32.398,3.191835
33.1276,3.181031
33.8674,3.172801
34.5937,3.164476
35.3188,3.154466
36.0425,3.144942
36.7908,3.13406
37.5343,3.127941
38.2736,3.115312
39.0244,3.113018
39.7868,3.096689
40.5578,3.090033
41.2987,3.077727
42.0499,3.071604
42.8036,3.071259
43.5242,3.053563
44.2513,3.046666
44.9712,3.036474
45.692,3.03714
46.4739,3.021677
47.2535,3.015491
48.0267,3.006006
48.7961,3.002293
49.5964,2.989827
50.3739,2.979491
51.1527,2.972882
51.9282,2.970573
52.7003,2.955588
53.4723,2.948158
54.2423,2.941529
55.012,2.939577
55.7804,2.927052
56.5499,2.919293
57.3174,2.914795
58.0851,2.906005
58.8521,2.896438
59.6204,2.889888
60.4193,2.884222
61.1926,2.878355
61.9599,2.868668
62.7298,2.868087
63.4971,2.86257
64.2717,2.848434
65.0454,2.844858
65.8265,2.837217
66.6176,2.830271
67.3875,2.829773
68.1604,2.819658
68.8974,2.810117
69.6292,2.807543
70.3549,2.795769
71.0819,2.79191
71.8043,2.784433
72.5247,2.779849
73.2564,2.772602
73.9867,2.765894
74.7087,2.760503
75.4326,2.754124
76.1519,2.747695
76.9041,2.743315
77.6854,2.737318
78.4682,2.735356
79.225,2.7254
79.9769,2.718438
80.7354,2.714539
81.49,2.706784
82.2481,2.708163
83.0017,2.696706
83.7228,2.692685
84.4432,2.689121
85.2268,2.681143
85.9723,2.675568
86.7408,2.671073
87.4885,2.665357
88.2238,2.660829
88.9759,2.652903
89.6992,2.650854
90.4078,2.645445
91.1311,2.642501
91.8694,2.635594
92.6132,2.630228
93.3539,2.625579
94.0971,2.621427
94.8404,2.616107
95.5775,2.608651
96.3194,2.604361
97.0617,2.607481
97.7913,2.597014
98.5163,2.590707
99.2573,2.584837
99.9975,2.580653
100.7429,2.577495
101.486,2.573585
102.227,2.570856
102.971,2.563368
103.7138,2.558051
104.4565,2.557303
105.1938,2.552126
105.9269,2.548482
106.6641,2.540304
107.3867,2.538012
108.1053,2.533003
108.8356,2.529468
109.5799,2.52524
110.3197,2.521839
111.0592,2.515347
111.7851,2.520304
112.5244,2.516872
113.2574,2.504679
113.9924,2.499697
114.7266,2.50085
115.4657,2.495102
116.2116,2.490529
116.9549,2.484554
117.6985,2.480347
118.4458,2.47737
119.1882,2.472316
119.9321,2.4689
120.6731,2.466852
121.4169,2.465968
122.1601,2.459976
122.901,2.453925
123.6438,2.45065
124.3828,2.451169
125.1273,2.446091
125.8705,2.443899
126.619,2.435062
127.3674,2.435886
128.1102,2.42931
128.8515,2.426523
129.5919,2.420745
130.3339,2.419602
131.0755,2.416744
131.8146,2.41176
132.5554,2.411662
133.2994,2.404595
134.0406,2.401926
134.7818,2.400136
135.5212,2.398054
136.2592,2.390219
136.9985,2.390838
137.7388,2.389304
138.4777,2.380793
139.2176,2.38057
139.9741,2.374836
140.7213,2.372211
141.4714,2.369797
142.2188,2.366614
142.9558,2.365976
143.6898,2.362692
144.4311,2.362265
145.1768,2.353468
145.9218,2.352662
146.6851,2.346889
147.4542,2.345255
148.2279,2.346014
