round,value
0,3.713492
1,3.685343
2,3.667082
3,3.648576
4,3.637033
5,3.623106
6,3.609099
7,3.593082
8,3.579255
9,3.566805
10,3.555176
11,3.54258
12,3.529895
13,3.516489
14,3.505003
15,3.491453
16,3.478545
17,3.4665
18,3.454145
19,3.441471
20,3.430342
21,3.416922
22,3.407082
23,3.395353
24,3.384311
25,3.372521
26,3.361818
27,3.348912
28,3.336824
29,3.326472
30,3.315239
31,3.303859
32,3.293916
33,3.283765
34,3.271766
35,3.261302
36,3.251261
37,3.240647
38,3.230045
39,3.222199
40,3.210179
41,3.201384
42,3.191858
43,3.181434
44,3.171846
45,3.161991
46,3.154305
47,3.142817
48,3.133858
49,3.124756
50,3.115243
51,3.106049
52,3.097776
53,3.087696
54,3.079994
55,3.069943
56,3.062873
57,3.053279
58,3.044762
59,3.037009
60,3.028408
61,3.019921
62,3.010956
63,3.003468
64,2.995436
65,2.987714
66,2.979329
67,2.97141
68,2.963694
69,2.955908
70,2.948353
71,2.940205
72,2.933202
73,2.926017
74,2.91876
75,2.911419
76,2.903383
77,2.896417
78,2.889372
79,2.882234
80,2.876035
81,2.868448
82,2.861445
83,2.854154
84,2.847924
85,2.840556
86,2.834294
87,2.827724
88,2.821691
89,2.814519
90,2.80868
91,2.802524
92,2.795624
93,2.789778
94,2.782984
95,2.776462
96,2.770927
97,2.764303
98,2.758739
99,2.752253
100,2.746655
101,2.740515
102,2.734907
103,2.729036
104,2.723145
105,2.718528
106,2.712001
107,2.706362
108,2.700899
109,2.69634
110,2.690045
111,2.684189
112,2.678889
113,2.674094
114,2.668966
115,2.663296
116,2.657444
117,2.652864
118,2.647143
119,2.642101
120,2.63737
121,2.633255
122,2.627453
123,2.622224
124,2.618048
125,2.612902
126,2.608051
127,2.603593
128,2.598525
129,2.594055
130,2.589
131,2.583949
132,2.57977
133,2.574936
134,2.570486
135,2.565618
136,2.561572
137,2.557071
138,2.552912
139,2.548174
140,2.543453
141,2.539467
142,2.535256
143,2.530874
144,2.526263
145,2.522535
146,2.518384
147,2.514597
148,2.509933
149,2.505974
150,2.501839
151,2.498398
152,2.493332
153,2.489225
154,2.485219
155,2.481635
156,2.478512
157,2.473844
158,2.470555
159,2.466266
160,2.462439
161,2.459006
162,2.454939
163,2.451113
164,2.447148
165,2.443529
166,2.440033
167,2.438022
168,2.432863
169,2.429569
170,2.426303
171,2.422135
172,2.418953
173,2.415174
174,2.412074
175,2.408557
176,2.405493
177,2.40183
178,2.398907
179,2.395133
180,2.391653
181,2.388642
182,2.38516
183,2.382015
184,2.378639
185,2.375229
186,2.372246
187,2.36911
188,2.365949
189,2.363643
190,2.359601
191,2.356748
192,2.35387
193,2.350393
194,2.346926
195,2.344006
196,2.341037
197,2.338563
198,2.335044
199,2.332104
200,2.329283
201,2.326477
202,2.3239
203,2.320413
204,2.317368
205,2.314733
206,2.312099
207,2.309563
208,2.307059
209,2.303416
210,2.300272
211,2.29801
212,2.295525
213,2.29258
214,2.289587
215,2.287471
216,2.284875
217,2.281551
218,2.27922
219,2.276143
220,2.273949
221,2.270752
222,2.269511
223,2.267184
224,2.263272
225,2.260955
226,2.25836
227,2.255643
228,2.253451
229,2.251182
230,2.248621
231,2.246294
232,2.243749
233,2.240894
234,2.23832
235,2.236035
236,2.233646
237,2.231999
238,2.228562
239,2.226449
240,2.224314
241,2.221658
242,2.219555
243,2.217374
244,2.214646
245,2.212602
246,2.210127
247,2.208355
248,2.205839
249,2.203423
250,2.201231
251,2.198966
252,2.197036
253,2.194501
254,2.192396
255,2.19036
256,2.187655
257,2.185362
258,2.183375
259,2.181406
260,2.179446
261,2.176944
262,2.175646
263,2.173246
264,2.170696
265,2.168683
266,2.166518
267,2.164713
268,2.162794
269,2.16068
270,2.15896
271,2.156336
272,2.154617
273,2.152121
274,2.151079
275,2.148423
276,2.146686
277,2.145878
278,2.142572
279,2.140551
280,2.139198
281,2.1368
282,2.134798
283,2.132767
284,2.131048
285,2.129075
286,2.127051
287,2.125115
288,2.123357
289,2.121607
290,2.119686
291,2.11803
292,2.116392
293,2.114334
294,2.112301
295,2.110334
296,2.108828
297,2.107073
298,2.105092
299,2.103536
300,2.102084
301,2.100197
302,2.097967
303,2.096344
304,2.094497
305,2.093404
306,2.09237
307,2.089988
308,2.088092
309,2.085693
310,2.08461
311,2.08328
312,2.080808
313,2.078929
314,2.077659
315,2.075849
316,2.074458
317,2.072711
318,2.070649
319,2.069893
320,2.06785
321,2.066063
322,2.064959
323,2.063489
324,2.061366
325,2.059497
326,2.057765
327,2.055923
328,2.055126
329,2.053471
330,2.051552
331,2.050533
332,2.048865
333,2.04708
334,2.04582
335,2.044322
336,2.042273
337,2.04069
338,2.03998
339,2.037616
340,2.036262
341,2.035137
342,2.033618
343,2.03193
344,2.030412
345,2.029149
346,2.027803
347,2.026112
348,2.02457
349,2.023209
350,2.021872
351,2.019853
352,2.018558
353,2.017603
354,2.015918
355,2.014693
356,2.013279
357,2.011831
358,2.010557
359,2.008758
360,2.007838
361,2.005852
362,2.005106
363,2.003479
364,2.001813
365,2.000856
366,1.99923
367,1.997894
368,1.996524
369,1.995195
370,1.994199
371,1.992561
372,1.991558
373,1.989988
374,1.988572
375,1.987841
376,1.985768
377,1.984485
378,1.98308
379,1.981855
380,1.980574
381,1.979533
382,1.978528
383,1.976927
384,1.975833
385,1.974753
386,1.972869
387,1.971643
388,1.970491
389,1.969302
390,1.968323
391,1.966694
392,1.965356
393,1.964437
394,1.963273
395,1.9621
396,1.960506
397,1.959343
398,1.958105
399,1.956982
400,1.955864
401,1.954744
402,1.953369
403,1.951899
404,1.951984
405,1.949866
406,1.948546
407,1.947125
408,1.946267
409,1.945142
410,1.94371
411,1.943114
412,1.941806
413,1.940085
414,1.938951
415,1.938283
416,1.9369
417,1.936119
418,1.934327
419,1.933771
420,1.932474
421,1.931055
422,1.92997
423,1.929218
424,1.927982
425,1.92702
426,1.92547
427,1.924298
428,1.923467
429,1.922254
430,1.921747
431,1.920475
432,1.919666
433,1.917781
434,1.917049
435,1.915452
436,1.91464
437,1.913306
438,1.912363
439,1.911032
440,1.910594
441,1.909557
442,1.90792
443,1.907355
444,1.905948
445,1.905139
446,1.904876
447,1.903283
448,1.902235
449,1.900699
450,1.899852
451,1.898903
452,1.897825
453,1.896902
454,1.895883
455,1.894883
456,1.894173
457,1.892854
458,1.891547
459,1.89081
460,1.889696
461,1.888643
462,1.88755
463,1.88678
464,1.885969
465,1.885029
466,1.883938
467,1.882849
468,1.881583
469,1.881015
470,1.87976
471,1.879259
472,1.878341
473,1.876944
474,1.876259
475,1.875098
476,1.874527
477,1.87322
478,1.872186
479,1.871873
480,1.870486
481,1.869837
482,1.868652
483,1.867465
484,1.867108
485,1.865934
486,1.864818
487,1.863827
488,1.862896
489,1.861856
490,1.861158
491,1.860278
492,1.859233
493,1.858543
494,1.857656
495,1.856564
496,1.856566
497,1.854534
498,1.854041
499,1.853074
500,1.852214
501,1.850973
502,1.850559
503,1.849287
504,1.848806
505,1.847402
506,1.847069
507,1.846104
508,1.844899
509,1.843929
510,1.843358
511,1.842391
512,1.841807
513,1.840744
514,1.839738
515,1.838784
516,1.838194
517,1.837561
518,1.836446
519,1.835555
520,1.8346
521,1.833692
522,1.832776
523,1.831966
524,1.831731
525,1.830497
526,1.83002
527,1.828814
528,1.828101
529,1.827401
530,1.82626
531,1.825597
532,1.824961
533,1.824337
534,1.823024
535,1.822373
536,1.821239
537,1.82061
538,1.819775
539,1.819283
540,1.818439
541,1.817267
542,1.81702
543,1.815794
544,1.814945
545,1.814431
546,1.813707
547,1.812739
548,1.811893
549,1.811111
550,1.810623
551,1.809733
552,1.808518
553,1.807747
554,1.807083
555,1.806632
556,1.805774
557,1.804707
558,1.803877
559,1.803486
560,1.803134
561,1.801684
562,1.800851
563,1.800491
564,1.799372
565,1.798884
566,1.797769
567,1.796956
568,1.796097
569,1.795931
570,1.795616
571,1.794064
572,1.793305
573,1.792529
574,1.791991
575,1.791476
576,1.790491
577,1.789952
578,1.78916
579,1.788554
580,1.787688
581,1.78701
582,1.786157
583,1.785667
584,1.784808
585,1.784225
586,1.783189
587,1.782365
588,1.781788
589,1.781029
590,1.780408
591,1.77979
592,1.779446
593,1.778341
594,1.777542
595,1.777332
596,1.776267
597,1.775282
598,1.774639
599,1.774119
600,1.773695
601,1.772628
602,1.771788
603,1.771636
604,1.770821
605,1.770215
606,1.769893
607,1.768424
608,1.767629
609,1.767827
610,1.767441
611,1.765842
612,1.765133
613,1.764305
614,1.763706
615,1.763237
616,1.762985
617,1.761867
618,1.760859
619,1.760096
620,1.76036
621,1.759118
622,1.758162
623,1.758134
624,1.757251
625,1.756293
626,1.755577
627,1.755069
628,1.754586
629,1.753967
630,1.753668
631,1.752976
632,1.75182
633,1.751518
634,1.7514
635,1.750036
636,1.749287
637,1.748683
638,1.748166
639,1.748141
640,1.746974
641,1.745959
642,1.745597
643,1.744869
644,1.744192
645,1.743874
646,1.742741
647,1.742441
648,1.741813
649,1.741152
650,1.740199
651,1.739625
652,1.739088
653,1.738612
654,1.737669
655,1.737526
656,1.736506
657,1.73591
658,1.73544
659,1.73494
660,1.734313
661,1.7338
662,1.733099
663,1.732494
664,1.732047
665,1.731021
666,1.731168
667,1.730465
668,1.729313
669,1.729033
670,1.727898
671,1.727548
672,1.727184
673,1.726196
674,1.725705
675,1.725305
676,1.724428
677,1.724468
678,1.723375
679,1.723003
680,1.722334
681,1.721456
682,1.721223
683,1.720937
684,1.7203
685,1.719359
686,1.718946
687,1.718234
688,1.717486
689,1.71696
690,1.716515
691,1.715725
692,1.715109
693,1.715568
694,1.714255
695,1.713691
696,1.713006
697,1.712455
698,1.712394
699,1.71205
700,1.71105
701,1.710377
702,1.709706
703,1.709177
704,1.708556
705,1.70817
706,1.707519
707,1.707147
708,1.706196
709,1.705667
710,1.7052
711,1.70461
712,1.704084
713,1.703447
714,1.703469
715,1.702863
716,1.701831
717,1.701261
718,1.700664
719,1.700078
720,1.699659
721,1.699073
722,1.698569
723,1.698007
724,1.697475
725,1.6971
726,1.696181
727,1.696256
728,1.695703
729,1.695133
730,1.694271
731,1.693803
732,1.693298
733,1.692763
734,1.692339
735,1.691724
736,1.691138
737,1.690584
738,1.689964
739,1.689639
740,1.689044
741,1.688595
742,1.687845
743,1.687883
744,1.686859
745,1.686732
746,1.685605
747,1.685621
748,1.685084
749,1.68454
750,1.683597
751,1.683382
752,1.683405
753,1.682071
754,1.681802
755,1.681426
756,1.681169
757,1.68055
758,1.680265
759,1.679255
760,1.678834
761,1.678079
762,1.677693
763,1.677286
764,1.676844
765,1.676561
766,1.67628
767,1.675404
768,1.674622
769,1.674212
770,1.673837
771,1.673277
772,1.672645
773,1.672544
774,1.671711
775,1.671202
776,1.671006
777,1.670304
778,1.669902
779,1.669296
780,1.668561
781,1.668308
782,1.667619
783,1.667747
784,1.667381
785,1.666181
786,1.666253
787,1.665684
788,1.664852
789,1.664493
790,1.663917
791,1.663206
792,1.66289
793,1.662769
794,1.662178
795,1.661683
796,1.661031
797,1.660946
798,1.659908
799,1.659674
800,1.65891
801,1.658941
802,1.658047
803,1.65758
804,1.657486
805,1.657131
806,1.656108
807,1.656191
808,1.655388
809,1.655433
810,1.654805
811,1.654645
812,1.653586
813,1.653362
814,1.653262
815,1.65207
816,1.651789
817,1.651446
818,1.650901
819,1.650345
820,1.649847
821,1.649572
822,1.649029
823,1.648526
824,1.648334
825,1.647865
826,1.647148
827,1.646628
828,1.646132
829,1.645777
830,1.645498
831,1.644843
832,1.644635
833,1.644221
834,1.643797
835,1.643386
836,1.64252
837,1.642115
838,1.641643
839,1.641256
840,1.641351
841,1.64046
842,1.640042
843,1.639696
844,1.639764
845,1.638719
846,1.638397
847,1.6381
848,1.637855
849,1.637856
850,1.636662
851,1.636188
852,1.635927
853,1.635078
854,1.635028
855,1.634285
856,1.633844
857,1.633711
858,1.633092
859,1.632579
860,1.632053
861,1.631725
862,1.631303
863,1.631128
864,1.630731
865,1.630051
866,1.629757
867,1.629003
868,1.628569
869,1.628535
870,1.628431
871,1.627765
872,1.627478
873,1.626681
874,1.626474
875,1.625751
876,1.625742
877,1.625238
878,1.624697
879,1.623998
880,1.624145
881,1.623265
882,1.623148
883,1.622667
884,1.622268
885,1.622363
886,1.62114
887,1.62084
888,1.620827
889,1.619848
890,1.619843
891,1.619237
892,1.618922
893,1.618408
894,1.618495
895,1.617678
896,1.61756
897,1.616878
898,1.616675
899,1.616313
900,1.615714
901,1.615314
902,1.61485
903,1.614378
904,1.614135
905,1.613843
