round,value
0,3.71771
1,3.6838
2,3.667114
3,3.652963
4,3.639582
5,3.624764
6,3.614654
7,3.59896
8,3.585095
9,3.57181
10,3.556003
11,3.544898
12,3.530174
13,3.521166
14,3.507974
15,3.493615
16,3.480772
17,3.471444
18,3.459764
19,3.446633
20,3.430016
21,3.421404
22,3.409725
23,3.396488
24,3.384813
25,3.378088
26,3.364632
27,3.350203
28,3.339954
29,3.337961
30,3.317835
31,3.314547
32,3.296058
33,3.28529
34,3.279981
35,3.272396
36,3.255133
37,3.249625
38,3.234544
39,3.226311
40,3.215605
41,3.203874
42,3.196897
43,3.186819
44,3.176287
45,3.168654
46,3.154708
47,3.148824
48,3.137715
49,3.129461
50,3.117636
51,3.112276
52,3.100703
53,3.090964
54,3.083393
55,3.076283
56,3.067236
57,3.060133
58,3.049132
59,3.0407
60,3.029488
61,3.023688
62,3.013994
63,3.012252
64,3.001041
65,2.993267
66,2.982508
67,2.972801
68,2.97004
69,2.960829
70,2.956579
71,2.942241
72,2.93649
73,2.926071
74,2.926622
75,2.913644
76,2.905955
77,2.896185
78,2.890997
79,2.883307
80,2.876127
81,2.870781
82,2.863754
83,2.855469
84,2.852554
85,2.842781
86,2.834887
87,2.829951
88,2.826452
89,2.815908
90,2.809857
91,2.801865
92,2.798757
93,2.790809
94,2.786371
95,2.779041
96,2.772143
97,2.768661
98,2.76128
99,2.7584
100,2.752898
101,2.744091
102,2.735372
103,2.734571
104,2.727314
105,2.721395
106,2.714917
107,2.710371
108,2.704203
109,2.698697
110,2.695909
111,2.686051
112,2.681165
113,2.678402
114,2.673047
115,2.666142
116,2.661561
117,2.65333
118,2.651712
119,2.646574
120,2.644638
121,2.634937
122,2.633662
123,2.625121
124,2.624874
125,2.617825
126,2.610339
127,2.60911
128,2.604588
129,2.606255
130,2.591127
131,2.588489
132,2.58207
133,2.578291
134,2.574509
135,2.570128
136,2.565595
137,2.560758
138,2.555512
139,2.551641
140,2.546675
141,2.540939
142,2.550345
143,2.533069
144,2.529205
145,2.525858
146,2.521463
147,2.516965
148,2.514393
149,2.511615
150,2.503205
151,2.501536
152,2.495823
153,2.495642
154,2.488886
155,2.485191
156,2.484394
157,2.481757
158,2.47654
159,2.471106
160,2.468643
161,2.465551
162,2.459079
163,2.455455
164,2.452483
165,2.448292
166,2.446307
167,2.442396
168,2.437723
169,2.437632
170,2.436722
171,2.42894
172,2.422581
173,2.423646
174,2.420996
175,2.415723
176,2.414331
177,2.405358
178,2.40169
179,2.406251
180,2.398587
181,2.393602
182,2.389851
183,2.388178
184,2.386184
185,2.38065
186,2.38401
187,2.372709
188,2.372997
189,2.365076
190,2.366581
191,2.36206
192,2.360955
193,2.356054
194,2.351117
195,2.347125
196,2.345356
197,2.34488
198,2.339259
199,2.337388
200,2.334924
201,2.330911
202,2.329146
203,2.326788
204,2.323909
205,2.317811
206,2.316052
207,2.312509
208,2.311455
209,2.311741
210,2.314018
211,2.305474
212,2.299342
213,2.298835
214,2.299502
215,2.291774
216,2.286853
217,2.288282
218,2.283581
219,2.280196
220,2.277512
221,2.276473
222,2.278058
223,2.271139
224,2.270787
225,2.264883
226,2.263571
227,2.261369
228,2.260205
229,2.255801
230,2.252896
231,2.249235
232,2.250132
233,2.249731
234,2.246541
235,2.241445
236,2.242277
237,2.235946
238,2.23261
239,2.232036
240,2.230576
241,2.227186
242,2.224929
243,2.22177
244,2.222643
245,2.220201
246,2.217989
247,2.21621
248,2.212248
249,2.213486
250,2.207017
251,2.209539
252,2.203496
253,2.200978
254,2.196729
255,2.200063
256,2.191536
257,2.192901
258,2.188416
259,2.187848
260,2.190755
261,2.181196
262,2.179429
263,2.176767
264,2.179642
265,2.173766
266,2.173381
267,2.17438
268,2.170205
269,2.16439
270,2.164479
271,2.173314
272,2.160809
273,2.158085
274,2.156598
275,2.153315
276,2.150181
277,2.149132
278,2.149771
279,2.146052
280,2.145127
281,2.142396
282,2.142006
283,2.137795
284,2.138897
285,2.134373
286,2.133471
287,2.130799
288,2.131713
289,2.128626
290,2.124977
291,2.12255
292,2.126467
293,2.121883
294,2.121234
295,2.118731
296,2.114754
297,2.11518
298,2.113672
299,2.108485
300,2.107794
301,2.106224
302,2.105942
