round,value
0,3.716742
1,3.680156
2,3.664238
3,3.653194
4,3.63448
5,3.619195
6,3.607585
7,3.59458
8,3.577948
9,3.565637
10,3.552073
11,3.54642
12,3.528058
13,3.516053
14,3.502714
15,3.503097
16,3.477775
17,3.470078
18,3.450607
19,3.436819
20,3.426871
21,3.417508
22,3.404862
23,3.392443
24,3.382601
25,3.368575
26,3.364686
27,3.347796
28,3.338466
29,3.326465
30,3.314267
31,3.303035
32,3.298833
33,3.282169
34,3.27679
35,3.261269
36,3.251475
37,3.239982
38,3.230546
39,3.221984
40,3.208791
41,3.203298
42,3.191835
43,3.181031
44,3.172801
45,3.164476
46,3.154466
47,3.144942
48,3.13406
49,3.127941
50,3.115312
51,3.113018
52,3.096689
53,3.090033
54,3.077727
55,3.071604
56,3.071259
57,3.053563
58,3.046666
59,3.036474
60,3.03714
61,3.021677
62,3.015491
63,3.006006
64,3.002293
65,2.989827
66,2.979491
67,2.972882
68,2.970573
69,2.955588
70,2.948158
71,2.941529
72,2.939577
73,2.927052
74,2.919293
75,2.914795
76,2.906005
77,2.896438
78,2.889888
79,2.884222
80,2.878355
81,2.868668
82,2.868087
83,2.86257
84,2.848434
85,2.844858
86,2.837217
87,2.830271
88,2.829773
89,2.819658
90,2.810117
91,2.807543
92,2.795769
93,2.79191
94,2.784433
95,2.779849
96,2.772602
97,2.765894
98,2.760503
99,2.754124
100,2.747695
101,2.743315
102,2.737318
103,2.735356
104,2.7254
105,2.718438
106,2.714539
107,2.706784
108,2.708163
109,2.696706
110,2.692685
111,2.689121
112,2.681143
113,2.675568
114,2.671073
115,2.665357
116,2.660829
117,2.652903
118,2.650854
119,2.645445
120,2.642501
121,2.635594
122,2.630228
123,2.625579
124,2.621427
125,2.616107
126,2.608651
127,2.604361
128,2.607481
129,2.597014
130,2.590707
131,2.584837
132,2.580653
133,2.577495
134,2.573585
135,2.570856
136,2.563368
137,2.558051
138,2.557303
139,2.552126
140,2.548482
141,2.540304
142,2.538012
143,2.533003
144,2.529468
145,2.52524
146,2.521839
147,2.515347
148,2.520304
149,2.516872
150,2.504679
151,2.499697
152,2.50085
153,2.495102
154,2.490529
155,2.484554
156,2.480347
157,2.47737
158,2.472316
159,2.4689
160,2.466852
161,2.465968
162,2.459976
163,2.453925
164,2.45065
165,2.451169
166,2.446091
167,2.443899
168,2.435062
169,2.435886
170,2.42931
171,2.426523
172,2.420745
173,2.419602
174,2.416744
175,2.41176
176,2.411662
177,2.404595
178,2.401926
179,2.400136
180,2.398054
181,2.390219
182,2.390838
183,2.389304
184,2.380793
185,2.38057
186,2.374836
187,2.372211
188,2.369797
189,2.366614
190,2.365976
191,2.362692
192,2.362265
193,2.353468
194,2.352662
195,2.346889
196,2.345255
197,2.346014
198,2.337823
199,2.340256
200,2.333619
201,2.330194
202,2.326113
203,2.324997
204,2.321677
205,2.318406
206,2.314853
207,2.312545
208,2.310287
209,2.306268
210,2.304588
211,2.304067
212,2.301691
213,2.298559
214,2.296025
215,2.29107
216,2.290791
217,2.284844
218,2.282629
219,2.286004
220,2.280853
221,2.276168
222,2.274511
223,2.269708
224,2.267986
225,2.267632
226,2.264877
227,2.261245
228,2.257171
229,2.25362
230,2.257936
231,2.251579
232,2.250108
233,2.244721
234,2.241661
235,2.23933
236,2.237803
237,2.234645
238,2.233352
239,2.232513
240,2.233756
241,2.228065
242,2.223403
243,2.23198
244,2.219949
245,2.217166
246,2.213907
247,2.213007
248,2.215857
249,2.207186
250,2.206191
251,2.202387
252,2.201206
253,2.198019
254,2.195279
255,2.195644
256,2.195461
257,2.18761
258,2.18945
259,2.192786
260,2.183729
261,2.182124
262,2.180408
263,2.174596
264,2.174998
265,2.176883
266,2.171582
267,2.169164
268,2.167842
269,2.164803
270,2.164036
271,2.161324
272,2.158862
273,2.161653
274,2.156222
275,2.152914
276,2.153404
277,2.147788
278,2.155319
279,2.146594
280,2.143723
281,2.143672
282,2.143657
283,2.139477
284,2.13355
285,2.136803
286,2.141224
287,2.12955
288,2.133099
289,2.12737
290,2.12706
291,2.127565
292,2.119999
293,2.118008
294,2.119708
295,2.118104
296,2.111115
297,2.109392
298,2.115714
299,2.111689
300,2.105416
301,2.102533
302,2.104767
303,2.103684
304,2.101976
305,2.100582
306,2.099198
307,2.094354
308,2.093461
309,2.094687
310,2.092484
311,2.086091
312,2.088328
313,2.084726
314,2.084851
315,2.083843
316,2.083437
317,2.079817
318,2.07669
319,2.077342
320,2.075379
321,2.073048
322,2.070181
323,2.067871
324,2.068076
325,2.065698
326,2.070737
327,2.064038
328,2.070547
329,2.059635
330,2.058752
331,2.058001
332,2.058562
333,2.05157
334,2.050098
335,2.051277
336,2.046109
337,2.047292
338,2.045111
339,2.044433
340,2.047248
341,2.04332
342,2.03924
343,2.036625
344,2.035147
345,2.034123
346,2.038625
347,2.034705
348,2.041409
349,2.030428
350,2.027656
351,2.028147
352,2.028746
353,2.022678
354,2.02383
355,2.022791
356,2.023486
357,2.022958
358,2.021624
359,2.01749
360,2.012543
361,2.012217
362,2.009167
363,2.011364
364,2.012359
365,2.008544
366,2.004632
367,2.003739
368,2.00154
369,2.000447
370,1.999423
371,2.00038
372,1.998189
373,2.000311
374,2.000222
375,1.992893
376,1.992599
377,1.990684
378,1.989163
379,1.987497
380,1.986695
381,1.986531
