round,value
0,3.727552
1,3.705938
2,3.583899
3,3.604739
4,3.507406
5,3.505882
6,3.382353
7,3.326267
8,3.33138
9,3.269056
10,3.267165
11,3.180636
12,3.13822
13,3.116302
14,3.166714
15,3.046615
16,2.99558
17,3.029122
18,2.954133
19,2.924659
20,2.908557
21,2.875999
22,2.828808
23,2.7946
24,2.789875
25,2.740832
26,2.72681
27,2.722082
28,2.67774
29,2.661554
30,2.624205
31,2.599012
32,2.590167
33,2.592178
34,2.562888
35,2.52796
36,2.514919
37,2.522707
38,2.530532
39,2.477117
40,2.487038
41,2.431645
42,2.405342
43,2.403112
44,2.405559
45,2.365409
46,2.360178
47,2.352106
48,2.391099
49,2.331252
50,2.343554
51,2.285
52,2.26606
53,2.287177
54,2.271428
55,2.274505
56,2.233533
57,2.224582
58,2.242032
59,2.196439
60,2.199834
61,2.173805
62,2.172426
63,2.187798
64,2.133273
65,2.145928
66,2.150228
67,2.151142
68,2.106308
69,2.082221
70,2.158584
71,2.075347
72,2.084113
73,2.089898
74,2.068387
75,2.044092
76,2.053299
77,2.065403
78,2.022819
79,2.023638
80,2.013672
81,2.041743
82,2.0228
83,2.002576
84,1.996866
85,1.99457
86,1.976304
87,1.956845
88,1.947866
89,1.982285
90,1.945304
91,1.936193
92,1.930748
93,1.923391
94,1.932503
95,1.917574
96,1.953073
97,1.944148
98,1.894879
99,1.892824
100,1.911432
101,1.892333
102,1.895062
103,1.871595
104,1.872748
105,1.860904
106,1.854285
107,1.867059
108,1.845869
109,1.894683
110,1.843454
111,1.836367
112,1.843632
113,1.8535
114,1.827541
115,1.82063
116,1.81973
117,1.821372
118,1.811607
119,1.815732
120,1.813212
121,1.787834
122,1.787775
123,1.794791
124,1.774281
125,1.765173
126,1.797031
127,1.774887
128,1.80113
129,1.786261
130,1.752839
131,1.749504
132,1.761841
133,1.75957
134,1.742595
135,1.758881
136,1.727633
137,1.778857
138,1.785776
139,1.736453
140,1.710115
141,1.721901
142,1.707632
143,1.70066
144,1.708138
145,1.709955
146,1.72377
147,1.698594
148,1.703355
149,1.701803
150,1.686041
151,1.682513
152,1.679656
153,1.69062
154,1.692074
155,1.701618
156,1.668322
157,1.693027
158,1.6857
159,1.655318
160,1.701246
161,1.703697
162,1.639827
163,1.661462
164,1.649682
165,1.666508
166,1.644783
167,1.671077
168,1.644758
169,1.658141
170,1.665368
171,1.676636
172,1.727824
173,1.633216
174,1.619285
175,1.658786
176,1.650936
177,1.636509
178,1.612327
179,1.617123
180,1.640124
181,1.611483
182,1.635197
183,1.626523
184,1.615116
185,1.612402
186,1.62153
187,1.602406
188,1.615963
189,1.632197
190,1.593161
191,1.599173
192,1.593192
193,1.585283
194,1.569779
195,1.567714
196,1.599504
197,1.597595
198,1.57406
199,1.601286
200,1.568093
201,1.564522
202,1.560901
203,1.573288
204,1.607454
205,1.551541
206,1.580634
207,1.566453
208,1.56946
209,1.559899
210,1.564046
211,1.53545
212,1.565383
213,1.561075
214,1.537023
215,1.556584
216,1.560963
217,1.557469
218,1.53763
219,1.530809
220,1.541133
221,1.531084
222,1.536051
223,1.54635
224,1.542296
225,1.530465
226,1.538531
227,1.547634
228,1.524655
229,1.532628
230,1.548992
231,1.517346
232,1.515299
233,1.542231
234,1.560912
235,1.53204
236,1.549912
237,1.553823
238,1.526712
239,1.510185
240,1.501295
241,1.512843
242,1.519024
243,1.515559
244,1.506649
245,1.503956
246,1.495013
247,1.527432
248,1.478539
249,1.512739
250,1.533889
251,1.494329
252,1.493083
253,1.502733
254,1.491456
255,1.522656
256,1.502374
257,1.484378
258,1.491828
259,1.479516
260,1.485972
261,1.515573
262,1.491608
263,1.471024
264,1.499545
265,1.502893
266,1.463742
267,1.454541
268,1.486601
269,1.48406
270,1.470428
271,1.461644
272,1.472001
273,1.471068
274,1.467852
275,1.45908
276,1.464823
277,1.4671
278,1.490621
279,1.446123
280,1.455941
281,1.460987
282,1.440774
283,1.49332
284,1.465523
285,1.440353
286,1.462065
287,1.452749
288,1.434676
289,1.476492
290,1.438219
291,1.451082
292,1.436513
293,1.462901
294,1.43979
295,1.470381
296,1.43082
297,1.465232
298,1.457539
299,1.451886
300,1.437506
301,1.48221
302,1.435564
303,1.428527
304,1.423255
305,1.442785
306,1.453607
307,1.423677
308,1.477092
309,1.42609
310,1.427333
311,1.427832
312,1.430445
313,1.423297
314,1.41114
315,1.431024
316,1.414847
317,1.420788
318,1.40812
319,1.411467
320,1.406066
321,1.404559
322,1.412048
323,1.418706
324,1.412946
325,1.421408
326,1.399577
327,1.413056
328,1.447047
329,1.414773
330,1.407302
331,1.406355
332,1.419256
333,1.399128
334,1.401844
335,1.396845
336,1.407957
337,1.396781
338,1.387189
339,1.43529
340,1.421462
341,1.411106
342,1.404575
