round,value
0,3.716742
1,3.678775
2,3.663311
3,3.65184
4,3.634303
5,3.617232
6,3.606169
7,3.592187
8,3.578162
9,3.565147
10,3.551371
11,3.539382
12,3.523693
13,3.510956
14,3.498165
15,3.486405
16,3.473141
17,3.46154
18,3.449601
19,3.436918
20,3.42646
21,3.415193
22,3.402351
23,3.391569
24,3.378924
25,3.366523
26,3.355656
27,3.344457
28,3.33314
29,3.322436
30,3.311712
31,3.300074
32,3.290509
33,3.278685
34,3.268214
35,3.258878
36,3.248147
37,3.236905
38,3.226965
39,3.216891
40,3.20688
41,3.197132
42,3.187544
43,3.177439
44,3.167911
45,3.158956
46,3.148644
47,3.140178
48,3.130347
49,3.120722
50,3.112305
51,3.102477
52,3.094177
53,3.085022
54,3.076613
55,3.067569
56,3.059195
57,3.050332
58,3.041792
59,3.033088
60,3.024761
61,3.016097
62,3.009083
63,3.001294
64,2.992127
65,2.985595
66,2.975964
67,2.968038
68,2.960568
69,2.952474
70,2.945951
71,2.937985
72,2.931335
73,2.923875
74,2.915751
75,2.908255
76,2.901179
77,2.894635
78,2.886845
79,2.880967
80,2.873533
81,2.865708
82,2.858798
83,2.852053
84,2.844783
85,2.838005
86,2.831363
87,2.825688
88,2.819355
89,2.812325
90,2.806176
91,2.799437
92,2.792816
93,2.787159
94,2.781138
95,2.775004
96,2.768646
97,2.762093
98,2.756798
99,2.750415
100,2.745129
101,2.738651
102,2.732663
103,2.727273
104,2.721666
105,2.715724
106,2.710293
107,2.704012
108,2.699349
109,2.693099
110,2.687977
111,2.682884
112,2.676797
113,2.671431
114,2.666606
115,2.660926
116,2.656041
117,2.650473
118,2.645609
119,2.640474
120,2.635431
121,2.631104
122,2.625788
123,2.621788
124,2.615324
125,2.611339
126,2.606059
127,2.601417
128,2.596732
129,2.591769
130,2.587032
131,2.582103
132,2.578732
133,2.573787
134,2.56914
135,2.564379
136,2.559572
137,2.555348
138,2.550682
139,2.546573
140,2.542158
141,2.538057
142,2.533417
143,2.529071
144,2.524773
145,2.520686
146,2.517446
147,2.512962
148,2.509324
149,2.505814
150,2.500989
151,2.496475
152,2.492613
153,2.488453
154,2.484679
155,2.480906
156,2.476439
157,2.472597
158,2.468519
159,2.465309
160,2.460968
161,2.457111
162,2.453649
163,2.450494
164,2.446123
165,2.443701
166,2.438952
167,2.435598
168,2.431767
169,2.428505
170,2.425725
171,2.420769
172,2.41758
173,2.4147
174,2.410809
175,2.407166
176,2.403732
177,2.40084
178,2.397608
179,2.393729
180,2.390415
181,2.387527
182,2.383836
183,2.380895
184,2.377378
185,2.374282
186,2.371223
187,2.368015
188,2.364811
189,2.361664
190,2.358487
191,2.356406
192,2.352324
193,2.348687
194,2.345779
195,2.343472
196,2.340304
197,2.337323
198,2.334436
199,2.331177
200,2.328097
201,2.325492
202,2.32255
203,2.319693
204,2.316932
205,2.314052
206,2.311295
207,2.308126
208,2.305425
209,2.304097
210,2.299653
211,2.297502
212,2.294742
213,2.291956
214,2.288918
215,2.286
216,2.283232
217,2.280616
218,2.278195
219,2.276252
220,2.27307
221,2.270358
222,2.267749
223,2.264896
224,2.262558
225,2.260453
226,2.259821
227,2.254837
228,2.252876
229,2.249702
230,2.247308
231,2.245226
232,2.242588
233,2.240308
234,2.237409
235,2.234998
236,2.232752
237,2.230153
238,2.227819
239,2.225745
240,2.22342
241,2.220939
242,2.218317
243,2.216264
244,2.214068
245,2.211735
246,2.209709
247,2.206825
248,2.205153
249,2.20242
250,2.200005
251,2.198081
252,2.195742
253,2.193531
254,2.191664
255,2.189609
256,2.187368
257,2.184942
258,2.182777
259,2.180216
260,2.177931
261,2.176449
262,2.174332
263,2.172436
264,2.170031
265,2.168143
266,2.16657
267,2.163864
268,2.162212
269,2.159446
270,2.158452
271,2.155786
272,2.153632
273,2.151814
274,2.149634
275,2.147856
276,2.145809
277,2.143731
278,2.142166
279,2.139774
280,2.137967
281,2.135828
282,2.134122
283,2.132562
284,2.130655
285,2.128899
286,2.126392
287,2.12468
288,2.122531
289,2.12082
290,2.119313
291,2.117285
292,2.115208
293,2.11371
294,2.112341
295,2.109622
296,2.107549
297,2.106513
298,2.104824
299,2.102519
300,2.100951
301,2.098697
302,2.097477
303,2.095995
304,2.093822
305,2.092113
306,2.09012
307,2.089618
308,2.086833
309,2.085439
310,2.083289
311,2.082703
312,2.08062
313,2.078782
314,2.076779
315,2.075427
316,2.073568
317,2.071977
318,2.070628
319,2.068638
320,2.066785
321,2.065401
322,2.063804
323,2.061996
324,2.060469
325,2.05887
326,2.057562
327,2.056158
328,2.054375
329,2.052671
330,2.051108
331,2.050128
332,2.048266
333,2.046641
334,2.044662
335,2.043309
336,2.041788
337,2.040156
338,2.038333
339,2.037648
340,2.036045
341,2.034246
342,2.033279
343,2.03126
344,2.029939
345,2.028174
346,2.026647
347,2.025416
348,2.023789
349,2.022523
350,2.020963
351,2.019223
352,2.018014
353,2.016959
354,2.015436
355,2.014327
356,2.01233
357,2.011216
358,2.009905
359,2.008779
360,2.006769
361,2.005779
362,2.003963
363,2.00298
364,2.001232
365,2.000298
366,1.998935
367,1.997245
368,1.995967
369,1.994902
370,1.993333
371,1.992558
372,1.990642
373,1.989316
374,1.988696
375,1.986172
376,1.985113
377,1.984517
378,1.982954
379,1.981659
380,1.980077
381,1.97881
382,1.977349
383,1.976191
384,1.974596
385,1.974337
386,1.972229
387,1.971213
388,1.969614
389,1.968523
390,1.967728
391,1.96621
392,1.964966
393,1.963722
394,1.962481
395,1.961756
396,1.959664
397,1.959093
398,1.957533
399,1.956648
400,1.955807
401,1.953724
402,1.952962
403,1.951524
404,1.950138
405,1.94904
406,1.947619
407,1.947407
408,1.946073
409,1.944209
410,1.943103
411,1.941748
412,1.940516
413,1.94034
414,1.938471
415,1.937586
416,1.936108
417,1.935145
418,1.934056
419,1.932619
420,1.931516
421,1.930923
422,1.929474
423,1.928545
424,1.927427
425,1.926094
426,1.924871
427,1.923779
428,1.922953
429,1.921417
430,1.920462
431,1.91973
432,1.918326
433,1.917155
434,1.916357
435,1.915237
436,1.914114
437,1.912886
438,1.911876
439,1.910673
440,1.909729
441,1.908701
442,1.907624
443,1.906637
444,1.905836
445,1.904811
446,1.903613
447,1.902657
448,1.901554
449,1.901159
450,1.8993
451,1.898296
452,1.897608
453,1.896691
454,1.895343
455,1.894683
456,1.894066
457,1.892575
