round,value
0,3.71771
1,3.696465
2,3.673365
3,3.657738
4,3.64547
5,3.630228
6,3.617632
7,3.60309
8,3.591004
9,3.575846
10,3.562702
11,3.548757
12,3.536123
13,3.523434
14,3.510957
15,3.499528
16,3.486413
17,3.473517
18,3.464006
19,3.451836
20,3.437076
21,3.424318
22,3.412683
23,3.400526
24,3.389094
25,3.379648
26,3.36711
27,3.355305
28,3.343212
29,3.335957
30,3.324011
31,3.312808
32,3.302453
33,3.289679
34,3.281042
35,3.269277
36,3.260476
37,3.249089
38,3.240062
39,3.22847
40,3.219638
41,3.20824
42,3.198112
43,3.189596
44,3.179278
45,3.170642
46,3.159667
47,3.150639
48,3.141457
49,3.131494
50,3.12128
51,3.112168
52,3.104055
53,3.094819
54,3.085539
55,3.077124
56,3.070229
57,3.059042
58,3.053509
59,3.04248
60,3.033007
61,3.024843
62,3.017068
63,3.008899
64,3.00414
65,2.992778
66,2.984848
67,2.97544
68,2.969795
69,2.963638
70,2.955809
71,2.946688
72,2.937823
73,2.929548
74,2.923244
75,2.917227
76,2.908714
77,2.899431
78,2.891792
79,2.885513
80,2.878589
81,2.871779
82,2.864881
83,2.857496
84,2.852313
85,2.843982
86,2.837302
87,2.831206
88,2.825053
89,2.818631
90,2.811077
91,2.804136
92,2.798275
93,2.792801
94,2.787
95,2.781186
96,2.774392
97,2.769104
98,2.762806
99,2.756666
100,2.754049
101,2.7473
102,2.737911
103,2.73249
104,2.728948
105,2.722896
106,2.715805
107,2.709854
108,2.705495
109,2.699729
110,2.694877
111,2.688976
112,2.682389
113,2.677644
114,2.671221
115,2.667491
116,2.660867
117,2.655627
118,2.650626
119,2.647251
120,2.643661
121,2.637829
122,2.632235
123,2.627605
124,2.62343
125,2.617239
126,2.611818
127,2.607422
128,2.605518
129,2.603302
130,2.59479
131,2.587656
132,2.58343
133,2.578518
134,2.575266
135,2.570658
136,2.566073
137,2.560778
138,2.556878
139,2.552334
140,2.546529
141,2.542408
142,2.542286
143,2.538095
144,2.530216
145,2.525994
146,2.522366
147,2.5175
148,2.513375
149,2.511502
150,2.50532
151,2.500473
152,2.496741
153,2.493498
154,2.490492
155,2.485492
156,2.482628
157,2.479894
158,2.474299
159,2.470388
160,2.467095
161,2.464526
162,2.459648
163,2.45586
164,2.451601
165,2.447897
166,2.445422
167,2.443062
168,2.438523
169,2.435957
170,2.435261
171,2.430261
172,2.424232
173,2.420197
174,2.418938
175,2.417384
176,2.41171
177,2.408553
178,2.401985
179,2.400448
180,2.398509
181,2.394772
182,2.388756
183,2.388023
184,2.38529
185,2.382012
186,2.378666
187,2.374392
188,2.369331
189,2.366525
190,2.363153
191,2.359484
192,2.357727
193,2.355438
194,2.351415
195,2.347557
196,2.344173
197,2.342768
198,2.339285
199,2.334812
200,2.333998
201,2.331221
202,2.327135
203,2.324813
204,2.323893
205,2.318031
206,2.314653
207,2.311935
208,2.310113
209,2.309009
210,2.309373
211,2.307555
212,2.299022
213,2.295832
214,2.295623
215,2.28957
216,2.286406
217,2.284754
218,2.28322
219,2.279197
220,2.275112
221,2.273902
222,2.272935
223,2.270621
224,2.267847
225,2.264667
226,2.260155
227,2.258705
228,2.255936
229,2.253007
230,2.248905
231,2.246583
232,2.244424
233,2.24259
234,2.240894
235,2.239728
236,2.235163
237,2.232904
238,2.22962
239,2.226841
240,2.226102
241,2.222628
242,2.220503
243,2.217326
244,2.214698
245,2.214328
246,2.211218
247,2.209185
248,2.205067
249,2.204657
250,2.202001
251,2.199098
252,2.197345
253,2.193153
254,2.191101
255,2.189948
256,2.186699
257,2.182115
258,2.18018
259,2.178092
260,2.175946
261,2.175519
262,2.170178
263,2.167382
264,2.166853
265,2.164471
266,2.161579
267,2.161056
268,2.16009
269,2.153591
270,2.151063
271,2.155994
272,2.153323
273,2.144748
274,2.142343
275,2.139164
276,2.136252
277,2.135082
278,2.132441
279,2.131109
280,2.128419
281,2.127315
282,2.123521
283,2.122305
284,2.121265
285,2.11709
286,2.116369
287,2.114674
288,2.112747
289,2.109816
290,2.107479
291,2.103515
292,2.103076
293,2.101059
294,2.100487
295,2.096682
296,2.095152
297,2.091433
298,2.088467
299,2.086853
300,2.084916
301,2.083184
302,2.081116
303,2.079876
304,2.074054
305,2.072878
306,2.072257
307,2.072608
308,2.069747
309,2.067501
310,2.063842
311,2.061961
312,2.060621
313,2.060093
314,2.054371
315,2.052272
316,2.056549
317,2.055169
318,2.044636
319,2.042982
320,2.04447
321,2.038876
322,2.036763
323,2.034116
324,2.038847
325,2.032375
326,2.028207
327,2.027104
328,2.025545
329,2.022131
330,2.020629
331,2.018753
332,2.015646
333,2.017054
334,2.013149
335,2.010981
336,2.008517
337,2.006136
338,2.004032
339,2.005141
340,2.002062
341,2.001618
342,1.999337
343,1.995357
344,1.995307
345,1.990047
346,1.9881
347,1.989043
348,1.987264
349,1.983175
350,1.981485
351,1.979132
352,1.977821
353,1.979546
354,1.973681
355,1.975287
356,1.975695
357,1.970187
358,1.968502
359,1.965557
360,1.965369
361,1.963156
362,1.960279
363,1.957499
364,1.962105
365,1.956669
366,1.951729
367,1.952346
368,1.958205
369,1.952261
370,1.944233
371,1.943634
372,1.945697
373,1.944585
374,1.935697
375,1.936466
376,1.938278
377,1.934518
378,1.932287
379,1.929172
380,1.929259
381,1.926725
382,1.924809
383,1.922097
384,1.924815
385,1.92856
386,1.918595
387,1.916287
388,1.914508
389,1.910765
390,1.91312
391,1.907773
392,1.906198
393,1.907855
394,1.903733
395,1.902477
396,1.900323
397,1.901322
398,1.898191
399,1.89699
400,1.892979
401,1.895615
402,1.897444
403,1.891063
404,1.886793
405,1.886224
406,1.884562
407,1.881304
408,1.881814
409,1.883701
410,1.879196
411,1.876248
412,1.876258
413,1.876679
414,1.872667
415,1.870422
416,1.873567
417,1.864562
418,1.865307
419,1.863248
420,1.861169
421,1.860967
422,1.860509
423,1.858497
424,1.85668
425,1.853402
426,1.854088
427,1.850116
428,1.854456
429,1.84929
430,1.846632
431,1.844014
432,1.842453
433,1.84044
434,1.83967
435,1.839335
436,1.836396
437,1.838499
438,1.834045
439,1.833322
440,1.830871
441,1.830194
442,1.829623
443,1.831772
444,1.829154
445,1.827952
446,1.824308
447,1.821864
448,1.819872
449,1.818907
450,1.820675
451,1.81806
452,1.815874
453,1.814741
454,1.813792
455,1.810839
456,1.817422
457,1.811547
458,1.808756
459,1.805918
460,1.802754
461,1.804717
462,1.804515
463,1.800172
464,1.799875
465,1.799963
466,1.798663
467,1.7979
468,1.7963
469,1.794309
470,1.793678
471,1.796743
472,1.789933
473,1.787134
474,1.784746
475,1.784316
476,1.791342
477,1.788777
478,1.785111
479,1.786584
480,1.77909
481,1.777123
482,1.779097
483,1.777828
484,1.774788
485,1.78109
486,1.778621
487,1.776051
488,1.769101
489,1.765809
490,1.77087
491,1.768379
492,1.76174
493,1.761234
494,1.76575
495,1.761433
496,1.759105
497,1.756182
