round,value
0,3.889176
1,3.726317
2,3.665648
3,3.591109
4,3.488194
5,3.393422
6,3.306374
7,3.209767
8,3.085188
9,2.988096
10,2.877969
11,2.815241
12,2.68872
13,2.588207
14,2.508828
15,2.469773
16,2.355442
17,2.29381
18,2.216355
19,2.155956
20,2.107078
21,2.068375
22,2.015714
23,1.980235
24,1.950606
25,1.91978
26,1.891454
27,1.871543
28,1.86838
29,1.846606
30,1.825027
31,1.825045
32,1.812783
33,1.79449
34,1.792789
35,1.771688
36,1.796181
37,1.772874
38,1.756645
39,1.75832
40,1.744527
41,1.748384
42,1.749807
43,1.74516
44,1.744208
45,1.734905
46,1.740792
47,1.74509
48,1.744252
49,1.737633
50,1.746385
51,1.759746
52,1.738242
53,1.762697
54,1.755875
55,1.74967
56,1.752413
57,1.747488
58,1.754765
59,1.752373
60,1.756898
61,1.76256
62,1.758939
63,1.782791
64,1.761518
65,1.800805
66,1.771916
67,1.777526
68,1.790563
69,1.77
70,1.770665
71,1.775531
72,1.781107
73,1.770226
74,1.766442
75,1.776091
76,1.768966
77,1.776892
78,1.776676
79,1.773643
80,1.78668
81,1.78062
82,1.780099
83,1.789096
84,1.781165
85,1.787923
86,1.800427
87,1.791457
88,1.790734
89,1.794819
90,1.807353
91,1.806154
92,1.795377
93,1.821817
94,1.798298
95,1.811207
96,1.810233
97,1.803755
98,1.803834
99,1.810139
100,1.798219
101,1.80333
102,1.801137
103,1.806214
104,1.80257
105,1.792608
106,1.793084
107,1.79626
108,1.797922
109,1.80029
110,1.797059
111,1.80436
112,1.789576
113,1.794594
114,1.806851
115,1.800115
116,1.804278
117,1.794756
118,1.796744
119,1.82272
120,1.809143
121,1.812157
122,1.803498
123,1.822653
124,1.795632
125,1.808484
126,1.810086
127,1.807862
128,1.817384
129,1.81292
130,1.810658
131,1.807274
132,1.814979
133,1.811604
134,1.812426
135,1.832117
136,1.835026
137,1.829897
138,1.835959
139,1.83642
140,1.835895
141,1.826061
142,1.830846
143,1.828177
144,1.82797
145,1.8225
146,1.844509
147,1.836863
148,1.844134
149,1.84045
150,1.834735
151,1.840273
152,1.837447
153,1.852199
154,1.836859
155,1.834706
156,1.842228
157,1.847259
158,1.840892
159,1.850528
160,1.842109
161,1.84263
162,1.85243
163,1.848097
164,1.84937
165,1.849907
166,1.855269
167,1.855661
168,1.838738
169,1.841719
170,1.851723
171,1.847479
172,1.843529
173,1.837171
174,1.843298
175,1.836533
176,1.841639
177,1.847872
178,1.840693
179,1.837735
180,1.838104
181,1.838385
182,1.841392
183,1.842299
184,1.837024
185,1.843833
186,1.842159
187,1.843688
188,1.851208
189,1.843428
190,1.853663
191,1.850414
192,1.84635
193,1.845739
194,1.849412
195,1.847203
196,1.845908
197,1.865406
198,1.862749
199,1.853607
200,1.854475
201,1.845185
202,1.850328
203,1.850902
204,1.84308
205,1.84732
206,1.851028
207,1.848252
208,1.843327
209,1.845575
210,1.838358
211,1.842098
212,1.842919
213,1.837184
214,1.839276
215,1.841838
216,1.841903
217,1.839513
218,1.838252
219,1.84726
220,1.861472
221,1.844789
222,1.839769
223,1.834121
224,1.838002
225,1.843601
226,1.840349
227,1.832277
228,1.831048
229,1.829798
230,1.834106
231,1.842575
232,1.834879
233,1.834545
234,1.836128
235,1.832557
236,1.833954
237,1.830378
238,1.824311
239,1.832702
240,1.845466
241,1.836581
242,1.838271
243,1.834282
244,1.834914
245,1.827458
246,1.832492
247,1.825403
248,1.823655
249,1.819881
250,1.819739
251,1.819883
252,1.821018
253,1.815027
254,1.816581
255,1.821189
256,1.822498
257,1.816961
258,1.825844
259,1.816526
260,1.820241
261,1.820044
262,1.815538
263,1.820816
264,1.815326
265,1.819061
266,1.822115
267,1.814554
268,1.816027
269,1.812547
270,1.809471
271,1.807059
272,1.808744
273,1.812804
274,1.809467
275,1.808796
276,1.80471
277,1.805125
278,1.812569
279,1.808285
280,1.796548
281,1.796016
282,1.801534
283,1.808411
284,1.804374
285,1.80151
286,1.803164
287,1.794808
288,1.795434
289,1.797359
290,1.78759
291,1.789112
292,1.782013
293,1.77929
294,1.772963
295,1.778406
296,1.775568
297,1.779035
298,1.778154
299,1.774046
300,1.776525
301,1.772693
302,1.76893
303,1.773091
304,1.770999
305,1.774094
306,1.77331
307,1.764589
308,1.763479
309,1.7617
310,1.757616
311,1.75626
312,1.758243
313,1.755142
314,1.752287
315,1.754106
316,1.754708
317,1.750516
318,1.751352
319,1.747783
320,1.747498
321,1.758475
322,1.751441
323,1.746961
324,1.747698
325,1.750766
326,1.751235
327,1.749137
328,1.744651
329,1.740969
330,1.74757
331,1.746118
332,1.744079
333,1.741386
334,1.736231
335,1.735593
336,1.737336
337,1.73701
338,1.734762
339,1.737921
340,1.741505
341,1.737421
342,1.734514
343,1.732435
344,1.729354
345,1.72879
346,1.73063
347,1.734776
348,1.745249
349,1.751579
350,1.748548
351,1.73905
352,1.73932
353,1.734459
354,1.734515
355,1.732582
356,1.734489
357,1.742633
358,1.737583
359,1.734407
360,1.722477
361,1.728023
362,1.728651
363,1.725315
364,1.731066
365,1.728584
366,1.735441
367,1.730094
368,1.728721
369,1.722995
370,1.725017
371,1.725981
372,1.729756
373,1.722289
374,1.725572
375,1.718514
376,1.717648
377,1.721142
378,1.718717
379,1.718665
380,1.716831
381,1.71749
382,1.722787
383,1.725673
384,1.722613
385,1.720067
386,1.725509
387,1.726917
388,1.72416
389,1.721346
390,1.722462
391,1.724499
392,1.722337
393,1.723034
394,1.721882
395,1.714677
396,1.714415
397,1.715902
398,1.718972
399,1.714135
400,1.716845
401,1.71171
402,1.710017
403,1.710153
404,1.710592
405,1.715265
