round,value
0,3.702496
1,3.657716
2,3.596816
3,3.526089
4,3.484727
5,3.418071
6,3.332366
7,3.296792
8,3.245261
9,3.198919
10,3.156235
11,3.067746
12,3.021556
13,2.938123
14,2.906481
15,2.844021
16,2.83379
17,2.789045
18,2.744556
19,2.71871
20,2.694747
21,2.622738
22,2.601706
23,2.578764
24,2.560813
25,2.54236
26,2.470075
27,2.446153
28,2.420407
29,2.40577
30,2.376516
31,2.335216
32,2.31387
33,2.281986
34,2.286063
35,2.282673
36,2.298708
37,2.35062
38,2.247015
39,2.215133
40,2.185258
41,2.189574
42,2.118318
43,2.166383
44,2.13929
45,2.114906
46,2.070311
47,2.055599
48,2.060405
49,2.079747
50,2.15396
51,2.225983
52,2.065355
53,2.056968
54,1.963521
55,1.985349
56,1.978886
57,1.916297
58,1.943885
59,1.918563
60,1.950487
61,1.917073
62,1.918925
63,1.859039
64,1.855167
65,1.838191
66,1.823155
67,1.886052
68,1.950073
69,1.820507
70,1.831691
71,1.835678
72,1.824163
73,1.813775
74,1.764914
75,1.797575
76,1.808555
77,1.788852
78,1.809312
79,1.740079
80,1.74618
81,1.784309
82,1.794134
83,1.849161
84,1.733093
85,1.699035
86,1.689798
87,1.682203
88,1.695983
89,1.696648
90,1.702165
91,1.699009
92,1.679501
93,1.678276
94,1.664678
95,1.648495
96,1.757304
97,1.856713
98,1.694083
99,1.701424
100,1.677213
101,1.670583
102,1.671053
103,1.624495
104,1.635745
105,1.620828
106,1.640157
107,1.634374
108,1.659321
109,1.644894
110,1.658006
111,1.631317
112,1.619731
113,1.624651
114,1.619177
115,1.595321
116,1.597749
117,1.619559
118,1.618713
119,1.61635
120,1.559467
121,1.543812
122,1.562328
123,1.608235
124,1.682645
125,1.75046
126,1.656393
127,1.69107
128,1.688612
129,1.659535
130,1.684641
131,1.577539
132,1.592716
133,1.579656
134,1.634435
135,1.5251
136,1.542185
137,1.496757
138,1.480248
139,1.513262
140,1.503017
141,1.50828
142,1.53092
143,1.521169
144,1.467801
145,1.465019
146,1.485813
147,1.606141
148,1.634633
149,1.49633
150,1.536112
151,1.639196
152,1.694785
153,1.680233
154,1.721366
155,1.551291
156,1.560236
157,1.458858
158,1.462398
159,1.44347
160,1.435704
161,1.454175
162,1.496636
163,1.567793
164,1.510602
165,1.462808
166,1.424649
167,1.434887
168,1.448294
169,1.414709
170,1.478316
171,1.528042
172,1.477408
173,1.482706
174,1.460344
175,1.494761
176,1.514485
177,1.556918
178,1.789273
179,1.876932
180,1.470591
181,1.405947
182,1.391986
183,1.376115
184,1.41192
185,1.407936
186,1.458305
187,1.491656
188,1.378112
189,1.391986
190,1.39911
191,1.411936
192,1.389168
193,1.417647
194,1.587795
195,1.395582
196,1.398416
197,1.371918
198,1.384169
199,1.392624
200,1.438214
201,1.53247
202,1.60527
203,1.460736
204,1.457331
205,1.544327
206,1.58526
207,1.446842
208,1.472565
209,1.406786
210,1.452903
211,1.404128
212,1.331456
213,1.333513
214,1.381678
215,1.454599
216,1.527785
217,1.630427
218,1.571313
219,1.614202
220,1.350764
221,1.380575
222,1.334067
223,1.343697
224,1.331865
225,1.328918
226,1.330524
227,1.358288
228,1.411366
229,1.364301
230,1.390262
231,1.536086
232,1.64525
233,1.393821
234,1.431083
235,1.405848
236,1.408374
237,1.398942
238,1.456123
239,1.354105
240,1.342819
241,1.327271
242,1.326764
243,1.309668
244,1.313326
245,1.311186
246,1.310963
247,1.311863
