round,value
0,3.711763
1,3.673356
2,3.657666
3,3.637032
4,3.624096
5,3.606773
6,3.594167
7,3.580515
8,3.566886
9,3.555522
10,3.542517
11,3.528225
12,3.515949
13,3.503477
14,3.490446
15,3.477572
16,3.464042
17,3.451658
18,3.438965
19,3.427654
20,3.416336
21,3.404845
22,3.393581
23,3.381304
24,3.370181
25,3.358277
26,3.347123
27,3.33616
28,3.324013
29,3.313387
30,3.302772
31,3.291764
32,3.281337
33,3.270615
34,3.260196
35,3.249109
36,3.239497
37,3.229001
38,3.21969
39,3.209164
40,3.199585
41,3.189467
42,3.179329
43,3.170132
44,3.160917
45,3.151637
46,3.141788
47,3.131844
48,3.12331
49,3.113264
50,3.105097
51,3.095792
52,3.086432
53,3.078976
54,3.070235
55,3.062275
56,3.052654
57,3.044077
58,3.037658
59,3.026946
60,3.019157
61,3.010755
62,3.002951
63,2.995656
64,2.987245
65,2.978328
66,2.971797
67,2.962581
68,2.95546
69,2.947728
70,2.940774
71,2.932216
72,2.926036
73,2.917873
74,2.910616
75,2.9037
76,2.896362
77,2.889121
78,2.881721
79,2.874919
80,2.868239
81,2.86212
82,2.85451
83,2.847576
84,2.841236
85,2.834383
86,2.827162
87,2.821457
88,2.814344
89,2.808817
90,2.801679
91,2.79522
92,2.789013
93,2.782938
94,2.777116
95,2.770286
96,2.764355
97,2.758658
98,2.752535
99,2.747375
100,2.740367
101,2.7349
102,2.728686
103,2.723521
104,2.717751
105,2.712052
106,2.706386
107,2.700963
108,2.695943
109,2.689396
110,2.684787
111,2.678518
112,2.673851
113,2.668184
114,2.663105
115,2.658195
116,2.652877
117,2.646962
118,2.642391
119,2.63717
120,2.632269
121,2.627477
122,2.622238
123,2.617248
124,2.612795
125,2.607491
126,2.60382
127,2.598311
128,2.593549
129,2.589205
130,2.584046
131,2.579326
132,2.575228
133,2.570371
134,2.56598
135,2.561723
136,2.556695
137,2.554125
138,2.548046
139,2.544261
140,2.539304
141,2.535639
142,2.53153
143,2.527183
144,2.52253
145,2.519013
146,2.514552
147,2.51026
148,2.506371
149,2.502021
150,2.49804
151,2.493846
152,2.490112
153,2.486844
154,2.482862
155,2.478477
156,2.474572
157,2.471031
158,2.466497
159,2.463203
160,2.459482
161,2.45589
162,2.451641
163,2.449679
164,2.445439
165,2.440641
166,2.437316
167,2.433215
168,2.430152
169,2.426636
170,2.422885
171,2.419947
172,2.416241
173,2.413091
174,2.409218
175,2.405769
176,2.402182
177,2.398793
178,2.395429
179,2.391948
180,2.388766
181,2.385949
182,2.382768
183,2.379098
184,2.376054
185,2.373038
186,2.369806
187,2.366135
188,2.363553
189,2.360259
190,2.357601
191,2.35395
192,2.350576
193,2.347979
194,2.345347
195,2.341392
196,2.338686
197,2.336269
198,2.332597
199,2.32962
200,2.326659
201,2.323991
202,2.320628
203,2.318286
204,2.315312
205,2.312435
206,2.309406
207,2.307232
208,2.304514
209,2.301683
210,2.299012
211,2.295751
212,2.293002
213,2.290372
214,2.287643
215,2.284996
216,2.282156
217,2.279276
218,2.276492
219,2.274076
220,2.271574
221,2.268812
222,2.266317
223,2.2645
224,2.261526
225,2.258605
226,2.257383
227,2.254117
228,2.251317
229,2.248626
230,2.246889
231,2.244795
232,2.241358
233,2.238876
234,2.23668
235,2.233857
236,2.231466
237,2.229442
238,2.227328
239,2.224561
240,2.222135
241,2.219533
