round,value
0,3.711763
1,3.68816
2,3.664794
3,3.646091
4,3.631398
5,3.616876
6,3.603456
7,3.589301
8,3.575272
9,3.562807
10,3.550037
11,3.535475
12,3.523198
13,3.510435
14,3.49677
15,3.48437
16,3.472276
17,3.461151
18,3.449446
19,3.437173
20,3.425624
21,3.415322
22,3.403514
23,3.3917
24,3.381028
25,3.37124
26,3.357166
27,3.345257
28,3.335936
29,3.322718
30,3.310003
31,3.300499
32,3.288066
33,3.278745
34,3.269624
35,3.258905
36,3.248932
37,3.23865
38,3.228829
39,3.218981
40,3.209087
41,3.198843
42,3.189272
43,3.182522
44,3.173183
45,3.161185
46,3.150001
47,3.141534
48,3.132508
49,3.125162
50,3.11383
51,3.104949
52,3.096995
53,3.086729
54,3.078518
55,3.069115
56,3.062216
57,3.054744
58,3.043181
59,3.037302
60,3.029383
61,3.02014
62,3.012684
63,3.006659
64,2.999672
65,2.987066
66,2.981045
67,2.973997
68,2.966733
69,2.957106
70,2.947892
71,2.941992
72,2.934863
73,2.927947
74,2.918823
75,2.91269
76,2.906978
77,2.900821
78,2.890962
79,2.882975
80,2.877167
81,2.869381
82,2.862841
83,2.857915
84,2.850597
85,2.841627
86,2.835789
87,2.833276
88,2.824535
89,2.816369
90,2.810591
91,2.804724
92,2.802295
93,2.793805
94,2.785759
95,2.779916
96,2.774245
97,2.769513
98,2.763997
99,2.758182
100,2.750951
101,2.744192
102,2.73971
103,2.732068
104,2.726456
105,2.73282
106,2.720648
107,2.711461
108,2.706718
109,2.70079
110,2.694342
111,2.688895
112,2.684743
113,2.684693
114,2.678635
115,2.669919
116,2.661712
117,2.657235
118,2.653719
119,2.646427
120,2.642095
121,2.636496
122,2.631309
123,2.628397
124,2.621916
125,2.615807
126,2.611783
127,2.607229
128,2.602833
129,2.599685
130,2.5955
131,2.589863
132,2.585353
133,2.581488
134,2.576689
135,2.570745
136,2.566395
137,2.562119
138,2.55812
139,2.55544
140,2.550123
141,2.544375
142,2.542307
143,2.538004
144,2.532031
145,2.529151
146,2.522807
147,2.51898
148,2.515252
149,2.512407
150,2.508027
151,2.502042
152,2.498338
153,2.495227
154,2.492913
155,2.485875
156,2.480872
157,2.477625
158,2.477584
159,2.470799
160,2.466455
161,2.462244
162,2.458575
163,2.456424
164,2.452431
165,2.450502
166,2.445025
167,2.443155
168,2.437001
169,2.433058
170,2.430997
171,2.427283
172,2.425162
173,2.422934
174,2.416367
175,2.414249
176,2.410627
177,2.406126
178,2.402519
179,2.399375
180,2.396411
181,2.394007
182,2.392153
183,2.387523
184,2.38309
185,2.380041
186,2.379232
187,2.376801
188,2.371546
189,2.367205
190,2.366356
191,2.361224
192,2.357577
193,2.355312
194,2.352505
195,2.350012
196,2.348066
197,2.343258
198,2.340093
199,2.336405
200,2.333095
201,2.330665
202,2.328969
203,2.32478
204,2.322188
205,2.318747
206,2.316842
207,2.313479
208,2.314283
209,2.309588
210,2.304938
211,2.305792
212,2.3041
213,2.299027
214,2.2957
215,2.292282
216,2.288794
217,2.28666
218,2.282755
219,2.279572
220,2.276845
221,2.274287
222,2.272113
223,2.271041
224,2.268161
225,2.264281
226,2.262795
227,2.260897
228,2.257265
229,2.253975
230,2.251168
231,2.249521
232,2.247563
233,2.24508
234,2.24127
235,2.237897
236,2.234279
237,2.233106
238,2.232702
239,2.22851
240,2.227642
241,2.224846
242,2.22081
243,2.219017
244,2.215866
245,2.212909
246,2.211789
247,2.211127
248,2.207148
249,2.203302
250,2.200225
251,2.199345
252,2.195969
253,2.192689
254,2.192003
255,2.190027
256,2.18633
257,2.183444
258,2.180527
259,2.181524
260,2.178471
261,2.174603
262,2.171283
263,2.170085
264,2.168036
265,2.16566
266,2.162503
267,2.158803
268,2.15647
269,2.155146
270,2.154125
271,2.149482
