round,value
0,3.746631
1,3.684355
2,3.657939
3,3.630195
4,3.607729
5,3.584463
6,3.570292
7,3.552328
8,3.52621
9,3.508496
10,3.489324
11,3.4882
12,3.459751
13,3.438661
14,3.420811
15,3.427946
16,3.39178
17,3.387713
18,3.357945
19,3.331971
20,3.319519
21,3.310361
22,3.290929
23,3.275935
24,3.265538
25,3.242824
26,3.241737
27,3.215162
28,3.210261
29,3.188002
30,3.176439
31,3.160155
32,3.161587
33,3.148103
34,3.127978
35,3.108603
36,3.098016
37,3.08925
38,3.073301
39,3.065056
40,3.049659
41,3.042136
42,3.030649
43,3.015561
44,3.008297
45,2.99768
46,2.987829
47,2.983418
48,2.966336
49,2.954324
50,2.939952
51,2.940991
52,2.918287
53,2.918587
54,2.897792
55,2.890804
56,2.896084
57,2.879148
58,2.867185
59,2.852018
60,2.865662
61,2.836242
62,2.835071
63,2.829417
64,2.825387
65,2.804921
66,2.795101
67,2.78928
68,2.795924
69,2.770365
70,2.762496
71,2.756132
72,2.753986
73,2.741791
74,2.734889
75,2.736569
76,2.72505
77,2.708457
78,2.702419
79,2.697557
80,2.69579
81,2.682471
82,2.68935
83,2.677421
84,2.671091
85,2.665416
86,2.658487
87,2.647431
88,2.646722
89,2.643513
90,2.626848
91,2.625591
92,2.611377
93,2.609081
94,2.600292
95,2.599541
96,2.593304
97,2.582912
98,2.577357
99,2.572388
100,2.568638
101,2.562994
102,2.559914
103,2.560751
104,2.547218
105,2.542663
106,2.540968
107,2.52647
108,2.532275
109,2.52507
110,2.517852
111,2.517329
112,2.504665
113,2.499016
114,2.498821
115,2.490207
116,2.491411
117,2.480119
118,2.485294
119,2.47238
120,2.473268
121,2.469222
122,2.464025
123,2.457433
124,2.455575
125,2.45003
126,2.439375
127,2.438964
128,2.441582
129,2.433053
130,2.425481
131,2.418789
132,2.415356
133,2.41313
134,2.412758
135,2.41126
136,2.400937
137,2.39577
138,2.397055
139,2.3947
140,2.387055
141,2.383542
142,2.382368
143,2.376435
144,2.377075
145,2.371864
146,2.367381
147,2.360506
148,2.373176
149,2.364464
150,2.353287
151,2.35014
152,2.34973
153,2.346848
154,2.345881
155,2.336358
156,2.33301
157,2.332658
158,2.328447
159,2.325546
160,2.326122
161,2.326406
162,2.314463
163,2.311564
164,2.306685
165,2.30928
166,2.307661
167,2.304274
168,2.298851
169,2.29627
170,2.288989
171,2.288907
172,2.283497
173,2.282417
174,2.28107
175,2.275279
176,2.278857
177,2.275205
178,2.269931
179,2.268578
180,2.269366
181,2.261973
182,2.266189
183,2.264655
184,2.252144
185,2.252866
186,2.24714
187,2.245421
188,2.243313
189,2.244596
190,2.242348
191,2.242009
192,2.245328
193,2.232707
194,2.234537
195,2.224658
196,2.226187
197,2.227732
198,2.220146
199,2.227844
200,2.213931
201,2.212449
202,2.212264
203,2.213487
204,2.204339
205,2.202822
206,2.198605
207,2.199375
208,2.199713
209,2.194439
210,2.193875
211,2.199194
212,2.197094
213,2.190463
214,2.189925
215,2.185741
216,2.194839
217,2.178664
218,2.174804
219,2.181157
220,2.185148
221,2.172023
222,2.172388
223,2.165348
224,2.167597
225,2.17104
226,2.166662
227,2.165469
228,2.158239
229,2.157283
230,2.165212
231,2.155942
232,2.154934
233,2.148235
234,2.146148
235,2.141333
236,2.147049
237,2.138218
238,2.140455
239,2.138619
240,2.141238
241,2.134485
242,2.130621
243,2.147419
244,2.131786
245,2.129564
246,2.125771
247,2.123313
248,2.126865
249,2.119419
250,2.120028
251,2.112989
252,2.117717
253,2.115553
254,2.111768
255,2.112174
256,2.11288
257,2.105606
258,2.10671
259,2.114705
260,2.107817
261,2.100894
262,2.100476
263,2.096628
264,2.09611
265,2.101734
266,2.091178
267,2.092018
268,2.09142
269,2.087161
270,2.088794
271,2.08755
272,2.08705
273,2.085988
274,2.08478
275,2.079751
276,2.082574
277,2.075709
278,2.092492
279,2.075964
280,2.071136
281,2.075856
282,2.073953
283,2.072265
284,2.06483
285,2.072182
286,2.078245
287,2.068202
288,2.075746
289,2.0626
290,2.066254
291,2.061509
292,2.056409
293,2.05377
294,2.058463
295,2.05632
296,2.05006
297,2.047403
298,2.056742
299,2.059993
300,2.043591
301,2.042543
302,2.046382
303,2.045265
304,2.045435
305,2.043246
306,2.043164
307,2.038401
308,2.039237
309,2.038757
310,2.035863
311,2.033719
312,2.039166
313,2.031939
314,2.03298
315,2.030379
316,2.033645
317,2.031876
318,2.026232
319,2.027968
320,2.028504
321,2.022271
322,2.020582
323,2.020304
324,2.020727
325,2.018811
326,2.023189
327,2.015496
328,2.033964
329,2.013027
330,2.01552
331,2.015004
332,2.019709
333,2.007715
334,2.007449
335,2.010239
336,2.003176
337,2.006237
338,2.006018
339,2.00464
340,2.008
341,2.006105
342,1.998779
343,1.999073
344,1.997459
345,1.995894
346,2.003752
347,1.996649
348,2.008461
349,1.99369
350,1.994359
351,1.994629
352,1.994469
353,1.989243
354,1.994295
355,1.989847
356,1.989865
357,1.988233
358,1.992226
359,1.986672
360,1.981923
361,1.980104
362,1.979817
363,1.980334
364,1.982827
365,1.97981
366,1.975029
367,1.975557
368,1.974102
369,1.973772
370,1.972691
371,1.976501
372,1.971605
373,1.976224
374,1.976514
375,1.970362
376,1.969852
377,1.967634
378,1.966743
379,1.964659
380,1.964745
381,1.964787
382,1.966345
383,1.969146
384,1.961396
385,1.959496
386,1.965375
387,1.961839
388,1.95692
389,1.959739
390,1.965223
391,1.956743
392,1.957174
393,1.956509
394,1.956191
395,1.954444
396,1.949095
397,1.951348
398,1.950138
399,1.950068
400,1.949003
401,1.948722
402,1.94864
403,1.952304
404,1.945634
405,1.943402
406,1.951105
407,1.941178
408,1.941537
409,1.939922
410,1.942811
411,1.939322
412,1.942997
413,1.939234
414,1.93728
415,1.941004
416,1.937357
417,1.936547
418,1.938754
419,1.937703
420,1.932064
421,1.934255
422,1.932765
423,1.9331
424,1.928339
425,1.93008
426,1.931068
427,1.927694
428,1.925819
429,1.928036
430,1.925716
431,1.932861
432,1.925956
433,1.922908
434,1.923481
435,1.923087
436,1.924747
437,1.919974
438,1.919902
439,1.919231
440,1.918334
441,1.920348
442,1.91641
443,1.91853
444,1.921279
445,1.915724
446,1.915494
447,1.916792
448,1.914802
449,1.917564
450,1.917721
451,1.910526
452,1.9121
453,1.914673
454,1.914602
455,1.913284
456,1.912342
457,1.908347
458,1.908959
459,1.907582
460,1.906212
461,1.904304
462,1.905571
463,1.905016
464,1.904328
465,1.911043
466,1.904459
467,1.909694
468,1.907718
469,1.903313
470,1.899568
471,1.903175
472,1.90192
473,1.898232
474,1.898902
475,1.898233
476,1.895699
477,1.896794
478,1.897567
479,1.898003
480,1.895775
481,1.894912
482,1.893217
483,1.894814
484,1.894721
485,1.891222
486,1.8914
487,1.890064
488,1.89146
489,1.890183
490,1.886398
491,1.889885
492,1.888388
493,1.890307
494,1.89203
495,1.886122
496,1.887383
497,1.888634
498,1.885464
499,1.889554
500,1.883835
501,1.882929
502,1.885165
503,1.881783
504,1.880502
505,1.880865
506,1.880157
507,1.882293
508,1.87925
509,1.878911
510,1.879472
511,1.876873
512,1.876668
513,1.880185
514,1.87677
515,1.875834
516,1.880295
517,1.87588
518,1.873924
519,1.878179
520,1.87435
521,1.872629
522,1.87298
523,1.871817
524,1.870741
525,1.872853
526,1.86908
527,1.868377
528,1.868581
529,1.877822
530,1.866566
531,1.869174
532,1.868531
533,1.868105
534,1.868116
535,1.869373
536,1.866438
537,1.865644
538,1.866949
539,1.870138
540,1.868374
541,1.863193
542,1.862344
543,1.86187
544,1.861017
545,1.861891
546,1.863867
547,1.86069
548,1.860367
549,1.866431
550,1.858863
551,1.864001
552,1.865406
553,1.856922
554,1.859688
555,1.857641
556,1.857396
557,1.855727
558,1.86054
559,1.854373
560,1.85446
561,1.855851
562,1.855044
563,1.852846
564,1.852449
565,1.852273
566,1.85212
567,1.853174
568,1.852109
569,1.850557
570,1.850636
571,1.850367
572,1.850888
573,1.848559
574,1.849202
575,1.848038
576,1.850539
577,1.849757
578,1.846646
579,1.845086
580,1.844704
581,1.845412
582,1.845546
583,1.845019
584,1.844086
585,1.842813
586,1.844638
587,1.84301
588,1.846213
589,1.843323
590,1.843073
591,1.840491
592,1.842113
593,1.841323
594,1.843492
595,1.839981
596,1.839135
597,1.840535
598,1.839979
599,1.838026
600,1.838699
601,1.840388
602,1.837611
603,1.836718
604,1.838107
605,1.835691
606,1.839418
607,1.838875
608,1.836827
609,1.837778
610,1.836534
611,1.83444
612,1.838318
613,1.834272
614,1.837276
615,1.833847
616,1.836566
617,1.832855
618,1.830954
619,1.830629
620,1.833496
621,1.833098
622,1.829482
623,1.830051
624,1.831198
625,1.831825
626,1.830297
627,1.828647
628,1.828589
629,1.829714
630,1.83099
631,1.828732
632,1.827228
633,1.826303
634,1.825186
635,1.825983
636,1.831707
637,1.824972
638,1.824665
639,1.832314
640,1.827289
641,1.825225
642,1.823904
643,1.823214
644,1.824227
645,1.82289
646,1.823659
647,1.820578
648,1.82103
649,1.824841
650,1.823247
651,1.821669
652,1.820073
653,1.820071
654,1.819422
655,1.823285
656,1.818181
657,1.824251
658,1.817159
659,1.821044
660,1.8206
661,1.817047
662,1.817128
663,1.816623
664,1.819172
665,1.817082
666,1.816572
667,1.816255
668,1.814838
669,1.816161
670,1.81771
671,1.813421
672,1.814988
673,1.814455
674,1.812771
675,1.814282
676,1.814712
677,1.814172
678,1.811733
679,1.810586
680,1.812415
681,1.810136
682,1.814355
683,1.812734
684,1.809651
685,1.810739
686,1.809885
687,1.811515
688,1.808591
689,1.809597
690,1.808987
691,1.810426
692,1.807775
693,1.808132
694,1.809941
695,1.807033
696,1.806498
697,1.807733
698,1.807485
699,1.808113
700,1.806267
701,1.80839
702,1.805917
703,1.806176
704,1.805904
705,1.805923
706,1.804419
707,1.80422
708,1.803617
709,1.804979
710,1.803929
711,1.804045
712,1.800949
713,1.802792
714,1.801513
715,1.800944
716,1.801724
