round,value
0,3.716742
1,3.872879
2,3.9032
3,3.723998
4,3.725284
5,3.679019
6,3.520564
7,3.47653
8,3.404924
9,3.276072
10,3.208094
11,3.139097
12,3.051621
13,3.011008
14,2.926501
15,2.836272
16,2.802616
17,2.754443
18,2.655527
19,2.628206
20,2.578926
21,2.529515
22,2.491026
23,2.443231
24,2.41495
25,2.362802
26,2.331074
27,2.312949
28,2.265416
29,2.254315
30,2.231189
31,2.179024
32,2.182205
33,2.148759
34,2.132094
35,2.167165
36,2.101455
37,2.06088
38,2.076431
39,2.043555
40,2.011792
41,2.040794
42,2.002611
43,1.981472
44,1.989266
45,1.979977
46,1.934887
47,1.937009
48,1.934291
49,1.909635
50,1.916489
51,1.928036
52,1.887004
53,1.881845
54,1.890983
55,1.856308
56,1.871211
57,1.869073
58,1.825451
59,1.841713
60,1.829513
61,1.808361
62,1.82645
63,1.796564
64,1.777762
65,1.794197
66,1.783688
67,1.762788
68,1.780976
69,1.77575
70,1.742693
71,1.749448
72,1.73907
73,1.71924
74,1.730715
75,1.712576
76,1.716126
77,1.707504
78,1.689078
79,1.685572
80,1.694615
81,1.686059
82,1.675475
83,1.67859
84,1.668551
85,1.665412
86,1.665426
87,1.659663
88,1.649174
89,1.644528
90,1.643567
91,1.641981
92,1.646161
93,1.634244
94,1.63082
95,1.62105
96,1.612821
97,1.609582
98,1.621994
99,1.612369
100,1.595945
101,1.606549
102,1.609272
103,1.595307
104,1.599289
105,1.593279
106,1.589319
107,1.582901
108,1.590287
109,1.583198
110,1.568177
111,1.583234
112,1.579461
113,1.567104
114,1.577446
115,1.580719
116,1.561521
117,1.558041
118,1.548852
119,1.562527
120,1.579474
121,1.553245
122,1.540142
123,1.571394
124,1.546051
125,1.53954
126,1.561321
127,1.549415
128,1.529926
129,1.525485
130,1.516407
131,1.515904
132,1.519624
133,1.523034
134,1.512067
135,1.51205
136,1.516827
137,1.503447
138,1.501548
139,1.505499
140,1.500107
141,1.489812
142,1.498903
143,1.502528
144,1.490859
145,1.492244
146,1.514043
147,1.493979
148,1.47849
149,1.495855
150,1.494693
151,1.481839
152,1.475204
153,1.487677
154,1.466857
155,1.466475
156,1.480026
157,1.470536
158,1.461681
159,1.456078
160,1.458787
161,1.451513
162,1.449814
163,1.468505
164,1.477091
165,1.454512
166,1.45678
167,1.48371
168,1.448456
169,1.458596
170,1.499694
171,1.470359
172,1.43638
173,1.453211
174,1.447228
175,1.432617
176,1.457881
177,1.465862
178,1.443055
179,1.433128
