round,value
0,3.727552
1,3.665189
2,3.589838
3,3.53052
4,3.481351
5,3.407203
6,3.35638
7,3.298612
8,3.229343
9,3.192023
10,3.113321
11,3.050365
12,3.004201
13,2.946324
14,2.915524
15,2.885319
16,2.813738
17,2.757905
18,2.727417
19,2.700281
20,2.65862
21,2.618553
22,2.612641
23,2.570496
24,2.543003
25,2.632454
26,2.624563
27,2.455804
28,2.445426
29,2.40198
30,2.357854
31,2.34239
32,2.346311
33,2.342336
34,2.287414
35,2.26061
36,2.255478
37,2.232881
38,2.223138
39,2.257287
40,2.26112
41,2.143384
42,2.128466
43,2.236934
44,2.250097
45,2.082837
46,2.105227
47,2.092495
48,2.056572
49,2.050849
50,2.027154
51,1.99709
52,2.001944
53,2.019392
54,1.961512
55,1.964467
56,1.961781
57,1.933373
58,1.976789
59,2.012566
60,1.961037
61,1.954238
62,1.98011
63,2.009617
64,1.854833
65,1.849185
66,1.892016
67,1.846546
68,1.847414
69,1.796716
70,1.827795
71,1.81613
72,1.778855
73,1.800066
74,1.801603
75,1.769272
76,1.77458
77,1.775285
78,1.782052
79,1.841102
80,1.759382
81,1.746238
82,1.744824
83,1.717265
84,1.745278
85,1.731448
86,1.729813
87,1.732224
88,1.775587
89,1.808367
90,1.817631
91,1.727066
92,1.76872
93,1.695644
94,1.678279
95,1.662632
96,1.651179
97,1.698226
98,1.731137
99,1.645417
100,1.654024
101,1.659361
102,1.681374
103,1.767865
104,1.718094
105,1.766071
106,1.722552
107,1.775017
108,1.667437
109,1.668632
110,1.759711
111,1.788046
112,1.849935
113,1.899227
114,1.620421
115,1.587726
116,1.603625
117,1.584417
118,1.577504
119,1.595718
120,1.65562
121,1.716102
122,1.598778
123,1.613998
124,1.600303
125,1.562909
126,1.572968
127,1.603173
128,1.596123
129,1.550027
130,1.529529
131,1.536183
132,1.573519
133,1.576471
134,1.630017
135,1.636479
136,1.628548
137,1.531791
138,1.486269
139,1.498691
140,1.486562
141,1.504749
142,1.548817
143,1.574395
144,1.484083
145,1.48909
146,1.462464
147,1.486927
148,1.482111
149,1.466838
150,1.497813
151,1.496779
152,1.495898
153,1.527427
154,1.545356
155,1.486742
156,1.496074
157,1.464473
158,1.529419
159,1.586428
160,1.455113
161,1.455909
162,1.44702
163,1.478699
164,1.45361
165,1.431192
166,1.486006
167,1.5344
168,1.428581
169,1.439842
170,1.543172
171,1.614127
172,1.466108
173,1.503532
174,1.500607
175,1.559166
176,1.538812
177,1.546765
178,1.444931
179,1.445619
180,1.397882
181,1.410788
182,1.408612
183,1.479045
184,1.585528
185,1.515851
186,1.553233
187,1.570458
188,1.605045
189,1.658303
190,1.604921
191,1.42022
192,1.481296
193,1.754748
194,1.507028
195,1.448538
196,1.496334
197,1.580727
198,1.537706
199,1.544471
200,1.635509
201,1.706791
202,1.38289
203,1.40255
204,1.402254
205,1.415185
206,1.3822
207,1.390749
208,1.37928
209,1.376929
210,1.380054
211,1.545362
212,1.757043
213,1.546959
214,1.551562
215,1.447158
216,1.518293
217,1.510229
218,1.564401
219,1.426729
220,1.41382
221,1.452794
222,1.489013
223,1.422387
224,1.388323
225,1.503164
226,1.576092
227,1.464222
228,1.523281
229,1.430482
230,1.470627
231,1.474691
232,1.545601
233,1.636931
234,1.724693
235,1.403148
236,1.389216
237,1.443417
238,1.431834
239,1.757514
240,1.70466
241,1.454114
242,1.448933
243,1.487916
244,1.332134
245,1.310514
246,1.366999
247,1.399897
248,1.411357
249,1.447283
250,1.514078
251,1.54623
252,1.527269
253,1.550677
254,1.427926
255,1.489646
256,1.572544
257,1.663948
258,1.368148
259,1.402566
260,1.348554
261,1.301306
262,1.287914
263,1.279586
264,1.285493
265,1.296922
266,1.33017
267,1.39578
268,1.49711
269,1.59533
270,1.627903
271,1.423178
272,1.458122
273,1.357694
274,1.351262
275,1.335733
276,1.361323
277,1.384134
278,1.50021
279,1.57806
280,1.680731
281,1.434772
282,1.485068
283,1.48258
284,1.556625
285,1.483462
286,1.523874
287,1.385421
288,1.403753
289,1.364231
290,1.36187
291,1.291701
292,1.314656
293,1.286248
294,1.265957
295,1.279351
296,1.2692
297,1.342531
298,1.541586
299,1.428263
300,1.468907
301,1.658381
302,1.748584
303,1.490699
304,1.576807
305,1.451761
306,1.476425
307,1.530555
308,1.660436
309,1.606924
310,1.642076
311,1.392206
312,1.383206
313,1.288901
314,1.384974
315,1.445634
316,1.399163
317,1.479091
318,1.31379
319,1.334697
320,1.641271
321,1.940135
322,1.531309
323,1.553992
324,1.27576
325,1.282179
326,1.305969
327,1.281736
328,1.288893
329,1.399439
330,1.489367
331,1.499423
332,1.533811
333,1.266673
334,1.296448
335,1.271601
336,1.377214
337,1.718154
338,1.431138
339,1.300744
340,1.362815
341,1.478579
342,1.528631
343,1.512348
344,1.277138
345,1.271681
346,1.326003
347,1.383467
348,1.490017
349,1.281224
350,1.266302
351,1.308867
352,1.305182
353,1.336627
354,1.275308
355,1.318021
356,1.334738
357,1.336601
358,1.228348
359,1.218984
360,1.298262
361,1.440318
362,1.322661
363,1.308624
364,1.23406
365,1.271356
366,1.32854
367,1.26954
368,1.238809
369,1.237493
370,1.237305
371,1.311152
372,1.638571
373,1.502701
374,1.286941
375,1.364085
376,1.469464
377,1.441565
378,1.46831
379,1.329129
380,1.271711
381,1.221256
382,1.220527
383,1.226855
384,1.198482
385,1.24975
386,1.301964
387,1.664741
388,1.734546
389,1.864974
390,1.872636
